87	bonus homo 	hom no es dit bo 	54
88|89	ex eo quod habeat digestiuam bonam, |vel bonam augmentatiuam. 	per co cõ el ha bona digestio o bona crexẽça ¶En ap̾s entals potẽcies no han esser aq̃stes uirtuts ꝑ 	55
90|91	Secundo, in talibus non habent esse virtutes: |quia virtus est aliquid 	tal cõuirtut es alguna cosa segõs raho segõs q̃ 	56
92|93	secundum rationem, |ut probari habet 2 Ethic’. 	pot esser ꝓuat en lo.ii. libre de les echiq̃s/ 	57
94|95	Potentiae autem naturales |(secundum quod huiusmodi) 	E les potẽcies nalssegõs q̃ son naturals no obehexen ala rao 	58
96	rationi non obediunt: 		
97|98	nam siue quis ratiocinetur, |siue velit, 	Quar sia q̃ algũ us deralo o deuolũtar ꝑlant 	59
99	non propter hoc 		
100|101	(per se loquendo) |potentiae naturales variantur 	per si les potẽcies nacurals ꝑ aco no uariegen en les sues obres/ ans costep̃s segõs la mana aells possible o segõs 	60
102|103	in actibus suis, |sed semper secundum modum sibi possibilem suas actiones efficiunt. 	que elles poden fan les sues obres. 	61
104|105	Tertio, in talibus potentiis non sunt habitus, et virtutes, |qui habitus sunt 	Encara entals potẽcies naturals no son los habits ols cõcebimẽs iurtuosos ne les uirtuts/. 	62
106|107	ad determinandum potentias, |ut bene vel male agant, 	QQuar los habirs ols concebimnens son ꝑ det̾menar les potẽçies q̃ façẽ be omal 	63
108|109	ut per habitus vitiosos determinatur potentia |ad agendum male, per virtuosos ad agendum bene: 	¶On ꝑlos habirs o per los concebimẽs uiciosos es det̾menada la potẽcia/ afer mal/ E per los habics o per los cõcebimẽs uirtuosos afer be donq̃s cõ nacura sia det̾menada a una cosa eles potẽcies nals sufficiẽtment sien det̾menades 	64
110	cum ergo natura sit determinata ad unum, 		
111	et potentiae naturales sufficienter determinentur ad agendum, 		
112|113	ex natura sua secundum eas nec sumus vitiosi, |nec virtuosi, 	per lur natura a obrar segons elłs nos no som uiciosos ne uirtuosos/ parlant en aq̃lla manȧ 	65
114|115	ut hic de vitio, |et virtute loquimur: 	que nos ꝑlam açi de uici e deuirtut ꝑral 	66
116|117	quare in eis huiusmodi virtutes esse non possunt. |His ergo tribus rationibus, 	donq̃s en elles no poden eẽr rals uirtuts ¶per aq̃stes .iii. rahonsdonq̃s ꝑ les quals es ꝓuat q̃ les uirtuts no poden esser en les potẽçies nals 	67
118	per quas probatum est virtutes 		
119	non esse in potentiis naturalibus, 		
120|121	probari potest eas non esse in cognitione sensitiua, |siue in potentiis sensitiuis. 	pot esser puat q̃ elles no poden esser enla conexẽça sensitiua o en les potẽçies sensitiues/. 	68
122	Nam sicut non laudamur, 	Quar axi cõ nos no sõ leats 	69
123	nec vituperamur ex potentiis naturalibus: 	ne uituperatsper les pocẽcies nals 	70
124|125	sic non laudamur, |nec vituperamur ex sensibus. 	e axi matex nos no som lohats ne uituꝑats 	71
126|127	Nam sicut nullus laudatur |tanquam bonus homo, 	per los seỹals corpals/ Quar axi cõ negũ no es lohat otengũr ꝑ bon hõ ꝑ 	72
128	ex eo quod bene digerit, 	co cõ ell fa be digestio 	73
129|130	vel bene crescit: |sic non laudatur 	o crex be/. Aximatex no es lohar ꝑ 	74
131	ex eo quod acute videt, 		
132|133	vel subtiliter audit, |nisi forte hoc esset per accidens, 	co cõ ell ueuagudament o hou subailmẽt si donq̃s ꝑ auẽtura aco no era ꝑ accident o accidentalmẽt axi cõ 	75
134	ut si quis ex superflua comestione, 		
135|136	vel ex nimia potatione |incurrisset ophthalmiam oculorum, 	si algu per massa mãgyar o per massa beure acõsegia malaltia de obralumia en los ulls per q̃ no uehes be o acõseguia debilirat en lescomach ꝑ 	76
137	ne bene videret, 	q̃ no fahes be digescio 	77
138|139	vel debilitatem stomachi, |ne bene digereret: 	aytal seria repͥs no ꝑral cõ ell fa mal digestio o ꝑ tal cõ ell noueu benclar 	78
140	increparetur ille, 		
141	non quia male digerit, 		
142	vel quia non clare videt, 		
143	quia clare videre, 	quar clar ueure 	79
144|145	et bene digerere |(per se loquendo) 	e fer be digestio ꝑsi 	80
146|147	non est in potestate hominis: |sed increparetur ex nimio potu, 	ꝑlant no es en so poder del honMas ell seria rep̾s de massabeure 	81
148|149	vel ex superfluo cibo, |nam erat in potestate sua, 	o demassa mangyar ꝑ ço cõ seria en lo seu poder q̃ 	82
150|151	ut posset uti potu, |et cibo moderate. 	pogues usar tempradamẽt demãgyar o de beure ⁊ 	83
152	Secundo in sensibus non est ponenda virtus moralis, 	Encara en los seỹs no deu eẽr posada uirtut moral/. 	84
153|154	quia sicut potentiae naturales non obediunt rationi, |quia secundum regulam rationis nullus magis, 	Quar axi cõ les potẽcies nals no obehexẽ ala raho persocõ segõs laregla dela raho 	85
155|156	vel minus augetur, |vel magis, et minus digerit: 	negũ no es crescut ne ne mes ne meỹs ne fa digescio mes ne meys ¶Axumnateix les seỹs no obeheren ala raho/. 	86
157	sic nec sensus obediunt rationi, 	Quar no es en lopoder del hom ueure 	87
158	non enim est in potestate hominis videre clarius, vel minus clare: 	pus clarament o meỹs claramentꝑ la q̈l cosa 	88
159	quare si virtus moralis est aliquid secundum rationem, 	si uirtur moral es alguna cosa segõs 	89
160	huiusmodi virtus in sensibus poni non debet. 	rah̾o/ tal uirtut no deu eẽr posada enlos senys/ 	90
161	Tertio in talibus non est moralis virtus, 	Encara les potẽcies sensitiues no deueẽr posada uirtut moral/. 	91
162|163	quia sicut potentiae naturales |sufficienter determinantur 	Quar axi cõ les potẽcies uals sufficientmẽt sõ detinenades 	92
164|165	ad actiones suas per suam naturam: |sic et sensus. 	ꝑ la sua natura ales sues obres/ aximateix los seỹs/ Car axi cõ lo foch rant escalfa quãt escalfarpot ꝑla 	93
166|167	Nam sicut ignis tantum calefacit, |quantum potest calefacere, 	q̈l 	94
168	propter quod, quia determinatus est in actione sua, 	cosa ell es det̾menat enla sua obra 	95
169|170	nec laudatur, |nec vituperatur, 	ne es lohat ne uituperat 	96
171|172	nec est in eo virtus moralis: |sic quia potentia digestiua tantum digerit quantum potest digerere, 	ne es en ell uirtut moral Arimatexꝑtal cõ lapocẽcia digestuia aytant fa digescio quãt digerir 	97
173|174	et oculus tantum videt |quantum potest videre, 	pot el ull tant ueu quãt pot ueure en elles no pot eẽr uirtut 	98
175	in eis virtus moralis esse non potest. 	moral/ 	99
176	Nam per virtutem moralem determinatur potentia ad agendum: 	Quar per la uirtut moral es dec̾iuenada la pocẽcia afer aobuir 	100
177	haec autem sufficienter determinantur 	mas aq̃stes |suffi/cientinẽt son dec̾menades ales obres ꝓpͥes 	101|102
178	ad actiones proprias per naturam: 	per lur natura/. 	103
179	non ergo indigent virtute morali. 	Donq̃s elles no hau ops uircut moral¶ 	104
180|181	Si ergo nec in potentiis naturalibus, |nec in sensibus est virtus moralis, 	Si donq̃s en les potẽcies nals ne enles sensitiues no es uirtut moral cõ 	105
182|183	cum praeter potentias naturales, |et sensus non sit nisi intellectus, 	sẽs les potẽcies nãls els seỹs corꝑals 	106
184|185	et appetitus intellectiuus, et sensitiuus, |oportet esse in talibus virtutes morales.	no sien sino lentenimẽt el appetiment o la uolũtat intellectual/ coue en tals potẽcies sien les uirtuts morals:	107
