138|139	vel debilitatem stomachi, |ne bene digereret: 	Donde in tali¬ potençie e nõ si de gia mettare le uirtu delle buone huoꝑe. ¶La seconda ragion sie 	47
140	increparetur ille, 		
141|142	non quia male digerit, |vel quia non clare videt, 	che le uertu delle buone huopre sonuo 	48
143	quia clare videre, 		
144|145	et bene digerere |(per se loquendo) 	chose sicondo ragione. 	49
146|147	non est in potestate hominis: |sed increparetur ex nimio potu, 	e debono essareuelle potençe dellamina 	50
148	vel ex superfluo cibo, 		
149	nam erat in potestate sua, 		
150|151	ut posset uti potu, |et cibo moderate. 	che ubidischino aragione. 	51
152|153	Secundo in sensibus non est ponenda virtus moralis, |quia sicut potentiae naturales non obediunt rationi, 	Ma le potençe naturaglineli .v. sensi delluomo nõ ubidischono gia aragione. 	52
154	quia secundum regulam rationis nullus magis, 	ꝑo che chiaro uedere 	53
155|156	vel minus augetur, |vel magis, et minus digerit: 	o cha¬tiuo uedere noue gia principalmẽtẽ nella padesta deluomo. Ne bene essare cres¬scuito. nebene essare notato none gia nella podesta deluomo. 	54
157|158	sic nec sensus obediunt rationi, |non enim est in potestate hominis videre clarius, vel minus clare: 	Imꝑo 	55
159	quare si virtus moralis est aliquid secundum rationem, 	che so luomoa mangiato. 	56
160|161	huiusmodi virtus in sensibus poni non debet. |Tertio in talibus non est moralis virtus, 	e nõ unolegia essare notrito ne eresciuto. 	57
162|163	quia sicut potentiae naturales |sufficienter determinantur 	si il nutrirano 	58
164	ad actiones suas per suam naturam: 		
165|166	sic et sensus. |Nam sicut ignis tantum calefacit, 	e a ccres¬ screranmo le uirtu 	59
167|168	quantum potest calefacere, |propter quod, quia determinatus est in actione sua, 	che sono in lui. 	60
169|170	nec laudatur, |nec vituperatur, 	Donche in questa potença/ enõ si de gia mes¬tere le uirtu delle buone huopre. 	61
171|172	nec est in eo virtus moralis: |sic quia potentia digestiua tantum digerit quantum potest digerere, 	¶La Terca ragione sie ꝑo	62
173|174	et oculus tantum videt |quantum potest videre, 	che le potençe naturagli 	63
175|176	in eis virtus moralis esse non potest. |Nam per virtutem moralem determinatur potentia ad agendum: 	e li .v. sensi delluomo sono iuchinati sofficentemente ꝑloro natura affare loro huopere. Ne per loro nor nõ siano ne buoni ne maluagi. Maleuirtu delle buone huopre inchimano le potencie delauima 	64
177	haec autem sufficienter determinantur 	done elle sono abenefare 	65
178|179	ad actiones proprias per naturam: |non ergo indigent virtute morali. 	e li uitii le inchinano al mal fare .	66
180	Si ergo nec in potentiis naturalibus, 		
181	nec in sensibus est virtus moralis, 		
182	cum praeter potentias naturales, 		
183	et sensus non sit nisi intellectus, 		
184|185	et appetitus intellectiuus, et sensitiuus, |oportet esse in talibus virtutes morales.	Donde le irtu delle buone huopere nõ debbono gia essare nelle potençie delluomini naturgli. segli anno inchimatisofficentemente affare loro huopare.	67
