42	quia potentiae animae quaedam sunt naturales, 	quia potentiæ animæ quædam sunt naturales, 	42
43	quaedam cognitiuae sensitiuae, 	quædam cognitiuæ sensitiuæ, 	43
44	quaedam appetitiuae, 	quædam appetitiuæ, 	44
45	et quaedam intellectiuae. Naturales potentiae sunt illae, in quibus communicamus cum vegetabilibus, et plantis, 	et quædam intellectiuæ. Natarales potentiæ sunt illæ, |in quibus communicamus cum vegetabilibus et plantis, 	45|46
46	ut potentia nutritiua, augmentatiua, generatiua, 	vt potentia nutritiua, augmentatiua, generatiua, 	47
47	et talia quae etiam ipsis arboribus competunt. Potentiae vero cognitiuae sensitiuae, sunt visus, 	et talia quæ |etiam ipsis arboribus competunt. Potentiæ vero cognitiuæ sensitiuæ, sunt visus, 	48|49
48	gustus, auditus, et talia, 	gustus, auditus, |et talia, 	50|51
49	in quibus communicamus cum brutis. Appetitiuae vero distinguuntur: 	in quibus comunicamus cum brutis. Appetitiuæ vero distinguuntur: 	52
50	nam quidam appetitus est in homine, 	nam quidam appetitus est in homine, 	53
51	in quo non communicat cum brutis, ut est appetitus sequens intellectum: 	in quo non communicat cum brucis, 	54
52|53	quidam vero in quo communicat cum eis, |ut appetitus sequens sensum. 	vt est appetitus sequens intellectum:quidam vero in quo communicat cum eis, 	55
54|55	Appetitus autem sequens sensum potest nominari sensualitas: |sequens intellectum nominatur voluntas: 	vt appetitus sequenssensum Appetitus autem sequens sensum potest nominari sensualitas: sequens intellectum nominatur voluntas: 	56
56	secundum quem modum loquendi bruta habent sensualitatem, 	secundum quem modum loquendi bruta habent sensualitatem 	57
57	et appetitum sensitiuum, 	et appetitum sensitiuum, 	58
58	sed non habent voluntatem, 	sed non habent uoluntatem 	59
59	et intellectum. Virtutes ergo, 	et intellectum. |Virtutes ergo, 	60|61
60	de quibus loqui intendimus, 	de quibus loqui intendimus, 	62
61	quae sunt quidam habitus laudabiles, 	quæ sunt quidam habitus laudabiles, 	63
62	vel erit in potentiis naturalibus, 	vel erit in potentijs naturalibus, 	64
63	vel in ipsis sensibus, 	vel in ipsis sensibus, 	65
64	vel in appetitu sensitiuo, 	vel in appetitu sensitiuo, 	66
65	vel in appetitu intellectiuo, 	vel in appetitu intellectiuo, 	67
66	vel in ipso intellectu, 	vel in ipso intellecu, 	68
67	vel in omnibus his, 	vel in omnibus his, 	69
68	vel in aliquibus horum. In potentiis autem naturalibus esse non possunt, 	vel in aliquibus horum. In potentijs autem naturalibus esse non possunt. 	70
69	quod tripliciter patet. Primo, 	quod tripliciter patet. Primo, 	71
70	quia ex naturalibus nec laudamur, 	quia ex naturalibus nec laudamur, 	72
71	nec vituperamur nullus enim dicitur 	nec vituperamur : 	73
72	bonus homo ex eo quod habeat digestiuam bonam, 	nullus enim dicitur bonus homo ex eo quod habeat digestiuam bonam, 	74
73	vel bonam augmentatiuam. Secundo, 	vel bonam augmentatiuam. Secundo, 	75
74	in talibus non habent esse virtutes: 	in talibus non habent esse virtutes: 	76
75	quia virtus est aliquid 	quia virtus est aliquid 	77
76	secundum rationem, 	secundum ronnem, 	78
77	ut probari habet 2 Ethic’. Potentiae autem naturales 	vt probari habet secundo Ethi. Potentiæ autem naturales 	79
78|79	(secundum quod huiusmodi) |rationi non obediunt: 	(secundum quod huiusmodi ) rationi non obediunt : 	80
80	nam siue quis ratiocinetur, 	nam siue quis ratiocinetur, 	81
81|82	siue velit, |non propter hoc (per se loquendo) 	siue velit non propter hoc (per se loquendo ) potentiæ 	82
83	potentiae naturales variantur in actibus suis, 	naturales variantur in actibus suis, 	83
84	sed semper 	sed semper 	84
85	secundum modum sibi possibilem suas actiones efficiunt. Tertio, 	secundum modum sibi possibilem suas actiones efficiunt. 	85
86|87	in talibus potentiis non sunt habitus, |et virtutes, 	Tertio in talibus potentijs non sunt habitus et virtutes, 	86
88	qui habitus sunt ad determinandum potentias, 	qui habitus sunt ad determinandum potentias, 	87
89	ut bene vel male agant, 	vt bene vel male agant. 	88
90	ut per habitus vitiosos determinatur potentia ad agendum male, 	vt per habitus vitiosos determinatur potentia ad agendum male, 	89
91	per virtuosos ad agendum bene: 	per virtuosos ad agendum bene : 	90
92|93	cum ergo natura sit determinata ad unum, |et potentiae naturales sufficienter determinentur ad agendum, 	cum ergo natura sit determinata ad vnum, et potentiæ naturales sufficienter determinentur ad agendum, 	91
94	ex natura sua secundum eas nec sumus vitiosi, 	ex natura sua |secundum eas nec sumus vitiosi, 	92|93
95	nec virtuosi, 	nec virtuosi, 	94
96	ut hic de vitio, 	vt hic de vitio, 	95
97	et virtute loquimur: 	et virtute loquimur: 	96
98	quare in eis huiusmodi virtutes esse non possunt. 	quare in eis huiusmodi virtutes esse non possunt. 	97
99	His ergo tribus rationibus, 	His ergo tribus rationibus, 	98
100	per quas probatum est virtutes non esse in potentiis naturalibus, 	per quas probatum est virtutes non esse in potentijs naturalibus, 	99
101	probari potest eas non esse in cognitione sensitiua, 	probari potest eas non esse in cognitione sensitiua, 	100
102	siue in potentiis sensitiuis. 	siue in potentiis sensitiuis. 	101
103	Nam sicut non laudamur, 	Nam sicut non laudamur, 	102
104	nec vituperamur ex potentiis naturalibus: 	nec vituperamur ex potentiis naturalibus: 	103
105	sic non laudamur, 	sic non laudamur, 	104
106	nec vituperamur ex sensibus. 	nec vituperamu ex sensibus. 	105
107	Nam sicut nullus laudatur tanquam bonus homo, 	Nam sicut nullus laudatur tanquam bonus homo, 	106
108|109	ex eo quod bene digerit, |vel bene crescit: 	ex eo quod bene digerit, vel bene crescit: 	107
110	sic non laudatur ex eo quod acute videt, 	sic non laudatur ex eo quod acute videt, 	108
111	vel subtiliter audit, 	vel subtiliter audit, 	109
112	nisi forte hoc esset per accidens, 	nisi forte hoc esset per accidens, 	110
113	ut si quis ex superflua comestione, vel ex nimia potatione incurrisset ophthalmiam oculorum, 	vt si quis ex superflua comestione, |vel ex nimia potatione incurrisset ophthalmiam oculorum, 	111|112
114	ne bene videret, 	ne bene videret, 	113
115	vel debilitatem stomachi, 	vel debilitatem stomachi, 	114
116	ne bene digereret: 	ne bene digereret: 	115
117	increparetur ille, 	increparetur ille, 	116
118	non quia male digerit, 	non quia male digerit, 	117
119	vel quia non clare videt, 	vel quia non clare videt, 	118
120	quia clare videre, et bene digerere 	quia clare videre, |et bene digere 	119|120
121|122	(per se loquendo) |non est in potestate hominis: 	re(per se loquendo) non est in potestate hominis: 	121
123	sed increparetur ex nimio potu, 	sed increparetur ex nimio potu, 	122
124	vel ex superfluo cibo, 	vel ex superfluo cibo, 	123
125	nam erat in potestate sua, 	nam erat in potestate sua, 	124
126	ut posset uti potu, 	vt posset vti potu, 	125
127	et cibo moderate. Secundo in sensibus non est ponenda virtus moralis, 	et cibo moderate Secundo in sensibus non est ponenda virtus moralis, 	126
128	quia sicut potentiae naturales non obediunt rationi, 	quia sicut potentiæ naturales non obediunt rationi, 	127
129	quia secundum regulam rationis nullus magis, 	quia secundum regulam rationis nullus magis vel minus augetur, 	128
130	vel minus augetur, vel magis, et minus digerit: 	vel magis et minus digerit : 	129
131	sic nec sensus obediunt rationi, 	sic nec sensus obediunt rationi, 	130
132	non enim est in potestate hominis videre clarius, 	non enim est in potestate hominis videre clarius, 	131
133	vel minus clare: 	vel minus 	132
134	quare si virtus moralis est aliquid 	clare:quare si virtus moralis est aliquid 	133
135	secundum rationem, 	secundum rationem, 	134
136	huiusmodi virtus in sensibus poni non debet. 	huiusmodi virtus in sensibus poni non debet. Tertio in talibus non est moralis virtus, 	135
137	Tertio in talibus non est moralis virtus, quia sicut potentiae naturales sufficienter determinantur ad actiones suas per suam naturam: 	quia sicut potentiæ naturales sufficienter determinantur ad actiones suas per suam naturam: 	136
138	sic et sensus. 	sic et sensus. 	137
139	Nam sicut ignis tantum calefacit, 	Nam sicut ignis tantum calefacit, 	138
140	quantum potest calefacere, 	quantum potest calefacere, 	139
141	propter quod, 	propter quod, 	140
142	quia determinatus est in actione sua, 	quia determinatus est in actione sua, 	141
143	nec laudatur, 	nec laudatur, 	142
144	nec vituperatur, 	nec vituperatur, 	143
145	nec est in eo virtus moralis: 	nec est in eo virtus moralis: 	144
146	sic quia potentia digestiua tantum digerit 	sic quia potentia digestiua tantum digerit quantum potest digerere. 	145
147	quantum potest digerere, et oculus tantum videt quantum potest videre, 	et oculus tantum videt quantum potest videre, 	146
148	in eis virtus moralis esse non potest. 	in eis virtus moralis esse non potest, 	147
149	Nam per virtutem moralem determinatur potentia ad agendum: 	Nam per virtutem moralem determinatur potentia ad agendum: 	148
150	haec autem sufficienter determinantur ad actiones proprias per naturam: 	hæc autem sufficienter determinantur ad actiones proprias per naturam: 	149
151	non ergo indigent virtute morali. 	non ergo indigent virtute morali 	150
152|153	Si ergo nec in potentiis naturalibus, |nec in sensibus est virtus moralis, 	Si ergo nec in potentijs naturalibus, nec in sensibus est virtus moralis, 	151
154	cum praeter potentias naturales, 	cum præter potentias naturales 	152
155	et sensus non sit nisi intellectus, 	et sensus |non sit nisi intellectus, 	153|154
156	et appetitus intellectiuus, 	et appetitus intellectiuus, 	155
157	et sensitiuus, 	et sensitiuus, 	156
158	oportet esse in talibus virtutes morales.	oportet esse in talibus virstutes morales.	157
