139	Nam sicut ignis tantum calefacit, 	Car axicom lo foch tant escalfa quant escalfar 	118
140|141	quantum potest calefacere, |propter quod, 	pot 	119
142	quia determinatus est in actione sua, 	per la qual cosa es determenat en la suaoperacio: 	120
143	nec laudatur, 	non es loat ni xituperat ne es en ell uirtut moralper lo semblant la potencia digestiua |tant fa digestio quantdigerir pot: 	121|122
144	nec vituperatur, 	e lull ueu tant con ueure pot: 	123
145	nec est in eo virtus moralis: 	mas en ellas. no potesser xirtut moral. |Car per la xirtut moral es determenadala potencia a obrar. 	124|125
146	sic quia potentia digestiua tantum digerit 	mas aquestas sufficientment son deter¬menadas a sas obras proprias 	126
147	quantum potest digerere, et oculus tantum videt quantum potest videre, 	per sa natura. 	127
148	in eis virtus moralis esse non potest. 	perque ellas nohan necessari xirtut moral. |Donchs en las potencias natu¬rals ne en los senys no es xirtut moral. 	128|129
149	Nam per virtutem moralem determinatur potentia ad agendum: 	E com sens las potencias naturals 	130
150	haec autem sufficienter determinantur ad actiones proprias per naturam: 	e los senys corporals nosien 	131
151	non ergo indigent virtute morali. 	sino lentenimente lo appetit intellectiu: |es necessari 	132|133
		que en tals potencias sienlas uirtuts morals. 	134
		Per declaracio de aquest capitol 	135
		e d̃ aquesta segona part esnecessari fer una diuisio de anima axi general: 	136
152	Si ergo nec in potentiis naturalibus, 	que comprenga totas las potencias de aquella. |Perque deu esser notar: 	137|138
		que segons lo philosoph en lo segon de anima 	139
		en lo principianima es acte substancial 	140
		del cors phisich organizat hauentxida en potencia. 	141
		Primo diu que anima es acte. e aço adifferencia dela materia prima. 	142
		la qual es en pura potencia. 	143
		segons es daclarat en xna glosa 	144
		qui comença tostemps la forma: 	145
		en la primera part de aquest libre capitol. xi. 	146
		Diu actesubstancial a bifferencia del accidental. 	147
		que es blancor ne¬gror roior xerdor 	148
		e tota color 	149
		e tals semblants qualitats. 	150
		Car la anima se diu acte substancial 	151
		perque dona esser ala cosa animada. 	152
		comla substancia que ha de cascuna cosa: 	153
		sia loseu esser. 	154
		E no es ari dels accitents : 	155
		que bloncor negor elosaltres no son dela essencia delhome. car sens ells porina esserApres diu del cors phisich a differencia dels corsos artificials. 	156
		Car cors phisich es fet per natura. 	157
		lo qual se diu cors natural 	158
		com sia mna cosa cors natural c phisich. 	159
		E lo artificiales set per mans de homens. 	160
		E clara cosa es 	161
		que la animano dona esser al cors artificial segons xeem 	162
		sino al natural. E perços diu: 	163
		que es acte del cors phisich. 	164
		Diu mes organizat a differencia dels corsos inorganizats. 	165
		Car cors organizat es aquell 	166
		qui te parts o instruments diuersos per feroperacions diuersas. axicom lome 	167
		qui ab los peus fa altra operacio 	168
		que ab las mans e orellas altre 	169
		que ab los ells e axi dels altres membres. 	170
		E no es axi onls corsos inorganizatscom son pedres metalls e daltres. 	171
		Car aquests no fan sino etna operacio. 	172
		com es anar a son centre. 	173
		e fa ho la fretura quehan de orguens per afer diuersas operacions. 	174
		E perço notenen anima: 	175
		perque no han los instruments aptes 	176
		per exercitar las proprietats de ella 	177
		e stant en ells seria ociosa. 	178
		lo queseria contra sa natura. com natura no saça res ocios segonsdiu lo philosoph enlo primer de celo. 	179
		Finalment diu hauetuida en potencia. 	180
		car duas maneras hauem de xida: 	181
		çoes enacte. 	182
		e en potencia. Sida en acte es las operacions. 	183
		que fanlas cosas uiuents. 	184
		com es engenrar parlar crexer. 	185
		e xinuer¬salment totas las operacions 	186
		que lo cors animat fa axi interiors com exteriors. duida en potencia es dita la anima: 	187
		perquepot fer las operacions 	188
		que dit hauem. 	189
		E si es dit 	190
		per algunque acte e potencia lon cosas distinctas. 	191
153	nec in sensibus est virtus moralis, 	e que per conseguent sila anima es potencia no pot esser acte del cors. |la qual cosaes falsa segons diu lo philosoph en la diffinicio de anima. 	192|193
		Eper solucio de aquesta repugnancia dien que anima es ac tee potencia en diuersos esguarts. 	194
		Car hauent esquart al corses 	195
		acte segons dit hauem. 	196
		mas hauent esguart a las opera¬cions de xida 	197
		que fa es potencia. 	198
		perque no es inconuenientaua matcra cose Eiet ucit et poiencia cu duetios dcutto. 	199
		Diffinit que es aina xenint a la diuisio d̃ aquella dien, 	200
		quecina se dinuideix en tres specias. 	201
		co es xegetatiuasensitiua. eintellectiua. 	202
		La xegetatiua es aquella: 	203
154	cum praeter potentias naturales, 	que es en las plantaslas potencias dela qual son nutritiua: |augmentatiua. gencratiua. 	204|205
		La nutritiua conuerteix lo aliment en substancia delcors. 	206
		per la qual substancia es lo cors conseruat en xida. 	207
		Laaugmentatiua dona creximent al cors estenent lo aliment pertotas las parts del cors. 	208
		La generatiua engenra altre cors. 	209
		e aquesta te quatre potencias. ço es at tractiua retentiuadingestiua expulsiua. 	210
		La attractiua es 	211
		per attraure la substancia del aliment. 	212
		La retentiua per a retenir aquella substanciadesque es treta. 	213
		La dingestiua digereix aquella substancia. coes ab la xnitiua 	214
		e disponent la 	215
		per a poder se conuertir en locors que engenra. 	216
		La expulsiua es 	217
		per a lançar las superfluitats 	218
		que nos poden conuertir en substantia del cors. Dela aia sensitiua 	219
		que es en los ainals 	220
		quesenten quant son tocats: 	221
		sonduas potencias principals. 	222
		ço es apprensiua: 	223
		e motiua. 	224
		La aprensiua se diuideix en quas specias. 	225
		ço es en exterior: e intetior. 	226
		La apprensiua exterior te sinch potencias. 	227
		ço es xisiuaauditiua odoratiua gustatiuae tactatiua. 	228
		las quals se dienlos cinch senys corporals. 	229
		La apprensiua interior te altrescinch specias. 	230
		ço es senx comu imaginatiua extimatiua. fantasia e memoria. 	231
		las quals se dien los cinch senys 	232
		interiorsE aquestas son en lo ceruell del ainal. 	233
		lo qual es diuisit en trspera rts. ço es primera segona derrera. 	234
		La primera es en lo front. 	235
		la segonaen mig del cap. 	236
		la derrera en lo toç. 	237
		En la p̾merase aiustan los. x. niruis ḋls. xsenys extiors. per los quals niruis uam las sp̃as apresas 	238
		per los senys ext̃iors fis al senz comuqui sta alli on se aiustam los niruis. 	239
		ab tot que Plato dtiga 	240
		que losenx comusta en lo cor. 	241
		pero la opinio del cap tenen los mes. 	242
		E percos diu senx comu 	243
		perque reb totas las specias. 	244
		E aquesta potencia dsey comu es calda e seca. 	245
		e perço facilment reb las sp̃asoreo lis ctria canete sꝯ reomuleet la cupants 	246
		q cos co licosEn la segona part del ceruell stan duas potencias. 	247
		ço es y¬maginatiua la qual sta en lo principi dela segona part con¬iuncta 	248
		ab lo senx comu 	249
		e estimatiua 	250
		que sta en la fi de aquestasegona part. 	251
		En la derrera part del ceruell son duas poten¬cias. 	252
		ço es fantasia e memoria. 	253
		fantasia en lo principi 	254
		e me¬moria enla si. 	255
		La part dela memoria es pegalosa freda. 	256
		e per¬ço si aturan tant las specias. E la causa perque xnis homenstenen mes recort que altres: 	257
		es perque tenen aquesta potencia mes pegalosa. 	258
		. La potencia motiua se diuideix en dnaspotencias. 	259
		ço es appetitiua e executiua. La appetitiua moulo ainal a desiiar lo qne xol. 	260
		E aquesta te duas potencias. 	261
		coes concupiscibla e irascibla. 	262
		La concupiscibla nos mou a proseguir lo obiecte 	263
		per quel posseiscam, 	264
		quant es lo obiecte concorde ab lo appetit. 	265
		La irascibla nos mou a resistir al obiec¬te 	266
		mal destroint lo o fugint li. 	267
		La exequutiua es xna poten¬cia, 	268
		quins sa exercir lo mouiment: que ha fet en nosaltres. 	269
		laappetitiua per rao dela concupiscibla o irascibla. 	270
		E aquestate tres potencias. 	271
		ço es natural xital e ainal. 	272
		La potencia natural es aquella 	273
		que esten lo sperit natur al proceint del corper totas las xenas del cors nodrint lo e faent lo xiure. 	274
		Carsegons consta en lo libre de differencia de sperit e aina : sperites un xapor supartil proceint del cor 	275
		estenent se per totas lasxenas del cors. 	276
		E ab tot largament prenemsperit perer totacosa no corpores 	277
		ço es angel aina dyable: 	278
		pero propriamentparlant sperit es lo que hauem diffinit. 	279
		Mas lo sperit santes en ligament de amor proceint del pare e del fill ensems. 	280
		E perço aquest sperit se diu la terça persona en trinitat. 	281
		se'gons lo mestre lar gament tracta 	282
		en lo primer delas senten¬cias distinccio trentasisena. 	283
		E aquest sperit no es la animasino ena xapor 	284
		que ix dela sanch 	285
		que sta entorn del cor. 	286
		La potencia xital es aquella 	287
		que mou los polços. 	288
		e tanbeporta aquest sperit 	289
		per las uenas xiuificant lo cors. 	290
		La po¬tecia animal es aquella 	291
		qui mou tot lo cors. aço fa faent puinar aquest sperit fins al ceruell. 	292
		e fal estendre per tots los minruis. 	293
		E si en los paraliticbs e afollats alsguns membres nopoden exercir sa operacio: es perque en lo nirui de aquell menbrefall aquest sperit emperatxat 	294
		per qualque causa de indisposiciode aquell nirui. 	295
		La aina intellectiua te duas potencias. 	296
		çoes cognitiua e xolitiua. La cognitiua te quatre perotencias enteniment agent, 	297
		enteniment passible enteniment speculatiu, 	298
		enteniment pratich. 	299
		E totas aquestas quatre potenci¬as serucixen 	300
		per al acte del entendre. 	301
		Lo enteniment agentillumina la similitut delas cosas 	302
		per poder las appendre. 	303
		Lenteniment passible es que entra per los senys: 	304
		e perço es conperatal sol. 	305
		que axicoz nosaltres per dispost 	306
		que tengam lull 	307
155	et sensus non sit nisi intellectus, 	no poriam res xeure sino miiançant la lum: |axi lenteniment passible no poria entendre las cosas 	308|309
		sens la illuminacio del ente¬niment agent. 	310
		Enteniment passible se diu lo qui reb en si las similituts tramesas per los senys e illuminades per lentenimentagent. 	311
		E diu se passible 	312
		perque reb las similituts. 	313
		Car rebre o esser inpressa alguna cosa en altra: 	314
		es sofferir. 	315
		e sofferir. 	316
		es passio. 	317
		Enteniment speculatiu es lo mateix passible: 	318
		E diuse speculat iuiperque enten aquella specia en ell inpressa. 	319
		E es ensespassible e speculatiu pero en diuersos sguarts. 	320
		Car es passi¬ble en quant reb las specias e speculatiu en quant las enten 	321
		Enteniment pratich es lo mateix speculatiu. 	322
		E diuse pratich 	323
		perque enten la differencia delas cosas: 	324
		entenent com sondiuersas las xnas delas altras. E mes se diu pratich 	325
		perque la fisua es obrar 	326
		e no sols entendre. 	327
		E perço diu lo philosophenloterc de ana quel enteniment pratich differeix del speculatiuen la fi. 	328
		Car la fi del speculatiu es entendre 	329
		e la del pratichobrar. 	330
		E lo discernir 	331
		que lenteniment pratichfa en las cosases propriament discrecio. 	332
		ab tot xulgarment no diem discretssino 	333
		los que en lo tal discernir prenem la bona part. 	334
		Car lespeculatiu solament entenses fer differencia d̃ xnas a las altrs 	335
		sinoque es bor peaia 	336
		e sust coscu eni. 	337
		e easta moirs de test oie losdoctors noticia prescisiua. 	338
		ço es en si sens mes allargar semas lo pratich 	339
		segons dit es enten la diuersitat delas cosas. 	340
		e a aquesta manera dentendre dien los doctors noticia diuisiua. 	341
		perque diuideix unas cosas daltres. 	342
		E alsguns a aquellanoticia dien praxis. 	343
		lo qual xocable es grech. 	344
		e xol dir noticia pratica. 	345
		Mas lo contrari diu lo Scot en lo primer ḋlas sentencias en lo prolech dient, 	346
		que con peccat sia en lacte dela noticia pratica: 	347
		seguir sia 	348
		que sols per entendre 	349
		que es luxuriao suparbia o altres peccats peccariem. 	350
		la qual cosa es falsae 	351
		contra determinacio de tots los sants doctors. 	352
		Car lo peccar sta en los actes praticbs dela xoluntat 	353
156	et appetitus intellectiuus, 	e nodel |entenimentE aquest enteniment pratich te tres potencias. ço es sinderelisrao e consciencia. 	354|355
		Sinderesis es una potencia 	356
		que iutia 	357
		que al¬gun mal nos deu fer. 	358
		La rao es xna potencia 	359
		que discemintentre be 	360
		e mal coneix cascu. Conscina es xna potencia 	361
		que orḋna queaquest o aquell mal en quant son particulars: 	362
		nos deufer. 	363
		Car lasinderesis solament diu en xniuersal. 	364
		que mal nos den fer. 	365
		Lapotecia uolutiua se diuideix en quas potencias. 	366
		ço es xoluntat e franch arbitre. 	367
		La xoluntat es etna potencia. 	368
		que xolles coses 	369
		que lenteniment conex esser bonas. 	370
		con ella no xulla malsino per accident. axicon 	371
		xolent lacte ḋ luxuria 	372
		o daltre peccatper la delectacio 	373
		que es en aquell acte 	374
		e perque lo peccat es inseperable 	375
		deaquella delectacio 	376
		uolent la delectacio: 	377
		xolem per accitent lo peccatE aquesta potencia te dos actes. 	378
		ço es elicit, e inperat. 	379
		Acte elicites lo elegirque la uoluntat fa. 	380
		E lo inperat es la exequucio del acte illicit. 	381
		Franch arbitre es la mateixa xoluntat. 	382
		E diu se francbarbitre 	383
		en quant pot uoler e no uoler. 	384
		uoluntat en quant xolo no uol. 	385
		E aquestas trs ainas segons lo perhonpb en lo . ii. ḋ aina sonaxi partidas 	386
		que la uegetatiua es enlos orbiturs sola ses las altrsE en los animals irracionals es la sensitiua 	387
		ab la uegetati¬ua senons la intellectiuadient 	388
		que axicom lo triangle es enloquadrangle: 	389
157	et sensitiuus, 	axi la uegetatiua es dins la sensitiua. |Car totaslas potencias 	390|391
158	oportet esse in talibus virtutes morales.	que hban las platas ban los bestias. |En lomeson totas tres xegetatiuasensitiua e intellectiua. 	392|393
		que axi'com la xegetatiua es dins la sensitiua: 	394
		axi la xegetatiua esensitiua son en la intellectiua. 	395
		E perço es lome mes noble animal 	396
		que tots los altres.	397
