66	et secundum quod huiusmodi non obediunt rationi. 	dum quod hmodi non obediunt rationi. 	66
67	Igitur in sensibus, 	Igit in sensibus 	67
68	et in potentiis naturalibus 	et in potentiis naturalibus 	68
69	(ut supra dicebatur) 	ut su pra dicebatur 	69
70	non habent esse virtutes, 	non habent esse uirtutes: 	70
71	sed solum esse habent in intellectu, et appetitu. 	sed solum esse habent in intellectu et appetitu. 	71
72	In nobis autem duplex est appetitus, intellectiuus, et sensitiuus. 	In nobis autem duplex est appetitus. |intelectiuus et sensitiuus. 	72|73
73	Nam sicut appetitus naturalis 	Nam sicut appetitus naturalis 	74
74|75	sequitur formam naturaliter adeptam, |sic appetitus cognitiuus 	sequitur formam naturalitet adeptam: sic appetitus cognitiuus 	75
76	sequitur formam 	sequitur formam 	76
77	per cognitionem apprehensam. 	per cognitionem apprahensam. 	77
78	Sicut enim grauia, 	Sicut. n. grauia 	78
79	ex eo quod habent formam grauis, 	ex eo quod habent formam grauis: 	79
80	sequitur ea quaedam naturalis inclinatio, 	sequif ea quadam natoralis inclinatio 	80
81	et quidam appetitus naturalis, 	et quidam appetitus naturalis 	81
82	ut naturaliter desiderent esse deorsum: 	ut naturaliter desiderent esse deorsum 	82
83	sic habentia cognitionem prout habent in seipsis formam apprehensam, 	sic habentia cognitionem prout habent |in seipsis formam apprahensam 	83|84
84	sequitur quaedam inclinatio, 	sequitur quaedam inclinatio 	85
85	et quidam appetitus 	et quidam appetitus 	86
86	secundum formam illam. 	secundum formam illamipropter 	87
87	Propter quod sicut in nobis duplex est cognitio, sensitiua, et intellectiua: 	quod sicut in nobis duplex est cognitio lensitiua et intellectiua: 	88
88|89	sic etiam est in nobis duplex appetitus, |videlicet, sensitiuus, 	sicut ent est in nobis duplex appetitus uidelicet sensitiuus 	89
90|91	qui sequitur formam apprehensam per sensum: |et intellectiuus, 	qui sequit formam apprahensara pec sensum et intellectus 	90
92	qui sequitur formam apprehensam per intellectum. 	qui sequitur formam apprahensam per intellectum. 	91
93	Appetitus autem sensitiuus duplex est. 	Appetitus autem sensitiuus duplex est. 	92
94	Nam cum animalia sint supra inanimata, 	Nam cum animalia sint supra inanimata 	93
95|96	si natura elementis et rebus inanimatis |dedit duplicem potentiam, 	si natura elementis et rebus inanimatis dedit duplicem potentiam unam per quam tendunt in proptiam quietem 	94
97	unam per quam tendunt in propriam quietem, 		
98	et aliam per quam resistunt, 	et aliam per quam resistunt 	95
99	et agunt in prohibentia, 	et agunt in prohibentia 	96
100	et in contraria: 	et incontraria multomagis 	97
101	multo magis hanc duplicem potentiam natura dedit ipsis animalibus, 	hanc duplicem potentiam natura dedit ipsis animalibus 	98
102	quae sunt perfectiora illis. Videmus enim 	quae sunt perfectiora illis. |Uidemus. n. 	99|100
103	quod ignis naturaliter est calidus, 	quod ignis naturaliter est calidus et leuis: 	101
104	et leuis per leuitatem autem tendit in locum proprium, 	per leuitatem autem tendit in Iocum proprium 	102
105	et in quietem sibi conuenientem: 	et in quietem sibi conueniem tem: 	103
106	per caliditatem vero agit in contraria: 	per caliditatem uero agit in contratia: 	104
107	ne ergo ignis per quaecunque contraria agentia impediretur, 	ne ergo ignis per quaecunq: |coniratia agentia impeditetur 	105|106
108	ne per leuitatem in proprio loco quiesceret, 	ne per leuitatem in proprio loco 	107
109	dedit ei natura potentiam calefactiuam, 	qesceret dedint ei natura potentiam calefactiuam 	108
110	ut per eam resisteret, 	ut per eam resisteret 	109
111	et ageret in contraria corruptiua. 	et ageret in contratia corruptiua. 	110
112	Si ergo igni, 		
113|114	et rebus inanimatis natura dedit duplicem potentiam, |unam per quam adipiscuntur propriam quietem, 	Si ergo igni et rebus inanimatis natatadedittura dedit duplicem pocentiam unam per quam adipiscuntur propriam quietem : 	111
115|116	et aliam per quam agunt |in prohibentia et contraria: 	et aliam per quam agunt in prohibentia et contratia: 	112
117	multo magis hoc dedit animalibus. 	multomagis hoc dedit animalibus: 	113
118|119	Tribuit ergo eis duplicem appetitum sensitiuum, |unum per quem prosequuntur propriam quietem, 	tribuit ergo eis duplicem appetitum sensitiuum unum per quem consequitur propriam quietem 	114
120	et propriam delectationem, 	et propriam delectationem: 	115
121|122	ut concupiscibilem: |et alium per quem resistunt, 	ut concupiscibilem et alium per quem resistant 	116
123|124	et aggrediuntur prohibitiua, |ut contraria, 	et aggrediuntur prohibitiua et contraria 	117
125	ut irascibilem. 	ut irascihilem. 	118
126	Ita quod concupiscibilis se habet 	Ita quod concupiscibilis se habet sicut le: 	119
127	sicut leuitas, vel grauitas, in leuibus, et grauibus. 	uitas uel grauitas in leuibus et grauibus. 	120
128	Irascibilis vero se habet quasi caliditas, 	Irascibilis uero se habet 	121
129	vel frigiditas in eis. 	quasi caliditas uel frigiditas in eis: 	122
130	Nam sicut grauia per grauitatem recedunt 	nam sicut grauia per grauitatem recedunt 	123
131	a loco sursum tanquam a non conueniente, 	a loco sursum tanquam a non conueniente: 	124
132	et tendunt in locum deorsum tanquam ad locum conuenientem, et conformem: 	et tendunt in locum deorsum tanquam ad locum conuenientem et conformem: 	125
133	per frigiditatem vero resistunt contrariis, 	per frigiditatem uero resistunt contrariis 	126
134	ne corrumpantur a propria natura, 	ne corrumpantur a propria natura 	127
135|136	et deserant propria loca, |et propriam quietem. 	et deseruit propria loca et propriam quietem. 	128
137|138	Sic animalia per concupiscibilem |fugiunt mala tristia, 	Sicanimalia per concupiscibilem fugiunt mala tristitia 	129
139	et prosequuntur bona delectabilia. 	et prosequuntur bona delectabilia. 	130
140	Per irascibilem vero aggrediuntur contraria, 	Per irascibilem uero agrediuntur contraria 	131
141	quae possent ea ab huiusmodi delectationibus prohibere. 	qua possent ea |ab eiusmodo delectationibus prohibere: 	132|133
142	Ut Leo per concupiscibilem pergit, 	ut leo per concupiscibilem pergit 	134
143|144	ut prosequatur cibum |tanquam quid delectabile: 	ut prosequatur cibum tanquam quid delectabile. 	135
145	per irascibilem vero aggreditur animalia 	Perirascibilem uero aggreditur animalia 	136
146	illa volentia ipsum prohibere in cibo adepto. 	illa uolentia ipsum prohibere 	137
147	Propter quod bene dictum est, 	in cibo adepto propter quod bene dictum est 	138
148|149	quod concupiscibilis respicit bonum, |et malum secundum se: 	quod concupiscibilis respicit bonum et malum secundum se. 	139
150	irascibilis vero respicit bonum, 	Irascibilis uero respicit bonum 	140
151	et malum inquantum habent rationem difficilis, et ardui. 	et malum inquantum habent rationem difficilis et ardui: 	141
152	Nam cum bonum secundum se dicat prosequendum, 	nam cum bonum secundum se dicat prosequendum: 	142
153	malum vero quid fugiendum: 	malum uero quid fugiendum. 	143
154	concupiscibilis, 	Concupiscibilis 	144
155	quae secundum se tendit in quietem 	qua secundum se tendit in quietem 	145
156	et in bona delectabilia, 	et in bona delectabilia: 	146
157	et fugit mala tristia, 	et fugit mala tristitia 	147
158	pro obiecto habet mala, 	pro obiecto habet mala 	148
159	et bona sensibilia secundum se considerata. 	et bona sensibilia secundum se considerata. 	149
160	Irascibilis vero, 	lrascibilis uero 	150
161	secundum quam aggredimur, 	secundum quam aggredimur 	151
162|163	et resistimus prohibentibus, |et nociuis, 	et resistimus prohibentibus et nociuis : 	152
164|165	tendit in bona, et mala sensibilia, |non secundum se considerata, 	tendit in bona et mala sensibilia non em se considerata: 	153
166	sed ut habent rationem ardui, et difficilis: 	led ut habentronnem arduin et difficilis: 	154
167	nam arduitas, et difficultas potissime sunt repugnantia, et prohibentia, 	nam arduitas et difficultas potissime sunt repugnantia et prohibentia 	155
168	ne possimus consequi bonum, 	ne possimus consequi bonum 	156
169	et vitare malum. 	et uitare malum. 	157
170	Imperfecto ergo egisset natura, 	limperfecte ergo egisset natura 	158
171	si dedisset animalibus concupiscibilem, 	li dedisset animalibus concupiscibilem 	159
172	per quam vitarent mala, 	per quam uitaret mala 	160
173	et prosequerentur bona, 	et prosequerentur bonai 	161
174	nisi dedisset eis irascibilem, 	nisi dedisset eis irascibilem 	162
175	per quam aggrederentur impedientia delectationem illam: 	per quam aggrederentut impedientia delectationem illam: 	163
176	ut igitur animalia, 	ut igitur animalia ꝥm 	164
177	secundum modum sibi conuenientem, 	modum sibi conuenientem 	165
178	prout bene possint delectari per concupiscibilem, 	prout bene possint delectari per concupiscibilem: 	166
179	data est eis irascibilis, 	data est eis irascibilis 	167
180	per quam resistant, 	per quam resistant 	168
181	et aggrediantur impedientia delectationem illam. 	et aggrediantur impedientia delectationem illam. 	169
182	Duplex est ergo appetitus sensitiuus, irascibilis, et concupiscibilis. 	Duplex est ergo appetitus sentiuus irascibilis et concupiscibilis. 	170
183	Appetitus autem intellectiuus, 	Appetitus autem intellectiuus 	171
184|185	qui dicitur voluntas, |remanet indiuisus. 	qui dicitur uoluntas remanet indiuisusinam 	172
186	Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 	cum intellectus uniuersaliori modo respiciat suum obiectum quiͣ sensus appetitus: 	173
187	appetitus intellectiuus, 	intellectiuus 	174
188	qui sequitur intellectum uniuersaliori modo, 	qui sequitur intellectum uniuersaliori 	175
189|190	fertur in bonum, |quam appetitus secundum sensum: 	modo fertur inbonum quiͣ appetitus secundum sensum 	176
191|192	et quia quanto aliquid sub uniuersaliori modo accipitur, |tanto unum et idem existens 	et quia quanto aliquid sub uniuerlahiori modo accipitur tanto unum et idem existens 	177
193	ad plura se extendit, 	ad plura se extendit: 	178
194	licet appetitus sensitiuus sit alius, et alius, 	licet appetitus sensitiuus sit alius et alius em 	179
195|196	secundum quem prosequimur delectabilia, |et secundum quem aggredimur terribilia: 	quem prosequimur delectabilia et secundum quem aggredimur terribilia. 	180
197	appetitus tamen intellectiuus unus, 	Appetitus tamem intellectiuus unus 	181
198	et idem existens fertur 	et idem existens fertur 	182
199	in omne bonum intelligibile. 	in omne bonum intelligibile: 	183
200	Non ergo est alius appetitus intellectiuus, 	non ergo est alius appetitus intellectiuus 	184
201|202	secundum quem prosequimur bona delectabilia |per intellectum, 	secundum quem prosequimur bona del ectabilia perintellectum 	185
203	et aggredimur bona ardua: 	et aggredimur bona ardua : 	186
204	sicut est alius appetitus sensitiuus, 	sicut est alius appetitus sensitiuus 	187
205	secundum quem prosequimur bona sensibilia delectabilia, 	secundum quem prosequi'mur bonr sensibilia delectabilia: 	188
206	et aggredimur terribilia. 	et aggre dinur terribilia. 	189
207	Quare si omnis virtus moralis, vel est in intellectu, 	O uare si omnis uirtus moralis 	190
208	vel in appetitu: 	uel est in intellectu uel in appetitu: 	191
209	et appetitus alius intellectiuus 	et appetitus alius inntellectiuus 	192
210	ut voluntas, 	ut uoluntas : 	193
211	alius est sensitiuus: 	alius est sensitiuus 	194
212	et hoc duplex, 	et hoc duplex irascibilis. 	195
213	irascibilis scilicet, et concupiscibilis: 	scilicet. et concupiscibilis: 	196
214	oportet omnem virtutem moralem, 	oportet oenm uirtutem moralem 	197
215	vel esse in intellectu, 		
216	vel in voluntate, 		
217|218	vel in irascibili, |vel in concupiscibili. 	uel esse in intellectuuel in uoluntate uel in irascibili uel in concupiscibili: 	198
219	Accipiendo ergo virtutem moralem large 	arcipiendo ergo uirtutem moralem large 	199
220|221	prout ipsa prudentia |dicitur quaedam virtus moralis, 	prout ipsa prudentia dicitur quedam uirtus moralis: 	200
222|223	dicere possumus |quod secundum has quatuor potentias animae 	dicere possumus secundum has quattuor potentias animae 	201
224|225	in quibus habet esse virtus, |sumptae sunt quatuor Virtutes Cardinales; 	in quibus habet esse uirtus sunptae sunt quattuor uintutes cardinales 	202
226	videlicet, Prudentia, Iustitia, Fortitudo, et Temperantia. 	uidelicet prudentia iustitia fortitudo et tem perantia: 	203
227	Nam Prudentia est in intellectu, 	nam prudentia est in intellectu: 	204
228	Iustitia in voluntate, 	iustitia in uoluntate: 	205
229	Fortitudo in irascibili, 	fortitudo in irascibili : 	206
230	Temperantia in concupiscibili.	tenperantia in concupiscibili.	207
