43	quaedam cognitiuae sensitiuae, 	qui sont conmunes a nous et aux plantez uegetables coneest la puissance neutritiue augmentatiue et conuantiue les quellesconpetent a nous et aussi aux arbres et aux herbes 	29
44	quaedam appetitiuae, 	que on appelle plantes uengetables. 	30
45	et quaedam intellectiuae. Naturales potentiae sunt illae, in quibus communicamus cum vegetabilibus, et plantis, 	mais les puissances cognitiues sencitiues sont |cellespar quoy nous cognoisson les choses corporelles 	31|32
46	ut potentia nutritiua, augmentatiua, generatiua, 	comme est la ueue legoust et le atouchement 	33
47	et talia quae etiam ipsis arboribus competunt. Potentiae vero cognitiuae sensitiuae, sunt visus, 	et telles choses les quelles sont conmunes anous et es bestes brutes Les puissances appetitiues sont partiz endeux. 	34
48	gustus, auditus, et talia, 	car en homme est ung appetit 	35
49	in quibus communicamus cum brutis. Appetitiuae vero distinguuntur: 	qui nest pas es bestes brutez cestla petit |qui ensuit lentendement. 	36|37
50	nam quidam appetitus est in homine, 	Et homme ha ung aultre appetit 	38
51	in quo non communicat cum brutis, ut est appetitus sequens intellectum: 	quiest conmun a lur 	39
52	quidam vero in quo communicat cum eis, 	et aussi es bestes cest la petit 	40
53	ut appetitus sequens sensum. 	qui ensuit le sens corporelet peust estre nonme sensualite.	41
54	Appetitus autem sequens sensum potest nominari sensualitas: 	Et lautre apetit 	42
55	sequens intellectum nominatur voluntas: 	qui ensuit lentendementa nom uolente. 	43
56	secundum quem modum loquendi bruta habent sensualitatem, 	Eelon la quelle maniere de parler les bestes brutez ontsensualite	44
57	et appetitum sensitiuum, 	et apetit sensitif. 	45
58	sed non habent voluntatem, 	mais ilz nonst mye uolente 	46
59	et intellectum. Virtutes ergo, 	qui est apetitintellectuel.|Donc les uertuz 	47|48
60	de quibus loqui intendimus, 	dont nous entendon parler	49
61	quae sunt quidam habitus laudabiles, 	lesquelles sonthabiz louables 	50
62|63	vel erit in potentiis naturalibus, |vel in ipsis sensibus, 	ou ilz seront es puissances naturelles 	51
64|65	vel in appetitu sensitiuo, |vel in appetitu intellectiuo, 	ou es puissancessensitiues cogitiues ou en lapetit sensitif. ou en lapetit intellectif. ou en lentendement ou en toutes ces choses ou en aucunes delles. 	52
66	vel in ipso intellectu, 		
67|68	vel in omnibus his, |vel in aliquibus horum. In potentiis autem naturalibus esse non possunt, 	Maises puissances naturelles ne peust il estre conment appert par trois risons. 	53
69|70	quod tripliciter patet. Primo, |quia ex naturalibus nec laudamur, 	Car premierrment nous ne sonmes loucz ne uituperez pour leschoses natureles. 	54
71|72	nec vituperamur nullus enim dicitur |bonus homo ex eo quod habeat digestiuam bonam, 	car nul nest dit bon homme 	55
73|74	vel bonam augmentatiuam. Secundo, |in talibus non habent esse virtutes: 	pour auoir bonnemitatiue ou bonne augmentatiue. Secondement es puissancesnaturelles ne sont pas les uertuz.	56
75	quia virtus est aliquid 	car uertu est une chose 	57
76|77	secundum rationem, |ut probari habet 2 Ethic’. Potentiae autem naturales 	selon nuson coneest prouue ou second dethiques. 	58
78|79	(secundum quod huiusmodi) |rationi non obediunt: 	Mais les puissances naturelles considerez en elles mesmes ne obeissent pom̃t a raison. 	59
80|81	nam siue quis ratiocinetur, |siue velit, 	car pour nr̃e ruison ouuolente les puissances naturelles ne uarient en leurs faiz	60
82|83	non propter hoc (per se loquendo) |potentiae naturales variantur in actibus suis, 	mais font leͬeuures selon leur maniere Tiercement en celles puissances ne peustestre uertuz ne autres habiz. 	61
84|85	sed semper |secundum modum sibi possibilem suas actiones efficiunt. Tertio, 	car les habiz determinent les puissances afaire bien ou mauuaisement. 	62
86|87	in talibus potentiis non sunt habitus, |et virtutes, 	car par les habiz uicieux la puissance estdeterminee a faire mauuaisement et par les habiz uertueux a faire biem 	63
88|89	qui habitus sunt ad determinandum potentias, |ut bene vel male agant, 	donc 	64
90|91	ut per habitus vitiosos determinatur potentia ad agendum male, |per virtuosos ad agendum bene: 	puis que ainsi est 	65
92	cum ergo natura sit determinata ad unum, 	que nature est determiuee a une chose 	66
93|94	et potentiae naturales sufficienter determinentur ad agendum, |ex natura sua secundum eas nec sumus vitiosi, 	et queles puissances naturelles sont souffisaumet determinees de naturealeurs euures 	67
95	nec virtuosi, 		
96|97	ut hic de vitio, |et virtute loquimur: 	faire par elles ne sonmes nous uertueur ne uicieux seloque nous parlon ycy de uertu et de uice 	68
98	quare in eis huiusmodi virtutes esse non possunt. 	car en elles ne peust estre uicezne uertuz. 	69
99	His ergo tribus rationibus, 	Et par ses trois misons |par les 	70|71
100	per quas probatum est virtutes non esse in potentiis naturalibus, 	quelles est prouue|que uertuzne sont pas es puissances natureles. peust on aussi prouuez 	72|73
101|102	probari potest eas non esse in cognitione sensitiua, |siue in potentiis sensitiuis. 	que lesuertuz ne peust estre es puissances sensitiuez cogitiuez 	74
103|104	Nam sicut non laudamur, |nec vituperamur ex potentiis naturalibus: 	car aussi conmenous ne sonmes loucz ne uituperez a cause de puissances natureles 	75
105|106	sic non laudamur, |nec vituperamur ex sensibus. 	aussine sonmes nous a cause des sens corporelz. 	76
107	Nam sicut nullus laudatur tanquam bonus homo, 	Car aussi comme nul nestloue ne tenu bon homme pourre 	77
108	ex eo quod bene digerit, 	que il digere bien 	78
109	vel bene crescit: 	ou croist bien. 	79
110|111	sic non laudatur ex eo quod acute videt, |vel subtiliter audit, 	aussinest il pour ueoir cler ou pour ouyr subtillement 	80
112	nisi forte hoc esset per accidens, 	si dauanture ce mne seroit par accident. comme 	81
113|114	ut si quis ex superflua comestione, vel ex nimia potatione incurrisset ophthalmiam oculorum, |ne bene videret, 	si aucun par trop boire 	82
115|116	vel debilitatem stomachi, |ne bene digereret: 	ou menger seroit cheuen maladie des yeulx ou en doleur de lestomac 	83
117	increparetur ille, 	par quoy il uerroit pascler 	84
118	non quia male digerit, 	ou digereroit mal il seroit blasme non pas de mal Sigarz 	85
119	vel quia non clare videt, 	ou de neueoir pas tler. 	86
120	quia clare videre, et bene digerere 	car bien digerez 	87
121|122	(per se loquendo) |non est in potestate hominis: 	ou ueoir clenr nest pas en la puissance delomme. 	88
123|124	sed increparetur ex nimio potu, |vel ex superfluo cibo, 	mes de auoir trop beu ou menge. 	89
125|126	nam erat in potestate sua, |ut posset uti potu, 	car il estoit en sa puissancede user modarmnent de boirr et de menger. 	90
127	et cibo moderate. Secundo in sensibus non est ponenda virtus moralis, 	Cecondement les uertuzne peust estre es sens corporelz. |car aussi 	91|92
128	quia sicut potentiae naturales non obediunt rationi, 	que les puissances naturelesne obeissent pas a raison. 	93
129|130	quia secundum regulam rationis nullus magis, |vel minus augetur, vel magis, et minus digerit: 	car ne peust croistre plus ne moins selon lareigle de raison ne plus ou moins digerez. 	94
131	sic nec sensus obediunt rationi, 	et aussi les sens corporelz neobeissent pars a raison 	95
132|133	non enim est in potestate hominis videre clarius, |vel minus clare: 	car il nest pas en nostre puissance ueoir pluscler ou moins cler. 	96
134	quare si virtus moralis est aliquid 	pour quoy |si uertuz morale est aucune chose 	97|98
135|136	secundum rationem, |huiusmodi virtus in sensibus poni non debet. 	selon russupraelle ne peust estre mise es sens corporelz. Tiercement es sens corporclzne peust estre uertu morale. 	99
137|138	Tertio in talibus non est moralis virtus, quia sicut potentiae naturales sufficienter determinantur ad actiones suas per suam naturam: |sic et sensus. 	car aussi conme les puissances naturellessont souffisaument determinees a leurs attions par leur nature. aussiest le sens corporel.	100
139	Nam sicut ignis tantum calefacit, 	car aussi|comme le feu eschauffe 	101|102
140	quantum potest calefacere, 	tant |que il peulteschauffer 	103|104
141	propter quod, 	pource 	105
142|143	quia determinatus est in actione sua, |nec laudatur, 	que il est determine en son action il nest loue ne uitupere 	106
144	nec vituperatur, 	ne 	107
145	nec est in eo virtus moralis: 	si na en luy nulle uertuz morale. aussi 	108
146	sic quia potentia digestiua tantum digerit 	car la puissancedigestiue digere tant que elle peust digerez. 	109
147	quantum potest digerere, et oculus tantum videt quantum potest videre, 	et lucil uoit tant 	110
148|149	in eis virtus moralis esse non potest. |Nam per virtutem moralem determinatur potentia ad agendum: 	que ilpeust ueoir en ces choses nest point uertuz morale la puissance estdeterminee a bien faire. 	111
150	haec autem sufficienter determinantur ad actiones proprias per naturam: 	mais ces choses sont souffisaument determineespar nature a faire leurs propres actions 	112
151	non ergo indigent virtute morali. 	dont nont il mestier de uertuzmorale 	113
152|153	Si ergo nec in potentiis naturalibus, |nec in sensibus est virtus moralis, 	et puis que uertuz morale ne peust estre es puissances natureles 	114
154|155	cum praeter potentias naturales, |et sensus non sit nisi intellectus, 	ne sensitiues. et en lame na autres puissances fors 	115
156|157	et appetitus intellectiuus, |et sensitiuus, 	que lentendementet lapetit intellectuel et sensuel. Il conuient 	116
158	oportet esse in talibus virtutes morales.	que en ces trois soient lesuertuz morales.	117
