55	in quibus communicamus cum vegetabilibus, et plantis, 	en las quals participam ab las cosas xegetablas. |ço es ab las plãtas. 	39|40
56	ut potentia nutritiua, augmentatiua, generatiua, 	axicõ es potencia nutritiua generatiua e aumẽtatiua las quals conuenan als 	41
57	et talia quae etiam ipsis arboribus competunt. 		
58|59	Potentiae vero cognitiuae sensitiuae, |sunt visus, gustus, auditus, et talia, 	arbres.¶Las potẽcias cognitiuas sensitiuas son la xista gustar tast toch e las altrs tals. 	42
60	in quibus communicamus cum brutis. 	en las quals participã ab las bestias 	43
61	Appetitiuae vero distinguuntur: 	brutals.¶ Las potẽcias ap¬petitiuas son distinctas. 	44
62	nam quidam appetitus est in homine, 	Car algun appetit es en home 	45
63	in quo non communicat cum brutis, ut est appetitus sequens intellectum: 	enlo qual no participam ab las bestĩas brutals. |axicõlo appetitintellectiu. 	46|47
64|65	quidam vero in quo communicat cum eis, |ut appetitus sequens sensum. 	altre es 	48
66|67	Appetitus autem sequens sensum potest |nominari sensualitas: 	ab lo qual participam ab ellas.axicõsensitiu. Lo appetit sensitiu pot esser aꝑpellat sensualitat. 	49
68	sequens intellectum nominatur voluntas: 	e lo ĩtellectiu xoluntat. 	50
69|70	secundum quem modum loquendi bruta habent sensualitatem, |et appetitum sensitiuum, 	segõs la qual manera de parler las bestias brutals han sensualitat o appetit senlitiu. 	51
71	sed non habent voluntatem, et intellectum. 	mas no hã uoluntat. |çoes appetit intellectiu. 	52|53
72|73	Virtutes ergo, |de quibus loqui intendimus, 	Tonchs las xirtuts celas quals entenem a parlarq̃ 	54
74	quae sunt quidam habitus laudabiles, 	son alsgũs habits dignes de loaroserã 	55
75|76	vel erit in potentiis naturalibus, |vel in ipsis sensibus, 	en las potẽcias naturals 	56
77	vel in appetitu sensitiuo, 	o en lo appetit sensitiu. 	57
78|79	vel in appetitu intellectiuo, |vel in ipso intellectu, 	oen lo appetit ĩtellectiu o en lentenimẽt: 	58
80|81	vel in omnibus his, |vel in aliquibus horum. 	o en totas aq̃sias potẽcias o en alguna ḋ aq̃llas. 	59
82	In potentiis autem naturalibus esse non possunt, 	En las potẽcias naturals no pode esser. 	60
83	quod tripliciter patet. 	lo q̃ en tres maneras es manifest. 	61
84|85	Primo, quia ex naturalibus nec laudamur, |nec vituperamur 	La p̾mera ꝑço cõꝑ las potencias naturals nĩ som loats nĩ xĩtuꝑats. 	62
86|87	nullus enim dicitur <pb n="45"/> |bonus homo 	Car al¬gu no es dit bo ꝑq̃ 	63
88|89	ex eo quod habeat digestiuam bonam, |vel bonam augmentatiuam. 	ha bona digestiua o bona 	64
90	Secundo, in talibus non habent esse virtutes: 	augmẽtatiua¶La segona rao ꝑq̃ en tals potẽcias |no hã esser aq̃stas xirtuts: 	65|66
91	quia virtus est aliquid 	es ꝑq̃ xirtut es alguna cosa segõs rao. 	67
92|93	secundum rationem, |ut probari habet 2 Ethic’. 	e axis proua enlo segon delas ethicas. 	68
94|95	Potentiae autem naturales |(secundum quod huiusmodi) 	E las potẽcias naturals segons son 	69
96	rationi non obediunt: 	naturals:no obeexen a la rao. 	70
97	nam siue quis ratiocinetur, 	Car ab tot algu haia rao pro¬priament parlant las potencias ꝑ allo nos uarieiã en sas 	71
98|99	siue velit, |non propter hoc 	oꝑaciõs.ans tostẽps segõs la manera a ells possibla fan sas o 	72
100|101	(per se loquendo) |potentiae naturales variantur 	ꝑaciõs.¶La terça rao ꝑq̃ en tals potẽcias no han esser talsxirtuts. 	73
102	in actibus suis, 	es ꝑq̃ en ellas no son los habits uirtuosos. 	74
103|104	sed semper secundum modum sibi possibilem suas actiones efficiunt. |Tertio, in talibus potentiis non sunt habitus, et virtutes, 	Cor los habits son ꝑ determenar las potencias q̃ facẽ be e mal. 	75
105|106	qui habitus sunt |ad determinandum potentias, 	onꝑ los habits xiciosos es determenada la potencia a fer mal. 	76
107|108	ut bene vel male agant, |ut per habitus vitiosos determinatur potentia 	e ꝑ los habits xirtuosos a fer 	77
109|110	ad agendum male, per virtuosos ad agendum bene: |cum ergo natura sit determinata ad unum, 	be.Tõchs cõ natura sia determenada a en acte 	78
111	et potentiae naturales sufficienter determinentur ad agendum, 	e las potencias naturals sufficiẽtmẽt son determenadas ꝑ sa natura a 	79
112|113	ex natura sua secundum eas nec sumus vitiosi, |nec virtuosi, 	obrar:e segõs ellas no som xi'ciosos ne xirtuosos ꝑlãt 	80
114	ut hic de vitio, 	en la manera q̃ ꝑlã aci de xici e 	81
115|116	et virtute loquimur: |quare in eis huiusmodi virtutes esse non possunt. 	xirtut.ꝑq̃ en ellas no podẽ esser tals xirtuts. 	82
117	His ergo tribus rationibus, 	Per aq̃stas tres raõs ꝑ las quals es 	83
118|119	per quas probatum est virtutes |non esse in potentiis naturalibus, 	prouat.q̃ las y̾tuts no potẽ esser enlas potencias 	84
120	probari potest eas non esse in cognitione sensitiua, 	naturals:pot esser prouatq̃ 	85
121	siue in potentiis sensitiuis. 	no pot esser en la po¬tencia sensitiua. 	86
122	Nam sicut non laudamur, 	La pͥmera rao 	87
123|124	nec vituperamur ex potentiis naturalibus: |sic non laudamur, 	es:q̃ axicõ no som loats ni xituꝑsts ꝑlas potencias 	88
125	nec vituperamur ex sensibus. 	naturals:aximateix no som loats nixituꝑats ꝑ los senys corporals. 	89
126|127	Nam sicut nullus laudatur |tanquam bonus homo, 	Car axicõ algu no es loat cõ sa be 	90
128|129	ex eo quod bene digerit, |vel bene crescit: 	digestio:e creix 	91
130	sic non laudatur 		
131|132	ex eo quod acute videt, |vel subtiliter audit, 	be:axi no es loat cõ xeu agudamẽto ou suptilment 	92
133|134	nisi forte hoc esset per accidens, |ut si quis ex superflua comestione, 	si ia no era per accident. 	93
135|136	vel ex nimia potatione |incurrisset ophthalmiam oculorum, 	axĩcoz si per maçameniar o beure bauia malaltia de optalmia en los ells perq̃nox 	94
137|138	ne bene videret, |vel debilitatem stomachi, 	xees o aconseguia debilitat en lo uentrell ꝑq̃ no faesbe digestio. 	95
139|140	ne bene digereret: |increparetur ille, 	tal seria repres 	96
141	non quia male digerit, 	no perque fa mal digestio 	97
142	vel quia non clare videt, 	o perque uo xeu clar. 	98
143	quia clare videre, 	Car ueure clar 	99
144	et bene digerere 	e fer be digestio 	100
145|146	(per se loquendo) |non est in potestate hominis: 	propriamẽt parlant no es en poder del bome. 	101
147|148	sed increparetur ex nimio potu, |vel ex superfluo cibo, 	mas seria repres de maça beure o mẽiar. 	102
149|150	nam erat in potestate sua, |ut posset uti potu, 	ꝑq̃ es en son podr tẽpradamẽt beure e 	103
151|152	et cibo moderate. |Secundo in sensibus non est ponenda virtus moralis, 	mẽiar¶La segona rao 	104
153	quia sicut potentiae naturales non obediunt rationi, 	perque enlos senys no deu esser posada xirtut moral es que aricom las potencias naturals no obeixẽala |rao:ne los senys tanpoch. 	105|106
154	quia secundum regulam rationis nullus magis, 	Car segons regla de rao algunoes crescut 	107
155	vel minus augetur, 	ni mes ni menys. 	108
156|157	vel magis, et minus digerit: |sic nec sensus obediunt rationi, 	ne fa digestio mes ni menrsaxĩmateix los senys no obeeixẽ a la rao. 	109
158	non enim est in potestate hominis videre clarius, vel minus clare: 	Car no es en poder del home xeure mes clar o menys.. 	110
159	quare si virtus moralis est aliquid secundum rationem, 	Perque si xirtut morales alguna cosa segons 	111
160	huiusmodi virtus in sensibus poni non debet. 	rao:no deu esser posada en los senys. 	112
161	Tertio in talibus non est moralis virtus, 	¶La terça rao perque en los senys no deu esser posada xir¬tut moral es 	113
162|163	quia sicut potentiae naturales |sufficienter determinantur 	que axicom las potencias naturals sufficient¬ment son determenadas 	114
164	ad actiones suas per suam naturam: 	per sa natura a las suas obras: 	115
165	sic et sensus. 	aximatex los senys. |e prouas axĩ. 	116|117
166|167	Nam sicut ignis tantum calefacit, |quantum potest calefacere, 	Car axicom lo foch tant escalfa quant escalfar pot ꝑ 	118
168	propter quod, quia determinatus est in actione sua, 	la qual cosa es determenat en la sua |operacio:non es loat ni xituperat ne es en ell uirtut moral 	119|120
169	nec laudatur, 	per lo semblant la potencia digestiua |tant fa digestio quant digerir pot: 	121|122
170	nec vituperatur, 	e lull ueu tãt cõ ueure 	123
171	nec est in eo virtus moralis: 	pot:mas en ellas. no potesser xirtut moral. |Car per la xirtut moral es determenada la potencia a obrar. 	124|125
172	sic quia potentia digestiua tantum digerit quantum potest digerere, 	mas aquestas sufficientment son deter¬menadas a sas obras proprias |per sa natura. 	126|127
173	et oculus tantum videt 	ꝑque ellas no han necessari xirtut moral. |Donchs en las potencias natu¬rals 	128|129
		ne en los senys no es xirtut moral. 	130
		E com sens las potencias naturals 	131
		e los senys corporals nosien 	132
174	quantum potest videre, 	sino lẽtenimẽte lo appetit|intellectiu:es necessari 	133|134
175	in eis virtus moralis esse non potest. 	que en tals potencias siẽ las uirtuts morals. |¶Per declaracio de aquest capitol 	135|136
		e d̃ aquesta segona part es necessari fer una diuisio de anima axi general: 	137
		que comprenga totas las potencias de 	138
		aquella.Perque deu esser notar: 	139
176	Nam per virtutem moralem determinatur potentia ad agendum: 	que segons lo philosoph en lo segon de anima en lo principianima |es acte substancial del cors phisich organizat hauentxida en potencia. 	140|141
		Primo diu 	142
		que anima es 	143
		acte.e aço adifferencia dela materia prima. 	144
		la qual es en pura 	145
		potencia.segons es daclarat en xna glosa 	146
		qui comença tostemps la forma: 	147
		en la primera part de aquest libre capitol.xi. 	148
		Diu acte substancial a bifferencia del accidental. 	149
		que es blancor ne¬gror roior xerdor 	150
		e tota color 	151
		e tals semblants qualitats. 	152
		Car la anima se diu acte substãcial 	153
		perque dona esser ala cosa 	154
		animada.comla substancia que ha de cascuna cosa: 	155
		sia loseu 	156
		esser.E no es ari dels accitents : 	157
		q̃ bloncor negor elos altres no son dela essencia 	158
		delhome.car sens ells porĩa esser Apres diu del cors phisich 	159
		a differencia dels corsos artificials. 	160
		Car cors phisich es fet per natura. 	161
		lo qual se diu cors natural com sia mna cosa cors natural c phisich. 	162
		E lo artificiales set per mans de homens. 	163
		E clara cosa es 	164
		que la anima no dona esser al cors artificial segons xeem sino al natural. 	165
		E perços diu: 	166
		que es acte del cors phisich. 	167
		Diu mes organizat a differencia dels corsos inorganizats. 	168
		Car cors organizat es aquell qui te parts o instruments diuersos 	169
		per feroperacions diuersas. 	170
		axicom lome 	171
		qui ab los peus fa altra o peracio 	172
		que ab las mans e orellas altre 	173
		que ab los ells e axi dels altres membres. 	174
		E no es axi õls corsos inorganizats 	175
		com son pedres metalls e daltres. 	176
		Car aquests no fan sino ⁊na operacio. 	177
		com es anar a son 	178
		centre.e fa ho la fretura 	179
		que han de orguens 	180
		per afer diuersas operacions. 	181
		E perço no tenen 	182
		anima:perque no han los instrumẽts aptes 	183
		per exercitar las proprietats de ella 	184
		e stant en ells seria ociosa. 	185
		lo q̃seria contra sa natura. 	186
		com natura no saça res ocios 	187
		segonsdiu lo philosoph enlo primer de celo. 	188
		Finalment diu hauetuida en potencia. 	189
		car duas maneras hauem de xida: çoes en acte. e en potencia. 	190
		Sida en acte es las operacions. 	191
177	haec autem sufficienter determinantur 	que fan las cosas uiuents. |com es engenrar parlar crexer. 	192|193
178	ad actiones proprias per naturam: 	e xinuer¬salment totas las operacions |que lo cors animat fa axi interiors com exteriors. 	194|195
179	non ergo indigent virtute morali. 	duida en potencia es dita la anima: |ꝑq̃pot fer las operacions 	196|197
		que dit hauem. 	198
180	Si ergo nec in potentiis naturalibus, 	E si es dit |per algunque acte e potencia lon cosas 	199|200
		distinctas.e q̃ ꝑ conseguent 	201
181	nec in sensibus est virtus moralis, 	si la anima es potencia |no pot esser acte del cors. 	202|203
		la qual cosa es falsa 	204
		segons diu lo philosoph en la diffinicio de anima. 	205
		E per solucio de aquesta repugnancia dien 	206
182	cum praeter potentias naturales, 	que anima es ac te |e potencia en diuersos esguarts. 	207|208
		Car hauent esquart al corses acte segons dit hauem. 	209
		mas hauent esguart a las opera¬cions de xida 	210
		que fa es 	211
		potencia.perque no es inconueniẽtaua matcra cose Eiet ucit ⁊ poiencia cu duetios dcutto. 	212
		¶ Diffinit 	213
		que es aĩa xenint a la diuisio d̃ aquella dien, 	214
		que cĩa se dĩuideix en tres specias. 	215
		co es xegetatiuasensitiua. 	216
		e intellectiua. 	217
		La xegetatiua es aquella: 	218
		que es en las plãtas las potencias dela qual son nutritiua: augmentatiua. gencratiua. 	219
		La nutritiua conuerteix lo aliment en substancia del 	220
		cors.per la qual substancia es lo cors conseruat en xida. 	221
		La augmentatiua dona creximent al cors estenent lo aliment ꝑ totas las parts del cors. 	222
		La generatiua engenra altre cors. 	223
		e aquesta te quatre potencias. 	224
		ço es at tractiua retentiua dĩgestiua expulsiua. 	225
		La attractiua es per attraure la substãcia del aliment. La retentiua ꝑ a retenir aquella substancia 	226
		desque es treta. 	227
		La dĩgestiua digereix aquella substancia. 	228
		co es ab la xnitiua 	229
		e disponent la per a poder se conuertir en locors que engenra. 	230
		La expulsiua es 	231
		per a lançar las superfluitats 	232
		que nos poden conuertir en substantia del 	233
		cors.¶ De la aia sensitiua q̃ es en los aĩals q̃senten quãt son 	234
		tocats:son duas potẽcias 	235
		principals.ço es apprensiua: 	236
		e motiua. 	237
		La aprensiua se diuideix en quas 	238
		specias.ço es en 	239
		exterior:e intetior. 	240
		La apprensiua exterior te sinch 	241
		potencias.ço es xisiua auditiua odoratiua gustatiuae tactatiua. 	242
		las quals se diẽlos cinch senys corporals. 	243
		La apprensiua interior te altres cinch 	244
		specias.ço es senx comu imaginatiua extimatiua. fãtasia e memoria. 	245
		las quals se dien los cinch senys interiorsE aquestas son en lo ceruell del aĩal. 	246
		lo qual es diuisit en trsꝑa 	247
		rts.ço es pͥmera segona derrera. 	248
		La pͥmera es en lo frõt. 	249
		la segonaen mig del cap. la derrera en lo toç. 	250
		En la p̾mera se aiustan los.x. niruis ḋls.xsenys extiors. 	251
		ꝑ los quals niruis uã las sp̃as apresas ꝑ los senys ext̃iors fis al senz comuqui sta alli on se aiustã los 	252
		niruis.ab tot q̃ Plato dtiga q̃ losenx comusta en lo 	253
		cor.ꝑo la opinio del cap tenen los mes. 	254
		E ꝑcos diu senx comu ꝑq̃ reb totas las specias. 	255
		E aq̃sta potẽcia dsey comu es calda e seca. 	256
		e ꝑço facilmẽt reb las sp̃asoreo lis ctria 	257
		cãete sꝯ reomule⁊ la cupants 	258
		q cos co licos En la segona part del ceruell stan duas 	259
		potencias.ço es y¬maginatiua la qual sta en lo principi dela segona part con¬iuncta ab lo senx comu 	260
		e estimatiua 	261
		que sta en la fi de aq̃stasegona part. 	262
		En la derrera part del ceruell son duas poten¬cias. 	263
		ço es fantasia e memoria. 	264
		fantasia en lo principi 	265
		e me¬moria enla 	266
		si.La part dela memoria es pegalosa 	267
		freda.e ꝑ¬ço si aturan tant las specias. 	268
		E la causa perque xnis homẽstenen mes recort que altres: 	269
		es perque tenen aquesta potencia mes 	270
		pegalosa.. La potencia motiua se diuideix en dnas 	271
		potencias.ço es appetitiua e executiua. 	272
		La appetitiua moulo aĩal a desiiar lo qne xol. 	273
		E aquesta te duas 	274
		potencias.co es concupiscibla e irascibla. 	275
		La cõcupiscibla nos mou a proseguir lo obiecte 	276
		per quel posseiscam, 	277
		quant es lo obiecte cõcorde ab lo appetit. 	278
		La irascibla nos mou a resistir al obiec¬te 	279
		mal destroint lo o fugint li. La exequutiua es xna poten¬cia, 	280
		quins sa exercir lo mouiment: 	281
		que ha fet en nosaltres. 	282
		la appetitiua per rao dela concupiscibla o irascibla. 	283
		E aquestate tres potencias. 	284
		ço es natural xital e aĩal. 	285
		La potencia natural es aquella 	286
		que esten lo sperit natur 	287
		al proceint del corper totas las xenas del cors nodrint lo 	288
		e faent lo xiure. 	289
		Carsegons consta en lo libre de differencia de sperit e aĩa : 	290
		sperites un xapor suꝑtil proceint del cor estenent se per totas las xenas del cors. 	291
		E ab tot largament prenemsperit ꝑer tota cosa no corpores ço es angel aĩa dyable: 	292
		pero propriament parlant sperit es 	293
		lo que hauem diffinit. 	294
		Mas lo sperit santes en ligament de amor proceint del pare e del fill ensems. 	295
		E perço aquest sperit se diu la terça persona en 	296
		trinitat.se'gons lo mestre lar gament tracta 	297
183	et sensus non sit nisi intellectus, 	en lo primer delas senten¬cias distinccio trentasisena. |E aquest sperit no es la anima sino ena xapor 	298|299
		que ix dela sanch 	300
		que sta entorn del cor. 	301
		¶La potencia xital es aquella 	302
		que mou los polços. 	303
		e tanbe porta aquest sperit per las uenas xiuificant lo 	304
		cors.La po¬tecia animal es aquella 	305
		qui mou tot lo cors. 	306
		aço fa faent puĩar aquest sperit fins al 	307
		ceruell.e fal estendre per tots los mĩruis. E si en los paraliticbs e afollats alsguns membres no poden exercir sa 	308
		operacio:es ꝑq̃ en lo nirui de aquell mẽbre fall aquest sperit emꝑatxat ꝑ 	309
		qualque causa de indisposicio de aquell 	310
		nirui.¶La aĩa intellectiua te duas potencias. 	311
		ço es cognitiua e 	312
184	et appetitus intellectiuus, et sensitiuus, 	xolitiua.La cognitiua te quatre ꝑotẽcias enteniment agent, |enteniment passible enteniment speculatiu, 	313|314
		enteniment pratich. 	315
		E totas aquestas quatre potenci¬as serucixen ꝑ al acte del 	316
		entendre.¶ Lo enteniment agentillumina la similitut delas cosas 	317
		ꝑ poder las appendre. 	318
		Lẽteniment passible es que entra per los senys: 	319
		e ꝑço es cõꝑatal sol. que axicoz nosaltres ꝑ dispost 	320
		que tengam lull no poriam res xeure sino miiançant la lum: 	321
		axi lenteniment passible 	322
		no poria entendre las cosas 	323
		sens la illuminacio del ente¬ niment agent. 	324
		Enteniment passible se diu lo qͥ reb 	325
		en si las similituts tramesas ꝑ los senys 	326
		e illuminades ꝑ lentenimentagent. 	327
		E diu se passible ꝑq̃ reb las similituts. Car rebre o esser inpressa alguna cosa en 	328
		altra:es sofferir. 	329
		e sofferir. es 	330
		passio.Entenimẽt speculatiu es lo mateix passible: 	331
		E diuse speculat 	332
		iuiperq̃ enten aquella specia en ell inpressa. 	333
		E es ensespassible e speculatiu pero en diuersos sguarts. 	334
		Car es passi¬ble en quant reb las specias 	335
		e speculatiu en quant las entẽ¶ 	336
		Enteniment pratich es lo mateix speculatiu. 	337
		E diuse pratich ꝑque enten la differencia delas cosas: 	338
		entenent com son diuersas las xnas delas altras. 	339
		E mes se diu pratich ꝑq̃ la fisua es obrar 	340
		e no sols 	341
		entendre.E ꝑço diu lo philosophenlo terc de ãa 	342
		quel enteniment pratich differeix del speculatiuen la fi. 	343
		Car la fi del speculatiu es entendre 	344
		e la del pratichobrar. 	345
		E lo discernir 	346
		que lentenimẽt pratichfa en las cosas es propriament discrecio. 	347
		ab tot xulgarmẽt no diẽ discretssino 	348
		los que en lo tal discernir prenẽ la bona part. 	349
		Car lespeculatiu solamẽt entẽses fer differẽcia d̃ xnas a las altrs sinoq̃ es bor peaia 	350
		e sust coscu 	351
		eni.e easta moirs de test oie los doctors noticia prescisiua. 	352
		ço es en si 	353
		sens mes allargar se 	354
		mas lo pratich segons dit es enten la diuersitat delas cosas. 	355
		e a aquesta manera dentendre dien los doctors noticia diuisiua. 	356
		perq̃ diuideix unas cosas daltres. 	357
		E alsguns a aq̃lla noticia dien praxis. lo qual xocable es grech. 	358
		e xol dir noticia pratica. 	359
		Mas lo cõtrari diu lo Scot en lo pͥmer ḋlas sentencias en lo prolech dient, 	360
		q̃ cõ peccat sia en lacte dela noticia 	361
		pratica:seguir sia que sols per entendre 	362
		que es luxuria o suparbia o altres peccats peccariem. 	363
		la qual cosa es falsa 	364
		e contra determinacio de tots los sants doctors. Car lo peccar sta 	365
		en los actes praticbs dela xolũtat e nodel entenimẽt 	366
		E aq̃st entenimẽt pratich te tres potẽcias. ço es sinderelisrao e consciẽcia. 	367
		Sinderesis es una potencia que iutia q̃ al¬gun mal nos deu fer. 	368
		La rao es xna potẽcia 	369
		que discemint entre be 	370
		e mal coneix cascu. 	371
		Cõscĩa es xna potẽcia q̃ orḋna q̃aq̃st o aq̃ll mal en quãt son 	372
		particulars:nos deufer. 	373
		Car lasinderesis solamẽt diu en 	374
		xniuersal.q̃ mal nos den 	375
		fer.¶La potecia uolutiua se diuideix en quas potencias. 	376
		ço es xolũtat 	377
		e franch arbitre. La xoluntat es ⁊na potencia. 	378
		que xolles coses q̃ lẽtenimẽt conex esser bonas. 	379
		cõ ella no xulla mal sino per accident. 	380
		axicõ xolẽt lacte ḋ luxuria 	381
		o daltre peccatꝑ la delectacio q̃ es en aq̃ll acte 	382
		e ꝑq̃ lo peccat es ĩseꝑable de aq̃lla delectacio uolẽt la 	383
		delectacio:xolẽ ꝑ accitẽt lo peccat 	384
		E aq̃sta potẽcia te dos 	385
		actes.ço es elicit, e ĩꝑat.Acte elicites lo elegirq̃ la uolũtat fa. 	386
		E lo ĩꝑat es la exequucio del acte illicit. 	387
		Frãch arbitre es la mateixa xolũtat. 	388
		E diu se frãcbarbitre en quant pot uoler e no 	389
185	oportet esse in talibus virtutes morales.	uoler.uolũtat en quant xolo no uol. |E aq̃stas trs aĩas segõs lo ꝑhõpb en lo .ii.ḋ aĩa sõaxi ꝑtidas q̃ la uegetatiua es enlos orbr̃s sola ses las altrs E en los animals irracionals es la sensitiua 	390|391
		ab la uegetati¬ua señs la intellectiuadient 	392
		que axicom lo triangle es enlo quadrangle: 	393
		axi la uegetatiua es dins la sensitiua. Car totas las potencias 	394
		que hban las platas ban los bestias. 	395
		En lome son totas tres xegetatiuasensitiua e intellectiua. 	396
		que axi' com la xegetatiua es dins la sensitiua: 	397
		axi la xegetatiua esensitiua son en la intellectiua. 	398
		E perço es lome mes noble animal 	399
		que tots los altres.	400
