45|46	Deinde autem declarabitur singulariter, |quae sit unaquaeque illarum virtutum, 	et les quelles sont apres. finablemẽt sera declaux dunechime uẽrtuz singulieremẽt 	26
47|48	et quomodo decet Reges, |et Principes tales virtutes habere. 	et cõment les roys et princes doiuẽt auoirtelles uertuz. 	27
49	Potentiae autem animae sic distingui possunt, 	Les puissances de lame peust ainsi estre distinguees 	28
50|51	quia potentiae animae quaedam sunt naturales, |quaedam cognitiuae sensitiuae, 	carles unes sont natureles. les autres cognitiues ⁊ sencitiues. aulcunes appetitiues et les autres intellectiues. 	29
52	quaedam appetitiuae, 		
53	et quaedam intellectiuae. 		
54	Naturales potentiae sunt illae, 	Les puissances naturelles sont celles 	30
55	in quibus communicamus cum vegetabilibus, et plantis, 	qui sont cõmunes a nous et aux plantez uegetables 	31
56|57	ut potentia nutritiua, augmentatiua, generatiua, |et talia quae etiam ipsis arboribus competunt. 	cõe est la puissance neutritiue augmentatiue et cõuantiue les q̃lles cõpetent a nous et aussi aux arbres et aux herbes 	32
		que on appelle plãtes uẽgetables. 	33
58	Potentiae vero cognitiuae sensitiuae, 	mais les puissances cognitiues sencitiues sont celles 	34
59	sunt visus, gustus, auditus, et talia, 	par quoy nous cognoisson les choses corporelles |comme est la ueue legoust et le atouchement et telles choses 	35|36
60	in quibus communicamus cum brutis. 	les quelles sont cõmunes a nous et es bestes brutes ¶ 	37
61	Appetitiuae vero distinguuntur: 	Les puissances appetitiues sont partiz en deux. 	38
62	nam quidam appetitus est in homine, 	car en homme est ung appetit 	39
63	in quo non communicat cum brutis, ut est appetitus sequens intellectum: 	qui nest pas es bestes brutez cest la petit |qui ensuit lentendement. 	40|41
		Et homme ha ung aultre appetit 	42
64	quidam vero in quo communicat cum eis, 	qui est cõmun a lur |et aussi es bestes cest la petit 	43|44
65|66	ut appetitus sequens sensum. |Appetitus autem sequens sensum potest 	qui ensuit le sens corporel 	45
67	nominari sensualitas: 	et peust estre nõme sensualite. 	46
68	sequens intellectum nominatur voluntas: 	Et lautre apetit |qui ensuit lentendemẽta nom uolente. 	47|48
69|70	secundum quem modum loquendi bruta habent sensualitatem, |et appetitum sensitiuum, 	Eelon la quelle maniere de parler les bestes brutez ont sensualite et apetit sensitif. 	49
71	sed non habent voluntatem, et intellectum. 	mais ilz nonst mye uolente |qui est apetit intellectuel. 	50|51
72	Virtutes ergo, 	Donc les uertuz 	52
73	de quibus loqui intendimus, 	dont nous entendon parler 	53
74	quae sunt quidam habitus laudabiles, 	lesquelles sõt habiz louables 	54
75|76	vel erit in potentiis naturalibus, |vel in ipsis sensibus, 	ou ilz seront es puissances naturelles ou es puissãces sensitiues cogitiues ou en lapetit sensitif. ou en lapetit intellectif. ou en lentendement ou en toutes ces choses ou en aucunes delles. 	55
77	vel in appetitu sensitiuo, 		
78	vel in appetitu intellectiuo, 		
79	vel in ipso intellectu, 		
80	vel in omnibus his, 		
81	vel in aliquibus horum. 		
82	In potentiis autem naturalibus esse non possunt, 	Maises puissances naturelles ne peust il estre 	56
83	quod tripliciter patet. 	cõment appert par trois risons. 	57
84|85	Primo, quia ex naturalibus nec laudamur, |nec vituperamur 	Car premierrmẽt nous ne sõmes loucz ne uituperez pour leschoses natureles. 	58
86|87	nullus enim dicitur <pb n="45"/> |bonus homo 	car nul nest dit bon homme 	59
88|89	ex eo quod habeat digestiuam bonam, |vel bonam augmentatiuam. 	pour auoir bonne mitatiue ou bonne augmentatiue. ¶ 	60
90	Secundo, in talibus non habent esse virtutes: 	Secondement es puissances naturelles ne sont pas les uertuz. 	61
91|92	quia virtus est aliquid |secundum rationem, 	car uertu est une chose selon nuson 	62
93	ut probari habet 2 Ethic’. 	cõe est prouue ou second dethiques. 	63
94|95	Potentiae autem naturales |(secundum quod huiusmodi) 	Mais les puissances naturelles considerez en elles mesmes ne obeissent pom̃t a raison. 	64
96	rationi non obediunt: 		
97	nam siue quis ratiocinetur, 		
98	siue velit, 		
99	non propter hoc 		
100|101	(per se loquendo) |potentiae naturales variantur 	car pour nr̃e ruison ouuolente les puissances naturelles ne uarient en leurs faiz 	65
102|103	in actibus suis, |sed semper secundum modum sibi possibilem suas actiones efficiunt. 	mais font leͬeuures selon leur maniere ¶ 	66
104|105	Tertio, in talibus potentiis non sunt habitus, et virtutes, |qui habitus sunt 	Tiercement en celles puissances ne peustestre uertuz ne autres habiz. 	67
106|107	ad determinandum potentias, |ut bene vel male agant, 	car les habiz determinẽt les puissances a faire bien ou mauuaisement. 	68
108|109	ut per habitus vitiosos determinatur potentia |ad agendum male, per virtuosos ad agendum bene: 	car par les habiz uicieux la puissance est determinee a faire mauuaisement et par les habiz uertueux a faire biẽ. 	69
110	cum ergo natura sit determinata ad unum, 	donc puis que ainsi est |que nature est determiuee a une chose ⁊ 	70|71
111|112	et potentiae naturales sufficienter determinentur ad agendum, |ex natura sua secundum eas nec sumus vitiosi, 	que les puissances naturelles sont souffisaumet determinees de nature aleurs euures faire par elles ne sõmes nous uertueur ne uicieux selo 	72
113	nec virtuosi, 		
114|115	ut hic de vitio, |et virtute loquimur: 	que nous parlon ycy de uertu et de uice 	73
116	quare in eis huiusmodi virtutes esse non possunt. 	car en elles ne peust estre uicez ne uertuz. 	74
117|118	His ergo tribus rationibus, |per quas probatum est virtutes 	Et par ses trois misons par les quelles est prouue 	75
119	non esse in potentiis naturalibus, 	que uertuzne sont pas es puissances natureles. 	76
120	probari potest eas non esse in cognitione sensitiua, 	peust on aussi prouuez 	77
121|122	siue in potentiis sensitiuis. |Nam sicut non laudamur, 	que les uertuz ne peust estre es puissances sensitiuez cogitiuez 	78
123|124	nec vituperamur ex potentiis naturalibus: |sic non laudamur, 	car aussi cõme nous ne sõmes loucz ne uituperez a cause de puissances natureles aussine sõmes nous a cause des sens corporelz. 	79
125	nec vituperamur ex sensibus. 		
126|127	Nam sicut nullus laudatur |tanquam bonus homo, 	Car aussi comme nul nest loue ne tenu bon homme pourre 	80
128|129	ex eo quod bene digerit, |vel bene crescit: 	que il digere bien ou croist bien. 	81
130	sic non laudatur 		
131	ex eo quod acute videt, 		
132|133	vel subtiliter audit, |nisi forte hoc esset per accidens, 	aussinest il pour ueoir cler ou pour ouyr subtillemẽt si dauanture 	82
134	ut si quis ex superflua comestione, 		
135|136	vel ex nimia potatione |incurrisset ophthalmiam oculorum, 	ce mne seroit par accident. 	83
137|138	ne bene videret, |vel debilitatem stomachi, 	comme si aucun par trop boire ou menger seroit cheuen maladie des yeulx ou en doleur de lestomac 	84
139|140	ne bene digereret: |increparetur ille, 	par quoy il uerroit pascler ou digereroit mal 	85
141|142	non quia male digerit, |vel quia non clare videt, 	il seroit blasme non pas de mal Sigarz ou de neueoir pas tler. 	86
143	quia clare videre, 		
144	et bene digerere 		
145|146	(per se loquendo) |non est in potestate hominis: 	car bien digerez ou ueoir clẽr nest pas en la puissance delomme. 	87
147|148	sed increparetur ex nimio potu, |vel ex superfluo cibo, 	mes de auoir trop beu ou menge. 	88
149|150	nam erat in potestate sua, |ut posset uti potu, 	car il estoit en sa puissance de user modarmnent de boirr et de menger. ¶ 	89
151|152	et cibo moderate. |Secundo in sensibus non est ponenda virtus moralis, 	Cecondemẽt les uertuzne peust estre es sens corporelz. 	90
153	quia sicut potentiae naturales non obediunt rationi, 	car aussi que les puissances natureles ne obeissent pas a raison. 	91
154|155	quia secundum regulam rationis nullus magis, |vel minus augetur, 	car ne peust croistre plus ne moins selon la reigle de raison ne plus ou moins digerez. 	92
156|157	vel magis, et minus digerit: |sic nec sensus obediunt rationi, 	et aussi les sens corporelz ne obeissent pars a raison 	93
158	non enim est in potestate hominis videre clarius, vel minus clare: 	car il nest pas en nostre puissance ueoir pluscler ou moins cler. 	94
159|160	quare si virtus moralis est aliquid secundum rationem, |huiusmodi virtus in sensibus poni non debet. 	pour quoy si uertuz morale est aucune chose selon russ̃elle ne peust estre mise es sens corporelz. ¶ 	95
161	Tertio in talibus non est moralis virtus, 	Tiercement es sens corporclz ne peust estre uertu morale. 	96
162|163	quia sicut potentiae naturales |sufficienter determinantur 	car aussi cõme les puissances naturelles sont souffisaumẽt determinees a leurs attions par leur nature. 	97
164|165	ad actiones suas per suam naturam: |sic et sensus. 	aussi est le sens corporel. 	98
166	Nam sicut ignis tantum calefacit, 	car aussi comme le feu eschauffe 	99
167	quantum potest calefacere, 	tant que il peulteschauffer 	100
168|169	propter quod, quia determinatus est in actione sua, |nec laudatur, 	pource que il est determine en son action 	101
170|171	nec vituperatur, |nec est in eo virtus moralis: 	il nest loue ne uitupere ne si na en luy nulle uertuz morale. 	102
172	sic quia potentia digestiua tantum digerit quantum potest digerere, 	aussi car la puissancedigestiue digere |tant que elle peust digerez. 	103|104
173|174	et oculus tantum videt |quantum potest videre, 	et lucil uoit	105
175|176	in eis virtus moralis esse non potest. |Nam per virtutem moralem determinatur potentia ad agendum: 	tant que il peust ueoir en ces choses nest point uertuz morale la puissance est determinee a bien faire. 	106
177|178	haec autem sufficienter determinantur |ad actiones proprias per naturam: 	mais ces choses sont souffisaumẽt determinees par nature a faire leurs propres actions 	107
179	non ergo indigent virtute morali. 	dont nont il mestier de uertuz morale 	108
180|181	Si ergo nec in potentiis naturalibus, |nec in sensibus est virtus moralis, 	et puis que uertuz morale ne peust estre es puissances natureles ne sensitiues. 	109
182	cum praeter potentias naturales, 	et en lame na autres puissances 	110
183|184	et sensus non sit nisi intellectus, |et appetitus intellectiuus, et sensitiuus, 	fors que lentendemẽt et lapetit intellectuel et sensuel. 	111
		Il cõuient 	112
185	oportet esse in talibus virtutes morales.	que en ces trois soient les uertuz morales.	113
