79|80	ex eo quod habent formam grauis, |sequitur ea quaedam naturalis inclinatio, 	e afuiggire il male 	29
81|82	et quidam appetitus naturalis, |ut naturaliter desiderent esse deorsum: 	e tale desidero noi il chiamiamo uolonta. 	30
83|84	sic habentia cognitionem prout habent in seipsis formam apprehensam, |sequitur quaedam inclinatio, 	Et qũdo ⟦gliuenumt⟧ luomo ꝑli .u. sensi 	31
85	et quidam appetitus 		
86	secundum formam illam. 		
87|88	Propter quod sicut in nobis duplex est cognitio, sensitiua, et intellectiua: |sic etiam est in nobis duplex appetitus, 	che eglia coginoscie alchuno bene singulare 	32
89|90	videlicet, sensitiuus, |qui sequitur formam apprehensam per sensum: 	o alchuno male.Luomo desidera e suichina ꝑseguitar 	33
91	et intellectiuus, 	e afuggire ilmale |Et tale desidero 	34|35
92|93	qui sequitur formam apprehensam per intellectum. |Appetitus autem sensitiuus duplex est. 	esi chiama desidero delli .u. sensi deluomo. ¶ 	36
94	Nam cum animalia sint supra inanimata, 	Ete dasapere 	37
95|96	si natura elementis et rebus inanimatis |dedit duplicem potentiam, 	che li desideri 	38
97|98	unam per quam tendunt in propriam quietem, |et aliam per quam resistunt, 	che luomo a ꝑla cogmoscença di suoi sensi e diuisa iii.ii. desideri ꝑche tucto altresi 	39
99	et agunt in prohibentia, 	chome nõi uedemo	40
100|101	et in contraria: |multo magis hanc duplicem potentiam natura dedit ipsis animalibus, 	che natura dona al suocho.ii. potençie 	41
102	quae sunt perfectiora illis. Videmus enim 	si chome chalore e ligiereçça ꝑcio	42
103|104	quod ignis naturaliter est calidus, |et leuis per leuitatem autem tendit in locum proprium, 	che ꝑ legirereçça il fuocho possa andare in suo ꝓpio luogho naturale.	43
105|106	et in quietem sibi conuenientem: |per caliditatem vero agit in contraria: 	chede la su uersa la luna 	44
107|108	ne ergo ignis per quaecunque contraria agentia impediretur, |ne per leuitatem in proprio loco quiesceret, 	Et ꝑlo chalore 	45
109|110	dedit ei natura potentiam calefactiuam, |ut per eam resisteret, 	che egli a e ꝓuote contescare alle chose 	46
111	et ageret in contraria corruptiua. 	che possono impedireil suo deletto nel suo ꝓpio luogho naturale ¶ Echusi e ogłi deglialtri elmiẽti 	47
112	Si ergo igni, 	Tutto altersi douemo dire 	48
113|114	et rebus inanimatis natura dedit duplicem potentiam, |unam per quam adipiscuntur propriam quietem, 	che eglie uella natura delle bestie/ 	49
115	et aliam per quam agunt 	che e pui francha e pui nobile |che la natura degli Elimienti. 	50|51
116|117	in prohibentia et contraria: |multo magis hoc dedit animalibus. 	Enatura dona agli Elimenti .ii. Potençie sichomie noi auemo detto. Diricto fu e ragione 	52
118	Tribuit ergo eis duplicem appetitum sensitiuum, 		
119	unum per quem prosequuntur propriam quietem, 		
120	et propriam delectationem, 		
121|122	ut concupiscibilem: |et alium per quem resistunt, 	che natura donasse alle bestie .ii. potençe ¶Imꝑo 	53
123|124	et aggrediuntur prohibitiua, |ut contraria, 	ch ꝑ gliuomimi laltre bestre ꝑotessoro attendere achose 	54
125	ut irascibilem. 		
126|127	Ita quod concupiscibilis se habet |sicut leuitas, vel grauitas, in leuibus, et grauibus. 	che sosse conuenenole e auere lor ꝓpio diletto. 	55
128	Irascibilis vero se habet quasi caliditas, 		
129	vel frigiditas in eis. 		
130|131	Nam sicut grauia per grauitatem recedunt |a loco sursum tanquam a non conueniente, 	Et quella potẽça sie chiamata desidero di bene dilectabile . 	56
132|133	et tendunt in locum deorsum tanquam ad locum conuenientem, et conformem: |per frigiditatem vero resistunt contrariis, 	Et ꝑ altre potẽge e potessoro contastare alle 	57
134	ne corrumpantur a propria natura, 		
135	et deserant propria loca, 		
136	et propriam quietem. 		
137	Sic animalia per concupiscibilem 		
138|139	fugiunt mala tristia, |et prosequuntur bona delectabilia. 	chose 	58
140	Per irascibilem vero aggrediuntur contraria, 		
141|142	quae possent ea ab huiusmodi delectationibus prohibere. |Ut Leo per concupiscibilem pergit, 	che illoro diletto potesse impedire. 	59
143	ut prosequatur cibum 		
144	tanquam quid delectabile: 		
145	per irascibilem vero aggreditur animalia 		
146	illa volentia ipsum prohibere in cibo adepto. 		
147	Propter quod bene dictum est, 		
148	quod concupiscibilis respicit bonum, 		
149	et malum secundum se: 		
150	irascibilis vero respicit bonum, 		
151|152	et malum inquantum habent rationem difficilis, et ardui. |Nam cum bonum secundum se dicat prosequendum, 	E tale potença	60
153	malum vero quid fugiendum: 		
154|155	concupiscibilis, |quae secundum se tendit in quietem 	sichiama desidero di contastarea q̃llo 	61
156	et in bona delectabilia, 		
157	et fugit mala tristia, 		
158	pro obiecto habet mala, 		
159	et bona sensibilia secundum se considerata. 		
160	Irascibilis vero, 		
161	secundum quam aggredimur, 		
162	et resistimus prohibentibus, 		
163	et nociuis, 		
164	tendit in bona, et mala sensibilia, 		
165	non secundum se considerata, 		
166	sed ut habent rationem ardui, et difficilis: 		
167	nam arduitas, et difficultas potissime sunt repugnantia, et prohibentia, 		
168	ne possimus consequi bonum, 		
169	et vitare malum. 		
170	Imperfecto ergo egisset natura, 		
171	si dedisset animalibus concupiscibilem, 		
172	per quam vitarent mala, 		
173	et prosequerentur bona, 		
174	nisi dedisset eis irascibilem, 		
175	per quam aggrederentur impedientia delectationem illam: 		
176	ut igitur animalia, 		
177	secundum modum sibi conuenientem, 		
178	prout bene possint delectari per concupiscibilem, 		
179	data est eis irascibilis, 		
180|181	per quam resistant, |et aggrediantur impedientia delectationem illam. 	che il suo ꝓpio diletto possa impedire.	62
182	Duplex est ergo appetitus sensitiuus, irascibilis, et concupiscibilis. 		
183|184	Appetitus autem intellectiuus, |qui dicitur voluntas, 	Donde noi potemo dire 	63
185	remanet indiuisus. 		
186	Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 		
187	appetitus intellectiuus, 		
188	qui sequitur intellectum uniuersaliori modo, 		
189	fertur in bonum, 		
190	quam appetitus secundum sensum: 		
191	et quia quanto aliquid sub uniuersaliori modo accipitur, 		
192	tanto unum et idem existens 		
193	ad plura se extendit, 		
194	licet appetitus sensitiuus sit alius, et alius, 		
195	secundum quem prosequimur delectabilia, 		
196	et secundum quem aggredimur terribilia: 		
197	appetitus tamen intellectiuus unus, 		
198|199	et idem existens fertur |in omne bonum intelligibile. 	che le uirtu delle buone huepre. 	64
200	Non ergo est alius appetitus intellectiuus, 		
201	secundum quem prosequimur bona delectabilia 		
202	per intellectum, 		
203	et aggredimur bona ardua: 		
204	sicut est alius appetitus sensitiuus, 		
205	secundum quem prosequimur bona sensibilia delectabilia, 		
206|207	et aggredimur terribilia. |Quare si omnis virtus moralis, vel est in intellectu, 	Prudeça sie intendimẽto. Justicia e mella uolonta. Forteçça di corraggio e nel desidero del contastare a q̃lle 	65
208	vel in appetitu: 		
209	et appetitus alius intellectiuus 		
210	ut voluntas, 	chose 	66
211	alius est sensitiuus: 		
212	et hoc duplex, 		
213	irascibilis scilicet, et concupiscibilis: 		
214	oportet omnem virtutem moralem, 		
215	vel esse in intellectu, 		
216	vel in voluntate, 		
217	vel in irascibili, 		
218	vel in concupiscibili. 		
219	Accipiendo ergo virtutem moralem large 		
220	prout ipsa prudentia 		
221	dicitur quaedam virtus moralis, 		
222	dicere possumus 		
223	quod secundum has quatuor potentias animae 		
224	in quibus habet esse virtus, 		
225	sumptae sunt quatuor Virtutes Cardinales; 		
226	videlicet, Prudentia, Iustitia, Fortitudo, et Temperantia. 		
227	Nam Prudentia est in intellectu, 		
228	Iustitia in voluntate, 		
229|230	Fortitudo in irascibili, |Temperantia in concupiscibili.	che impedischono il ꝓpio diletto delluomo. Temperança sie ⟦uignod⟧ nel disidero dauere diletto.	67
