122|123	non est in potestate hominis: |sed increparetur ex nimio potu, 	et doiuentestre espoissances de lame 	46
124	vel ex superfluo cibo, 		
125|126	nam erat in potestate sua, |ut posset uti potu, 	qui obeissent a raison.	47
127|128	et cibo moderate. Secundo in sensibus non est ponenda virtus moralis, |quia sicut potentiae naturales non obediunt rationi, 	Mes les poissances natureles. ne les . u. sens de lame nobeissent mie aiuison. 	48
129	quia secundum regulam rationis nullus magis, 		
130	vel minus augetur, vel magis, et minus digerit: 		
131|132	sic nec sensus obediunt rationi, |non enim est in potestate hominis videre clarius, 	Car clerueoir. on mauuaisement ueoir nestpas principaument en la poece delhome 	49
133|134	vel minus clare: |quare si virtus moralis est aliquid 	Carse li hons a 	50
135|136	secundum rationem, |huiusmodi virtus in sensibus poni non debet. 	mengieet ne uousist pas estre notri. 	51
137	Tertio in talibus non est moralis virtus, quia sicut potentiae naturales sufficienter determinantur ad actiones suas per suam naturam: 	ni acreusi le norriroient |et a croistroient lesuirtuz	52|53
138	sic et sensus. 	qui en lui sunt. |Dont en cespoissances len ne doit pas metreles uirtus de bones euutes. La tierce tuison 	54|55
139|140	Nam sicut ignis tantum calefacit, |quantum potest calefacere, 	si est quar les poissancesᷤnatureles. et les. u. sens del homesont encline souffis aument parleui nature a faite leur enures. 	56
141	propter quod, 		
142	quia determinatus est in actione sua, 		
143	nec laudatur, 		
144|145	nec vituperatur, |nec est in eo virtus moralis: 	Nepar eles nous ne somes ne bonsne maunes. 	57
146|147	sic quia potentia digestiua tantum digerit |quantum potest digerere, et oculus tantum videt quantum potest videre, 	Mes les uirtus des bones euures enclinent les poissancesᷤde lame 	58
148|149	in eis virtus moralis esse non potest. |Nam per virtutem moralem determinatur potentia ad agendum: 	ou eles sont a bien 	59
150|151	haec autem sufficienter determinantur ad actiones proprias per naturam: |non ergo indigent virtute morali. 	faireet les uices les enclinent a mal fereDont les uirtuz des bones enu̾sne douient pas estre espoissancesde lome naturele. 	60
152	Si ergo nec in potentiis naturalibus, 		
153	nec in sensibus est virtus moralis, 		
154	cum praeter potentias naturales, 		
155|156	et sensus non sit nisi intellectus, |et appetitus intellectiuus, 	ni es . u. sens delome.	61
157|158	et sensitiuus, |oportet esse in talibus virtutes morales.	qui par leur nature sunt encline souffisaument a faire leureuures	62
