64|65	et secundum quod huiusmodi non obediunt rationi. Igitur in sensibus, |et in potentiis naturalibus 	non obediunt rationi igit in sensibi et in po ᷤ nͣlibus 	40
66	(ut supra dicebatur) 	ut supͣ dicebatur 	41
67	non habent esse virtutes, 	non habent esse uirtutes 	42
68|69	sed solum esse habent in intellectu, et appetitu. In nobis autem duplex est appetitus, |intellectiuus, 	si solum essehunt inmallcum tappetitu. 	43
70|71	et sensitiuus. |Nam sicut appetitus naturalis sequitur formam naturaliter adeptam, 	In uobis autem dupłt enim appetitus intellectuuꝰ 	44
72|73	sic appetitus cognitiuus sequitur formam per cognitionem apprehensam. |Sicut enim grauia, 	et sensitiuuᷤNam sic̾ appetitus uͣlis sequit form nͣ liter adeptam 	45
74|75	ex eo quod habent formam grauis, |sequitur ea quaedam naturalis inclinatio, 	sic appetitus cognituius seqr form per cognitionem app̃hensam Sicut .i. grauia ex eo quemhunt forͣm guis sequetur ea quedam nͣlem inclinatio 	46
76	et quidam appetitus naturalis, 	et quidam appetitus nͣlem 	47
77|78	ut naturaliter desiderent esse deorsum: |sic habentia cognitionem prout habent in seipsis formam apprehensam, 	ut nͣ liter desiderent esse deorsum sic habentia cognitionem 	48
79|80	sequitur quaedam inclinatio, |et quidam appetitus 	prout habent inse ip̃is forͣm appbensam se quedam inclinatiotq̾dam appetitus ẜ forͣm illam pp̃ quem sic̾ est in nob̾ dupłx 	49
81|82	secundum formam illam. |Propter quod sicut in nobis duplex est cognitio, sensitiua, et intellectiua: 	cognitio sensitina et intellectia. 	50
83|84	sic etiam est in nobis duplex appetitus, |videlicet, 	sic enim in nob̾ dͭ appetitus uidelicet 	51
85	sensitiuus, 	sensituius 	52
86	qui sequitur formam apprehensam per sensum: 	quisequit form app̃hensam per sensum 	53
87	et intellectiuus, 	et intellectiuus 	54
88	qui sequitur formam apprehensam per intellectum. Appetitus autem sensitiuus duplex est. 	qui sequit form app̃hensam per intllcm̃. |appetit aͥ sensituel dupł enim sam 	55|56
89	Nam cum animalia sint supra inanimata, 	cum alia suit supͣ inainata. 	57
90|91	si natura elementis |et rebus inanimatis dedit duplicem potentiam, 	si nͣ ełis trebus mainatis dedit duplicem pom. unam per quemͣ tendunt in propͥanquietem 	58
92|93	unam per quam tendunt in propriam quietem, |et aliam per quam resistunt, 	et aliam perquemͣ resistumt ragunt in probibentia 	59
94	et agunt in prohibentia, et in contraria: 	et in contraria. 	60
95|96	multo magis hanc duplicem potentiam natura dedit ipsis animalibus, |quae sunt perfectiora illis. Videmus enim quod ignis naturaliter est calidus, 	młto mager henat duppoͣm nͣ dedit ip̃is ałibus que sunt perfconra illis. uidemus . n. 	61
97	et leuis per leuitatem autem tendit in locum proprium, 	quem igers enim nonͣliter cilidꝰ et leuis. 	62
98|99	et in quietem sibi conuenientem: |per caliditatem vero agit in contraria: 	per leuitatem a tendit in locun propͥum et in quietem s ꝯͥentem per caliditatem uero agit in qͣria. 	63
100	ne ergo ignis per quaecunque contraria agentia impediretur, 	Negͦ ignis per queo aqͣria agnontia inpediretur 	64
101	ne per leuitatem in proprio loco quiesceret, 	ne per per leuitatem in propͥo loco 	65
102	dedit ei natura potentiam calefactiuam, 	qui esce̾t dedit ei nͣ pom calefactiuam 	66
103	ut per eam resisteret, et ageret in contraria corruptiua. 	ut per ean resistere̾t tagent in contrana corruptiua. 	67
104|105	Si ergo igni, |et rebus inanimatis natura dedit duplicem potentiam, 	Si gni igni et rebus mainatis nͣ dedit duplicem poͣm. unam per quemͣ adipiscunt prop̾am quietem. etaliam 	68
106	unam per quam adipiscuntur propriam quietem, 		
107|108	et aliam per quam agunt in prohibentia et contraria: |multo magis hoc dedit animalibus. Tribuit ergo eis duplicem appetitum sensitiuum, 	per quemͣ agunt in probibentia et contraria. młto mager hoc dedit ałibi. tͥbuit gͦ cis terͥplicem appetitum sensitium unum perquem̃ ꝯsequnt prop̾am quietem i propͥam 	69
109	unum per quem prosequuntur propriam quietem, 		
110|111	et propriam delectationem, |ut concupiscibilem: 	delectationem.ut concupisciłem 	70
112|113	et alium per quem resistunt, |et aggrediuntur prohibitiua, 	et alium perquem̃ resistumtetaggerdiunt perbitiua 	71
114	ut contraria, 	et contrarina 	72
115|116	ut irascibilem. |Ita quod concupiscibilis se habet sicut leuitas, 	ut uasci ᷝ 	73
117|118	vel grauitas, |in leuibus, 	ͤita quem concupisci lem se ht sic̾ leuitas łgniuitaᷤ. in leuibus et grauibus. 	74
119|120	et grauibus. Irascibilis vero se habet quasi caliditas, |vel frigiditas in eis. 	Irasci uo se habent.quem. caliditas et frigiditas lei. slam sicut grauia psgrauitatem recedunt aloco sursum tanquemͣ a non ꝯ̾ente 	75
121|122	Nam sicut grauia per grauitatem recedunt a loco sursum tanquam a non conueniente, |et tendunt in locum deorsum tanquam ad locum conuenientem, 	et tendunt in locum de orsum tanquemͣ ad locum ꝯͥ eutem et ꝯfor̃em. per frigiditatem uoresistumt contrariis ne coriunpant a propia nͣ et deẜant propia loca 	76
123	et conformem: 		
124	per frigiditatem vero resistunt contrariis, 		
125	ne corrumpantur a propria natura, 		
126	et deserant propria loca, 		
127|128	et propriam quietem. |Sic animalia per concupiscibilem fugiunt mala tristia, 	et propiam quietem sic alia per concupisci ͥ ͤ fugiunt mala terstia et prosequnt hona delcanbłia. 	77
129|130	et prosequuntur bona delectabilia. Per irascibilem vero aggrediuntur contraria, |quae possent ea ab huiusmodi delectationibus prohibere. 	per irasci ᷝ ͤ uero aggerdiuntur qͣtia que possent enam ab hius delcantionibus probibere. 	78
131	Ut Leo per concupiscibilem pergit, 	ut leo perconcupisci ͤͬ pergit 	79
132|133	ut prosequatur cibum |tanquam quid delectabile: 	ut proseqͣtur cibum tanquemodo ad delcanbłe. per irasciblemuero aggerditur ałla uolentia ip̃m prohibe in cibo adep̃to. pp̃quem bnon dm̃ enim quem concupis lem respericit bonum 	80
134|135	per irascibilem vero aggreditur animalia illa volentia ipsum prohibere in cibo adepto. |Propter quod bene dictum est, 	et malum ẜ se. Irasci lem uo respic̾bonum 	81
136|137	quod concupiscibilis respicit bonum, |et malum 	et malum in quam habent iem difficilem 	82
138	secundum se: 	etardui. 	83
139	irascibilis vero respicit bonum, 		
140	et malum inquantum habent rationem difficilis, 		
141|142	et ardui. Nam cum bonum |secundum se dicat prosequendum, 	Nam cum bonum ẜ sedicat 	84
143	malum vero quid fugiendum: 		
144|145	concupiscibilis, |quae secundum se tendit in quietem 	quemͥ parseqnonder.malum uero quemͥ fugiendum concupi que ẜ se tendit in quietem 	85
146	et in bona delectabilia, 	et in bona delcanbłia 	86
147|148	et fugit mala tristia, |pro obiecto habet mala, 	et fugit mala tͥstia proobo habent bona et mala sen sibłis ẜ seꝯnderata. Irascilem uo ẜ 	87
149	et bona sensibilia 		
150	secundum se considerata. Irascibilis vero, 		
151	secundum quam aggredimur, et resistimus prohibentibus, 	quemͣ agger dimus et resistimus probibentibus 	88
152|153	et nociuis, |tendit in bona, et mala sensibilia, 	et uociuis tendit in bona et mala sensi ͥꝰ 	89
154	non secundum se considerata, 	non ẜ se ꝯuiderata 	90
155	sed ut habent rationem ardui, et difficilis: 	si ut bnont ronem ardui |et difficilem Nanarduitas 	91|92
156|157	nam arduitas, |et difficultas potissime sunt repugnantia, 	et difficłtas potissime sunt repugntia 	93
158|159	et prohibentia, |ne possimus consequi bonum, 	et prohuntia ne possimus ꝯsequi bonum 	94
160|161	et vitare malum. |Imperfecto ergo egisset natura, 	et uitar̾e li malum imperfcem 	95
162|163	si dedisset animalibus concupiscibilem, |per quam vitarent mala, 	gni egissi 	96
164|165	et prosequerentur bona, |nisi dedisset eis irascibilem, 	nͣ si dedisset alibus concupisci ᷝ ͤͤ per quemͣ uitarent niala et prosequerent bona. 	97
166	per quam aggrederentur impedientia delectationem illam: 		
167	ut igitur animalia, 		
168	secundum modum sibi conuenientem, 		
169	prout bene possint delectari per concupiscibilem, 		
170	data est eis irascibilis, 		
171|172	per quam resistant, |et aggrediantur impedientia delectationem illam. Duplex est ergo appetitus sensitiuus, 	nisi dedissieis irasci ᷝ ͤ per quemͣ agg̃derent ipedientia delectationem illam d upłt enim gͦ appetitus sensitiuus iasci᷑ 	98
173	irascibilis, 		
174|175	et concupiscibilis. Appetitus autem intellectiuus, |qui dicitur voluntas, 	et concupis appetiturꝰ as iutellectuꝰ quidicitur uoluntas renianem 	99
176|177	remanet indiuisus. |Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 	inderisus.Nam cun iutllcuns ueliori modo respiciat suum obm 	100
178	appetitus intellectiuus, 		
179|180	qui sequitur intellectum uniuersaliori modo, |fertur in bonum, 	quemͣ seusus appetitiuusiutellectuuꝰ quisequitur intllcm̃ ueliori modo fert in bonun 	101
181|182	quam appetitus |secundum sensum: 	quemͣappetitus ẜ sensum 	102
183|184	et quia quanto aliquid |sub uniuersaliori modo accipitur, 	et qr qnͣto asd sb̾ ueliorimoo accipitur 	103
185|186	tanto unum |et idem existens ad plura se extendit, 	tanto ium et ider exuns ad pła 	104
187|188	licet appetitus sensitiuus sit alius, |et alius, 	seextendit licet appetitus sensitiuus sit alłꝰ 	105
189	secundum quem prosequimur delectabilia, 	talsꝰ ẜ 	106
190|191	et secundum quem aggredimur terribilia: |appetitus tamen intellectiuus unus, 	quem̃ prosequi delcanbłia ẜ sensuntaggnidimur terribłia. appetitus tnon intełlectusꝰuꝰ 	107
192	et idem existens fertur in omne bonum intelligibile. 	et ider exnons fert ᷑ in om̃e honum intlhoci ᷝ ͤ. 	108
193	Non ergo est alius appetitus intellectiuus, 	non gͦ est alius appetitus intellctuel ẜ 	109
194	secundum quem prosequimur bona delectabilia per intellectum, 	quem̃ prosequim bona delcanbłia per intilam̃ 	110
195	et aggredimur bona ardua: 	et aggdint bona ardua. 	111
196|197	sicut est alius appetitus sensitiuus, |secundum quem prosequimur bona sensibilia delectabilia, 	sicut est alius appetitus sensituel ẜ̃quem̃ prosequi bona sensi ᷝ ͦ delcanbłia t aggerͥ diui terribłia. qrͣ 	112
198	et aggredimur terribilia. 		
199|200	Quare si omnis virtus moralis, vel est in intellectu, |vel in appetitu: 	si oins uirtus moralem uel en in iatellectu uel in appetitu. 	113
201	et appetitus alius intellectiuus 	et appetitus alius em intelsctuꝰ 	114
202	ut voluntas, 	uel noluntas. 	115
203	alius est sensitiuus: 	alius sensitusꝰ. 	116
204|205	et hoc duplex, |irascibilis scilicet, 	et h dup̃. irascilem s. 	117
206	et concupiscibilis: 		
207|208	oportet omnem virtutem moralem, |vel esse in intellectu, 	et concuperis lem o oenmuirtutenmoralem uel esse in intellectum uel in uo ͭ ͤ uel inirascilem uel in concupis ᷝ ͥ accipiendo gni uirtutem moralem large 	118
209	vel in voluntate, 		
210	vel in irascibili, 		
211|212	vel in concupiscibili. Accipiendo ergo virtutem moralem large prout ipsa prudentia dicitur quaedam virtus moralis, |dicere possumus 	prout ipsa pͣdentia dicitur quedam uirtus moralem dic̃em possumus quem ẜbas .iiii. 	119
213|214	quod secundum has quatuor potentias animae in quibus habet esse virtus, sumptae sunt quatuor Virtutes Cardinales; |videlicet, Prudentia, 	poͣs aiue in quibus habent esse uirtus sunpte sunt .iiii. 	120
215|216	Iustitia, Fortitudo, et Temperantia. |Nam Prudentia est in intellectu, 	uirtutes cardinales. spͣden. iusticia. fortitudo et tem perantia. 	121
217|218	Iustitia in voluntate, |Fortitudo in irascibili, 	Nampͥdentia enim in intellectu. iusticia in uo ͭ ͤfortiᵈ ͦ in nasci ᷝͥ tenperanͣ in concupisciblem	122
219	Temperantia in concupiscibili.		
