27	et ostenso in quo Reges ponere debeant suum finem secundum ordinem superius praetaxatum, 	que los Reys deuen posar la sua felicitatsegons |damũtes posat en lo capitol 	20|21
28	restat ostendere quibus virtutibus Reges pollere debeant. 	ferç:resta a mostrar de quals xirtuts deuen esser ornats. 	22
29|30	Virtutes autem quaedam sunt quidam ornatus, |et quaedam perfectiones animae. 	Car las xirtuts son alguns ornamentse perfeccĩons dela 	23
31	Oportet ergo prius ostendere, 	anĩma.Primerament donchs es necessari mostrar 	24
32	quot sunt potentiae animae, 	quantas son las potencias dela anima. |e en qualspotẽcias han acsser las 	25|26
33|34	et in quibus potentiis habent esse virtutes. |Consequenter autem manifestabitur, 	uirtuts.Se gonamẽt sera dit: 	27
35|36	quomodo virtutes sunt distinguendae. Postea vero ostendemus, |quot sunt numero huiusmodi virtutes, 	cõduẽesser distinctas las xirtuts. Terçament mostrarẽ quãtas son per nombre aquestas 	28
37|38	et quae illarum sunt principales, |et secundariae. 	xirtus.e quals son principals e meys prĩcipals. Quartamẽt 	29
39	Deinde autem declarabitur singulariter, 	e derrera sera declarat enspecial 	30
40|41	quae sit unaquaeque illarum virtutum, |et quomodo decet Reges, 	qual es cascuna de aquellas uirtuts 	31
42	et Principes tales virtutes habere. 	e cõ los Reys e. Princeps õuen hauer tals |xirtuts.¶La pͥmera q̃ es necesfari moitrar quãtas 	32|33
43	Potentiae autem animae sic distingui possunt, 	sõ las potẽcias ḋla aĩa axis proua. |Las potẽcias podẽ esser distĩctas en quatre moñras 	34|35
44|45	quia potentiae animae quaedam sunt naturales, |quaedam cognitiuae sensitiuae, 	car algunas son naturals altras cognitiuas sensitiuas altras xoluntarias. 	36
46	quaedam appetitiuae, 	altras 	37
47	et quaedam intellectiuae. Naturales potentiae sunt illae, in quibus communicamus cum vegetabilibus, et plantis, 	in¬tellectuals.¶Las potencias naturals son aquellas |en las quals participam ab las cosas xegetablas. 	38|39
48	ut potentia nutritiua, 	ço es ab las plãtas. 	40
49|50	augmentatiua, |generatiua, 	axicõ es potencia nutritiua generatiua e aumẽtatiua las quals conuenan als 	41
51|52	et talia quae etiam ipsis arboribus competunt. Potentiae vero cognitiuae sensitiuae, sunt visus, |gustus, auditus, et talia, 	arbres.¶Las potẽcias cognitiuas sensitiuas son la xista gustar tast toch e las altrs tals. 	42
53	in quibus communicamus cum brutis. Appetitiuae vero distinguuntur: 	en las quals participã ab las bestias |brutals.¶ Las potẽcias ap¬petitiuas son distinctas. 	43|44
54	nam quidam appetitus est in homine, 	Car algun appetit es en home 	45
55|56	in quo non communicat cum brutis, ut est appetitus sequens intellectum: |quidam vero in quo communicat cum eis, 	enlo qual no participam ab las bestĩas brutals. 	46
57	ut appetitus sequens sensum. 	axicõlo appetitintellectiu. 	47
58	Appetitus autem sequens sensum potest nominari sensualitas: 	altre es |ab lo qual participam ab ellas.axicõsensitiu. Lo appetit sensitiu pot esser aꝑpellat sensualitat. 	48|49
59	sequens intellectum nominatur voluntas: 	e lo ĩtellectiu xoluntat. 	50
60|61	secundum quem modum loquendi bruta habent sensualitatem, |et appetitum sensitiuum, 	segõs la qual manera de parler las bestias brutals han sensualitat o appetit senlitiu. 	51
62	sed non habent voluntatem, 	mas no hã uoluntat. 	52
63	et intellectum. Virtutes ergo, 	çoes appetit intellectiu. 	53
64	de quibus loqui intendimus, 	Tonchs las xirtuts celas quals entenem a parlarq̃ 	54
65	quae sunt quidam habitus laudabiles, 	son alsgũs habits dignes de loaroserã 	55
66|67	vel erit in potentiis naturalibus, |vel in ipsis sensibus, 	en las potẽcias naturals 	56
68	vel in appetitu sensitiuo, 	o en lo appetit sensitiu. 	57
69|70	vel in appetitu intellectiuo, |vel in ipso intellectu, 	oen lo appetit ĩtellectiu o en lentenimẽt: 	58
71	vel in omnibus his, 	o en totas aq̃sias potẽcias o en alguna ḋ aq̃llas. 	59
72	vel in aliquibus horum. In potentiis autem naturalibus esse non possunt, 	En las potẽcias naturals no pode esser. 	60
73	quod tripliciter patet. Primo, 	lo q̃ en tres maneras es manifest. 	61
74	quia ex naturalibus nec laudamur, 	La p̾mera ꝑço cõꝑ las potencias naturals nĩ som loats nĩ xĩtuꝑats. 	62
75	nec vituperamur nullus enim dicitur bonus homo ex eo quod habeat digestiuam bonam, 	Car al¬gu no es dit bo ꝑq̃ 	63
76	vel bonam augmentatiuam. Secundo, 	ha bona digestiua o bona |augmẽtatiua¶La segona rao ꝑq̃ en tals potẽcias 	64|65
77	in talibus non habent esse virtutes: 	no hã esser aq̃stas xirtuts: 	66
78	quia virtus est aliquid 	es ꝑq̃ xirtut es alguna cosa segõs rao. 	67
79|80	secundum rationem, |ut probari habet 2 Ethic’. Potentiae autem naturales 	e axis proua enlo segon delas ethicas. 	68
81	(secundum quod huiusmodi) 	E las potẽcias naturals segons son 	69
82	rationi non obediunt: 	naturals:no obeexen a la rao. 	70
83	nam siue quis ratiocinetur, 	Car ab tot algu haia rao pro¬priament parlant las potencias ꝑ allo nos uarieiã en sas 	71
84|85	siue velit, |non propter hoc (per se loquendo) 	oꝑaciõs.ans tostẽps segõs la manera a ells possibla fan sas o 	72
86|87	potentiae naturales variantur in actibus suis, |sed semper secundum modum sibi possibilem suas actiones efficiunt. Tertio, 	ꝑaciõs.¶La terça rao ꝑq̃ en tals potẽcias no han esser talsxirtuts. 	73
88	in talibus potentiis non sunt habitus, 	es ꝑq̃ en ellas no son los habits uirtuosos. 	74
89|90	et virtutes, |qui habitus sunt ad determinandum potentias, 	Cor los habits son ꝑ determenar las potencias q̃ facẽ be e mal. 	75
91|92	ut bene vel male agant, |ut per habitus vitiosos determinatur potentia ad agendum male, 	onꝑ los habits xiciosos es determenada la potencia a fer mal. 	76
93	per virtuosos ad agendum bene: 	e ꝑ los habits xirtuosos a fer 	77
94	cum ergo natura sit determinata ad unum, 	be.Tõchs cõ natura sia determenada a en acte 	78
95	et potentiae naturales sufficienter determinentur ad agendum, 	e las potencias naturals sufficiẽtmẽt son determenadas ꝑ sa natura a 	79
96|97	ex natura sua secundum eas nec sumus vitiosi, |nec virtuosi, 	obrar:e segõs ellas no som xi'ciosos ne xirtuosos ꝑlãt 	80
98	ut hic de vitio, 	en la manera q̃ ꝑlã aci de xici e 	81
99|100	et virtute loquimur: |quare in eis huiusmodi virtutes esse non possunt. 	xirtut.ꝑq̃ en ellas no podẽ esser tals xirtuts. 	82
101	His ergo tribus rationibus, 	Per aq̃stas tres raõs ꝑ las quals es 	83
102	per quas probatum est virtutes non esse in potentiis naturalibus, 	prouat.q̃ las y̾tuts no potẽ esser enlas potencias 	84
103	probari potest eas non esse in cognitione sensitiua, 	naturals:pot esser prouatq̃ 	85
104	siue in potentiis sensitiuis. 	no pot esser en la po¬tencia sensitiua. 	86
105	Nam sicut non laudamur, 	La pͥmera rao 	87
106	nec vituperamur ex potentiis naturalibus: 	es:q̃ axicõ no som loats ni xituꝑsts ꝑlas potencias |naturals:aximateix no som loats nixituꝑats ꝑ los senys corporals. 	88|89
107	sic non laudamur, 	Car axicõ algu no es loat cõ sa be 	90
108|109	nec vituperamur ex sensibus. |Nam sicut nullus laudatur tanquam bonus homo, 	digestio:e creix 	91
110|111	ex eo quod bene digerit, |vel bene crescit: sic non laudatur ex eo quod acute videt, 	be:axi no es loat cõ xeu agudamẽto ou suptilment 	92
112|113	vel subtiliter audit, |nisi forte hoc esset per accidens, 	si ia no era per accident. 	93
114|115	ut si quis ex superflua comestione, vel ex nimia potatione incurrisset ophthalmiam oculorum, |ne bene videret, 	axĩcoz si per maçameniar o beure bauia malaltia de optalmia en los ells perq̃nox 	94
116|117	vel debilitatem stomachi, |ne bene digereret: 	xees o aconseguia debilitat en lo uentrell ꝑq̃ no faesbe digestio. 	95
118	increparetur ille, 	tal seria repres 	96
119	non quia male digerit, 	no perque fa mal digestio 	97
120	vel quia non clare videt, 	o perque uo xeu clar. 	98
121	quia clare videre, et bene digerere 	Car ueure clar |e fer be digestio 	99|100
122|123	(per se loquendo) |non est in potestate hominis: 	propriamẽt parlant no es en poder del bome. 	101
124|125	sed increparetur ex nimio potu, |vel ex superfluo cibo, 	mas seria repres de maça beure o mẽiar. 	102
126|127	nam erat in potestate sua, |ut posset uti potu, 	ꝑq̃ es en son podr tẽpradamẽt beure e 	103
128|129	et cibo moderate. |Secundo in sensibus non est ponenda virtus moralis, 	mẽiar¶La segona rao 	104
130	quia sicut potentiae naturales non obediunt rationi, 	perque enlos senys no deu esser posada xirtut moral es que aricom las potencias naturals no obeixẽala |rao:ne los senys tanpoch. 	105|106
131	quia secundum regulam rationis nullus magis, 	Car segons regla de rao algunoes crescut 	107
132	vel minus augetur, vel magis, et minus digerit: 	ni mes ni menys. 	108
133	sic nec sensus obediunt rationi, 	ne fa digestio mes ni menrsaxĩmateix los senys no obeeixẽ a la rao. 	109
134	non enim est in potestate hominis videre clarius, 	Car no es en poder del home xeure mes clar o menys.. |Perque si xirtut morales alguna cosa segons 	110|111
135	vel minus clare: 	rao:no deu esser posada en los senys. 	112
136	quare si virtus moralis est aliquid 	¶La terça rao perque en los senys no deu esser posada xir¬tut moral es |que axicom las potencias naturals sufficient¬ment son determenadas 	113|114
137	secundum rationem, 	per sa natura a las suas obras: |aximatex los senys. 	115|116
138	huiusmodi virtus in sensibus poni non debet. 	e prouas axĩ. |Car axicom lo foch tant escalfa quant escalfar pot ꝑ 	117|118
139	Tertio in talibus non est moralis virtus, quia sicut potentiae naturales sufficienter determinantur ad actiones suas per suam naturam: sic et sensus. 	la qual cosa es determenat en la sua |operacio:non es loat ni xituperat ne es en ell uirtut moral 	119|120
140	Nam sicut ignis tantum calefacit, 	per lo semblant la potencia digestiua 	121
141	quantum potest calefacere, 	tant fa digestio quant digerir pot: |e lull ueu tãt cõ ueure 	122|123
142	propter quod, 	pot:mas en ellas. no potesser xirtut moral. |Car per la xirtut moral es determenada la potencia a obrar. 	124|125
143	quia determinatus est in actione sua, 	mas aquestas sufficientment son deter¬menadas a sas obras proprias |per sa natura. 	126|127
		ꝑque ellas no han necessari xirtut moral. 	128
		Donchs en las potencias natu¬rals 	129
144	nec laudatur, 	ne en los senys no es xirtut moral. |E com sens las potencias naturals 	130|131
145	nec vituperatur, 	e los senys corporals nosien |sino lẽtenimẽte lo appetit	132|133
146	nec est in eo virtus moralis: 	intellectiu:es necessari |que en tals potencias siẽ las uirtuts morals. 	134|135
147	sic quia potentia digestiua tantum digerit quantum potest digerere, et oculus tantum videt quantum potest videre, 	¶Per declaracio de aquest capitol |e d̃ aquesta segona part es necessari fer una diuisio de anima axi general: 	136|137
148	in eis virtus moralis esse non potest. 	que comprenga totas las potencias de |aquella.Perque deu esser notar: 	138|139
149	Nam per virtutem moralem determinatur potentia ad agendum: 	que segons lo philosoph en lo segon de anima en lo principianima |es acte substancial del cors phisich organizat hauentxida en potencia. 	140|141
		Primo diu 	142
		que anima es 	143
		acte.e aço adifferencia dela materia prima. 	144
		la qual es en pura 	145
		potencia.segons es daclarat en xna glosa 	146
		qui comença tostemps la forma: 	147
		en la primera part de aquest libre capitol.xi. 	148
		Diu acte substancial a bifferencia del accidental. 	149
		que es blancor ne¬gror roior xerdor 	150
		e tota color 	151
		e tals semblants qualitats. 	152
		Car la anima se diu acte substãcial 	153
		perque dona esser ala cosa 	154
		animada.comla substancia que ha de cascuna cosa: 	155
		sia loseu 	156
		esser.E no es ari dels accitents : 	157
		q̃ bloncor negor elos altres no son dela essencia 	158
		delhome.car sens ells porĩa esser Apres diu del cors phisich 	159
		a differencia dels corsos artificials. 	160
		Car cors phisich es fet per natura. 	161
		lo qual se diu cors natural com sia mna cosa cors natural c phisich. 	162
		E lo artificiales set per mans de homens. 	163
		E clara cosa es 	164
		que la anima no dona esser al cors artificial segons xeem sino al natural. 	165
		E perços diu: 	166
		que es acte del cors phisich. 	167
		Diu mes organizat a differencia dels corsos inorganizats. 	168
		Car cors organizat es aquell qui te parts o instruments diuersos 	169
		per feroperacions diuersas. 	170
		axicom lome 	171
		qui ab los peus fa altra o peracio 	172
		que ab las mans e orellas altre 	173
		que ab los ells e axi dels altres membres. 	174
		E no es axi õls corsos inorganizats 	175
		com son pedres metalls e daltres. 	176
		Car aquests no fan sino ⁊na operacio. 	177
		com es anar a son 	178
		centre.e fa ho la fretura 	179
		que han de orguens 	180
		per afer diuersas operacions. 	181
		E perço no tenen 	182
		anima:perque no han los instrumẽts aptes 	183
		per exercitar las proprietats de ella 	184
		e stant en ells seria ociosa. 	185
		lo q̃seria contra sa natura. 	186
		com natura no saça res ocios 	187
		segonsdiu lo philosoph enlo primer de celo. 	188
		Finalment diu hauetuida en potencia. 	189
		car duas maneras hauem de xida: çoes en acte. e en potencia. 	190
150	haec autem sufficienter determinantur ad actiones proprias per naturam: 	Sida en acte es las operacions. |que fan las cosas uiuents. 	191|192
		com es engenrar parlar crexer. 	193
		e xinuer¬salment totas las operacions 	194
151	non ergo indigent virtute morali. 	que lo cors animat fa axi interiors com exteriors. |duida en potencia es dita la anima: 	195|196
		ꝑq̃pot fer las operacions 	197
		que dit hauem. 	198
152	Si ergo nec in potentiis naturalibus, 	E si es dit |per algunque acte e potencia lon cosas 	199|200
		distinctas.e q̃ ꝑ conseguent 	201
153	nec in sensibus est virtus moralis, 	si la anima es potencia |no pot esser acte del cors. 	202|203
		la qual cosa es falsa 	204
		segons diu lo philosoph en la diffinicio de anima. 	205
		E per solucio de aquesta repugnancia dien 	206
154	cum praeter potentias naturales, 	que anima es ac te |e potencia en diuersos esguarts. 	207|208
		Car hauent esquart al corses acte segons dit hauem. 	209
		mas hauent esguart a las opera¬cions de xida 	210
		que fa es 	211
		potencia.perque no es inconueniẽtaua matcra cose Eiet ucit ⁊ poiencia cu duetios dcutto. 	212
		¶ Diffinit 	213
		que es aĩa xenint a la diuisio d̃ aquella dien, 	214
		que cĩa se dĩuideix en tres specias. 	215
		co es xegetatiuasensitiua. 	216
		e intellectiua. 	217
		La xegetatiua es aquella: 	218
		que es en las plãtas las potencias dela qual son nutritiua: augmentatiua. gencratiua. 	219
		La nutritiua conuerteix lo aliment en substancia del 	220
		cors.per la qual substancia es lo cors conseruat en xida. 	221
		La augmentatiua dona creximent al cors estenent lo aliment ꝑ totas las parts del cors. 	222
		La generatiua engenra altre cors. 	223
		e aquesta te quatre potencias. 	224
		ço es at tractiua retentiua dĩgestiua expulsiua. 	225
		La attractiua es per attraure la substãcia del aliment. La retentiua ꝑ a retenir aquella substancia 	226
		desque es treta. 	227
		La dĩgestiua digereix aquella substancia. 	228
		co es ab la xnitiua 	229
		e disponent la per a poder se conuertir en locors que engenra. 	230
		La expulsiua es 	231
		per a lançar las superfluitats 	232
		que nos poden conuertir en substantia del 	233
		cors.¶ De la aia sensitiua q̃ es en los aĩals q̃senten quãt son 	234
		tocats:son duas potẽcias 	235
		principals.ço es apprensiua: 	236
		e motiua. 	237
		La aprensiua se diuideix en quas 	238
		specias.ço es en 	239
		exterior:e intetior. 	240
		La apprensiua exterior te sinch 	241
		potencias.ço es xisiua auditiua odoratiua gustatiuae tactatiua. 	242
		las quals se diẽlos cinch senys corporals. 	243
		La apprensiua interior te altres cinch 	244
		specias.ço es senx comu imaginatiua extimatiua. fãtasia e memoria. 	245
		las quals se dien los cinch senys interiorsE aquestas son en lo ceruell del aĩal. 	246
		lo qual es diuisit en trsꝑa 	247
		rts.ço es pͥmera segona derrera. 	248
		La pͥmera es en lo frõt. 	249
		la segonaen mig del cap. la derrera en lo toç. 	250
		En la p̾mera se aiustan los.x. niruis ḋls.xsenys extiors. 	251
		ꝑ los quals niruis uã las sp̃as apresas ꝑ los senys ext̃iors fis al senz comuqui sta alli on se aiustã los 	252
		niruis.ab tot q̃ Plato dtiga q̃ losenx comusta en lo 	253
		cor.ꝑo la opinio del cap tenen los mes. 	254
		E ꝑcos diu senx comu ꝑq̃ reb totas las specias. 	255
		E aq̃sta potẽcia dsey comu es calda e seca. 	256
		e ꝑço facilmẽt reb las sp̃asoreo lis ctria 	257
		cãete sꝯ reomule⁊ la cupants 	258
		q cos co licos En la segona part del ceruell stan duas 	259
		potencias.ço es y¬maginatiua la qual sta en lo principi dela segona part con¬iuncta ab lo senx comu 	260
		e estimatiua 	261
		que sta en la fi de aq̃stasegona part. 	262
		En la derrera part del ceruell son duas poten¬cias. 	263
		ço es fantasia e memoria. 	264
		fantasia en lo principi 	265
		e me¬moria enla 	266
		si.La part dela memoria es pegalosa 	267
		freda.e ꝑ¬ço si aturan tant las specias. 	268
		E la causa perque xnis homẽstenen mes recort que altres: 	269
		es perque tenen aquesta potencia mes 	270
		pegalosa.. La potencia motiua se diuideix en dnas 	271
		potencias.ço es appetitiua e executiua. 	272
		La appetitiua moulo aĩal a desiiar lo qne xol. 	273
		E aquesta te duas 	274
		potencias.co es concupiscibla e irascibla. 	275
		La cõcupiscibla nos mou a proseguir lo obiecte 	276
		per quel posseiscam, 	277
		quant es lo obiecte cõcorde ab lo appetit. 	278
		La irascibla nos mou a resistir al obiec¬te 	279
		mal destroint lo o fugint li. La exequutiua es xna poten¬cia, 	280
		quins sa exercir lo mouiment: 	281
		que ha fet en nosaltres. 	282
		la appetitiua per rao dela concupiscibla o irascibla. 	283
		E aquestate tres potencias. 	284
		ço es natural xital e aĩal. 	285
		La potencia natural es aquella 	286
		que esten lo sperit natur 	287
		al proceint del corper totas las xenas del cors nodrint lo 	288
		e faent lo xiure. 	289
		Carsegons consta en lo libre de differencia de sperit e aĩa : 	290
		sperites un xapor suꝑtil proceint del cor estenent se per totas las xenas del cors. 	291
		E ab tot largament prenemsperit ꝑer tota cosa no corpores ço es angel aĩa dyable: 	292
		pero propriament parlant sperit es 	293
		lo que hauem diffinit. 	294
		Mas lo sperit santes en ligament de amor proceint del pare e del fill ensems. 	295
		E perço aquest sperit se diu la terça persona en 	296
		trinitat.se'gons lo mestre lar gament tracta 	297
155	et sensus non sit nisi intellectus, 	en lo primer delas senten¬cias distinccio trentasisena. |E aquest sperit no es la anima sino ena xapor 	298|299
		que ix dela sanch 	300
		que sta entorn del cor. 	301
		¶La potencia xital es aquella 	302
		que mou los polços. 	303
		e tanbe porta aquest sperit per las uenas xiuificant lo 	304
		cors.La po¬tecia animal es aquella 	305
		qui mou tot lo cors. 	306
		aço fa faent puĩar aquest sperit fins al 	307
		ceruell.e fal estendre per tots los mĩruis. E si en los paraliticbs e afollats alsguns membres no poden exercir sa 	308
		operacio:es ꝑq̃ en lo nirui de aquell mẽbre fall aquest sperit emꝑatxat ꝑ 	309
		qualque causa de indisposicio de aquell 	310
		nirui.¶La aĩa intellectiua te duas potencias. 	311
		ço es cognitiua e 	312
156	et appetitus intellectiuus, et sensitiuus, 	xolitiua.La cognitiua te quatre ꝑotẽcias enteniment agent, |enteniment passible enteniment speculatiu, 	313|314
		enteniment pratich. 	315
		E totas aquestas quatre potenci¬as serucixen ꝑ al acte del 	316
		entendre.¶ Lo enteniment agentillumina la similitut delas cosas 	317
		ꝑ poder las appendre. 	318
		Lẽteniment passible es que entra per los senys: 	319
		e ꝑço es cõꝑatal sol. que axicoz nosaltres ꝑ dispost 	320
		que tengam lull no poriam res xeure sino miiançant la lum: 	321
		axi lenteniment passible 	322
		no poria entendre las cosas 	323
		sens la illuminacio del ente¬ niment agent. 	324
		Enteniment passible se diu lo qͥ reb 	325
		en si las similituts tramesas ꝑ los senys 	326
		e illuminades ꝑ lentenimentagent. 	327
		E diu se passible ꝑq̃ reb las similituts. Car rebre o esser inpressa alguna cosa en 	328
		altra:es sofferir. 	329
		e sofferir. es 	330
		passio.Entenimẽt speculatiu es lo mateix passible: 	331
		E diuse speculat 	332
		iuiperq̃ enten aquella specia en ell inpressa. 	333
		E es ensespassible e speculatiu pero en diuersos sguarts. 	334
		Car es passi¬ble en quant reb las specias 	335
		e speculatiu en quant las entẽ¶ 	336
		Enteniment pratich es lo mateix speculatiu. 	337
		E diuse pratich ꝑque enten la differencia delas cosas: 	338
		entenent com son diuersas las xnas delas altras. 	339
		E mes se diu pratich ꝑq̃ la fisua es obrar 	340
		e no sols 	341
		entendre.E ꝑço diu lo philosophenlo terc de ãa 	342
		quel enteniment pratich differeix del speculatiuen la fi. 	343
		Car la fi del speculatiu es entendre 	344
		e la del pratichobrar. 	345
		E lo discernir 	346
		que lentenimẽt pratichfa en las cosas es propriament discrecio. 	347
		ab tot xulgarmẽt no diẽ discretssino 	348
		los que en lo tal discernir prenẽ la bona part. 	349
		Car lespeculatiu solamẽt entẽses fer differẽcia d̃ xnas a las altrs sinoq̃ es bor peaia 	350
		e sust coscu 	351
		eni.e easta moirs de test oie los doctors noticia prescisiua. 	352
		ço es en si 	353
		sens mes allargar se 	354
		mas lo pratich segons dit es enten la diuersitat delas cosas. 	355
		e a aquesta manera dentendre dien los doctors noticia diuisiua. 	356
		perq̃ diuideix unas cosas daltres. 	357
		E alsguns a aq̃lla noticia dien praxis. lo qual xocable es grech. 	358
		e xol dir noticia pratica. 	359
		Mas lo cõtrari diu lo Scot en lo pͥmer ḋlas sentencias en lo prolech dient, 	360
		q̃ cõ peccat sia en lacte dela noticia 	361
		pratica:seguir sia que sols per entendre 	362
		que es luxuria o suparbia o altres peccats peccariem. 	363
		la qual cosa es falsa 	364
		e contra determinacio de tots los sants doctors. Car lo peccar sta 	365
		en los actes praticbs dela xolũtat e nodel entenimẽt 	366
		E aq̃st entenimẽt pratich te tres potẽcias. ço es sinderelisrao e consciẽcia. 	367
		Sinderesis es una potencia que iutia q̃ al¬gun mal nos deu fer. 	368
		La rao es xna potẽcia 	369
		que discemint entre be 	370
		e mal coneix cascu. 	371
		Cõscĩa es xna potẽcia q̃ orḋna q̃aq̃st o aq̃ll mal en quãt son 	372
		particulars:nos deufer. 	373
		Car lasinderesis solamẽt diu en 	374
		xniuersal.q̃ mal nos den 	375
		fer.¶La potecia uolutiua se diuideix en quas potencias. 	376
		ço es xolũtat 	377
		e franch arbitre. La xoluntat es ⁊na potencia. 	378
		que xolles coses q̃ lẽtenimẽt conex esser bonas. 	379
		cõ ella no xulla mal sino per accident. 	380
		axicõ xolẽt lacte ḋ luxuria 	381
		o daltre peccatꝑ la delectacio q̃ es en aq̃ll acte 	382
		e ꝑq̃ lo peccat es ĩseꝑable de aq̃lla delectacio uolẽt la 	383
		delectacio:xolẽ ꝑ accitẽt lo peccat 	384
		E aq̃sta potẽcia te dos 	385
		actes.ço es elicit, e ĩꝑat.Acte elicites lo elegirq̃ la uolũtat fa. 	386
		E lo ĩꝑat es la exequucio del acte illicit. 	387
		Frãch arbitre es la mateixa xolũtat. 	388
		E diu se frãcbarbitre en quant pot uoler e no 	389
157	oportet esse in talibus virtutes morales.	uoler.uolũtat en quant xolo no uol. |E aq̃stas trs aĩas segõs lo ꝑhõpb en lo .ii.ḋ aĩa sõaxi ꝑtidas q̃ la uegetatiua es enlos orbr̃s sola ses las altrs E en los animals irracionals es la sensitiua 	390|391
		ab la uegetati¬ua señs la intellectiuadient 	392
		que axicom lo triangle es enlo quadrangle: 	393
		axi la uegetatiua es dins la sensitiua. Car totas las potencias 	394
		que hban las platas ban los bestias. 	395
		En lome son totas tres xegetatiuasensitiua e intellectiua. 	396
		que axi' com la xegetatiua es dins la sensitiua: 	397
		axi la xegetatiua esensitiua son en la intellectiua. 	398
		E perço es lome mes noble animal 	399
		que tots los altres.	400
