146	et le monte par devant lui sor le col de son cheval	et le met sor le col de son cheual	167
147	si a geté son escu derieres son dos	et met son escu derriere son dos	168
148	si s en vet cele part ou la damoisele li enseigne	si sen torne cele part ou la damoisele lenseigne	169
149	tant que ce vint aprés midi qu il voient en un tertre I	Tant que chou vint apres miedi	170
150	bel a chastel	que il virent deuant euls vn moult bel castel	171
151	et lors ataignent Il	Et lors ataingnent|ij	172|173
152|153	escuiers|qui issoient d un bossel	escuiers a lentree dun boskel	174
154	et aportoit chescuns venoisons trosee detriers soi	et portoit cascuns venison torsee derriere lui	175
155	Quant il virent la damoisele	Et quant il voient la damfolisele	176
156	si descendent a pié	si descendent a pie	177
157	et li font grant joie com a celi	et li font|si grant ioie comme a celui	178|179
158	qui lor dame estoit	qui lor dame estoit	180
159	mais molt se merveillent de ce qu il la virent plorer:	mais moult sesmerueillent de ce quil la voient plorer	181
160	si li enquierent	si li demandent	182
161	que ele a	que elle a	183
162	Et ele lor dit comment ses amis avoit esté ocis	Et elle lor conte comment sez amis auoit este ochis	184
163	et je meismes euisse esté morte	et iou meisme eusse este ochise	185
164	se ne fust cis frans chevaliers	se ne fust cils frans cheualiers	186
165	qui par sa debonaireté me resqueust	qui par Sa debonairete ma rescousse	187
166|167	et se mist em peril de mort|por ma vie sauver	et se mist en peril de mort pour moi sauuer	188
		Et lors conseilla elle a	189
		j	190
168	Et lors conseille a l un de ses escuierset cil se destrosse maintenant de sa venoison	de ses escuiers|Et cil destorse tout maintenant sa venison	191|192
169|170	si la baille a son compaignon|por porter	et le baille a porter a son compaignon	193
171	si s en vet vers le chastel quanqu il puet traire del roncin	& sen vait vers le castel quanque il pot del ronchi traire	194
172	Et Boors demande a la damoisele comment li chastials a non ou ses amis a esté ocis	Et bohors demande a la damoisele comment li castiaus auoit non ou ses amis auoit este ochis	195
173	Sire fet ele il a non Galedon	Sire fait elle il a a non Galdon:	196
174	et l eve par ou vos passastes a non Galede	Et laigue ou vous passastes a a non Galide|?	197|198
175	Ensi parolent tant qu il sont venu jusqu al chastel	Ensi sen vont parlant tant quil sont venu pres del chastel	199
176	si le voit Boors bien seant	si le voient moult bel	200
177	et fort	et moult fort	201
		et moult bien seant	202
178	Et quant il montent ! le tertre	Et quant il furent monte le tertre	203
179	si voient de laiens issir dames	si voient issir dames	204
180	et damoiseles a grant plenté	& damoiseles a grant plente	205
181|182	dont les unes karolent|et les autres dancent	dont lez vnes dansoient	206
183	et les autres joent de divers geus;	et lez autres karoloient|& baloient	207|208
		et gieuent de diuers ius	209
184|185	si estoient acesmees|et vestues richement	Si estoient toutes vestues trop richement	210
186	et avec venoient chevaliers jusqu a X	Et auec elles venoient cheualier iussPtis elques a|X	211|212
187	qui molt faisoient grant joie;	qui menoient la plus grant ioie	213
188	et quant il voient Boort	et dient a bohort	214
189	si crient tuit encontre lui Bien viengniés sire	Sire bien veignies vous soi tous lez hommes del monde	215
190	qui nostre dame avez delivres de mort	qui nostre dame aues rescousse de mort	216
191	et rescosse des mains a ses enemis	et deliuree des mains a sez anemis	217
192	Et lors font descendre lor dame	Et lors font descendre la damoisele	218
193	et lui avec :	et lui auekes	219
194	si ne vos porroit nus conter la joie	si ne porroit nus conter la grant ioie	220
195|196	qui li fu fete|	qui li fu faite EN tele ioie	221
197|198	et a tel feste enmainent Boort jusqu al palés del chastel|si le font desarmer ou il volsist ou non	& en tele feste com vous oliles enmenerent bohort en vne moult bele sale	222
199|200	et il le fist a envis|kar il n estoit encore mie tens de herbergier	et les tables furent mises	223
201	Ensi remist Boors laiens		
202|203	si li firent grant joie li un|et li autre	si alerent mangier	224
204	Et quant il orent mengié	Et quant il orent mangie	225
205|206	a damoisele demande a Boort comment il avoit non ét ¡l dist qu il avoit non Boors li Essilliés|Et vos fet il	La damoisele demanda bohort comment il auoit non	226
207	damoisele quels est li vostre nons		
208	? — Sire fet ele		
209	je ai non Blevine de Glocedun issi a non cist chastials ou nos somes		
210|211	A ces paroles qu il disoient es vos I escuier|qui laiens entre	Et il li dist quil auoit non bohors li escillies	227
212	si s agenoille devant la damoisele		
213	Dame fet il la damoisele de Honguefort vostre cosine vos salue		
214	et vos mande qu ele vient herbergier o vos		
215	Et quant cele l entent		
216	si saut sus		
217	si liee		
218	et si joiose		
219	que nule plus		
220	et demande al vaslet ou ele est		
221	Dame		
222	fet il a mains de demie lieue pres de ci		
223	Et ele fet maintenant sa sele metre		
224	et dist qu ele ira encontre li;		
225	si monte		
226	et maine o li		
227	VI		
228	chevaliers		
229	et Illl		
230	en laisse		
231	por fere compaignie a Boort ;		
232	si se part atant de laiens		
233	Mes Boors		
234	qui les noveles a of̈es de cele de Honguefort		
235	si ne set		
236	que fere		
237	kar se il remaint laiens ne puet estre		
238	que l en nel conoisse		
239	et ce ne voldroit il		
240	por rien:		
241	si pense longuement a ceste chose		
242	Quant il ot une piece pensé		
243	si se drece en estant		
244	et demande ses armes tost		
245	et isnel		
246	Sire font cil		
247|248	qui avec lui estoient qu en volés vos fere|? — Je me vueil	Et vous dame fait il comment est vostres nons	228
249	fet il un poi aler esbatre jusqu a cel boschel		
250	si revendrai orendroit		
251	Cil n osent son commandement refuser		
252	si aportent ses armes		
253	et il les prent		
254	Et quant il est armés		
255	si monte en son cheval a		
256	si se part de laiens par une posterne par devers le boschel ne ne velt		
257	que nus li face compaignie		
258	Et quant il est l		
259	poi eslongiés del chastel		
260	si torne a destre vers une forest qu il voit haute		
261	et espesse		
262	et s en vet al ferir des esperons;		
263	si se fiert en la forest		
264	et eirre tant qu il li anuite ;		
265	et lors escote		
266	si ot une cloche soner		
267	et il sot bien tantost		
268	que c estoit hermitages:		
269	si s en torne cele part		
270	et descent a l uis		
271	si apele		
272	et li hermites li oevre son huis		
273	si a le reçoit a bele chiere		
274	et le desarme il meismes		
