260	et quant il voit l espee	et quant il uoit lespee	175
261|262	dont cil li velt le chief couper|si a poor de mort	si a trop grant paour de mourir	176
263	et crie merci	si crie merci	177
		et dist	178
264	Ha frans chevaliers fet il ne m ociés mie lkar ie me tieng	Haa gentil cheualier ne me occhies mie|car ie me tiens pour oultre	179|180
		et luy rent son espee: agloual la recheust puys lui demande pour quoy il uoulloit occhire ce cheualier	181
265	por outré;	et il dist	182
266|267	et veez ici m'espee|que je vos rent	que cestoit pour ung sien escuyer quil auoit auant hyer occhiz	183
268	Et Agloval la reçoit	par ma foy fait agloual cestoit grant desloyaute|quant pour ung escuyer uous uoullies occhire ung cheualier	184|185
269	et puis li demande	et pour ceste chose ie uous quitte men amende mes ie uueil	186
270	por quoi il voloit le chevalier ocirre	que uous uous mettes en la mercy du cheualier	187
271	Par foi fet il	et celluy dist	188
272	por ce qu il ocist avant ier un de mes escuiers ne soi	que si fera il uoulenlentiers|sy uint maintenant au cheualier	189|190
273	por quoi:	et se agenoille deuant lny|et lui crie mercy du meffait	191|192
		et celluy luy pardonne uoullentiers	193
		et lors monte le cheualier cenquis sur son cheual	194
		et dist a agloual	195
		Sire il est meshuy bien temps de herbegier	196
		car la nuit appronche:	197
		et iay cy p̃z une mienne maison pour ce uous prie ie	198
		que uous y uiengnies huymes herbergier: agloual luy octroye	199
		puys demande aglonal au cheualier qu il auoit rescoux	200
		donc il est	201
		et il dit quil est du chastel de roguedon le	202
		quel est pres a une lieue englesche	203
		et se uous y uoulles uenir ie uous y honnoureroye sur tous hommes	204
274	et por ce l oceisse je volentiers se j en fuisse venus al desus	car uous me aues de mort rescoux|or ie uous diray fait le cheuasier cenquis	205|206
		que uous feres uons deux: uous uous uendres herbeger auec moy	207
		si en ferens meilleur chere	208
		et agloual en prie tant le cheualier quil luy octroie	209
		lors sent tous	210
275	Et al desus en venisse je par tens se je ne vos euisse encontré a	iii|retournes	211|212
		et uent tant quilz uiudient en ung prellet	213
		qui estoit eu millieu de la forest	214
		et eu millieu du	215
		quel auoit une tour forte	216
		et haulte close de murs	217
		et de fosses tout enuiron ilz uindrent iusques a la tour	218
		et entrerent ens	219
		et ceulx de leans les fent deschendre pour eux desarmer	220
		Et quant ilz sent alleges de leurs armes le signeur de leans les a menes en la maistrrsse salle	221
		et agloual luy demande comment il auoit a nen	222
		et il dist qu il a a nen griffon du maupas	223
		et uous sire fait il a agloual	224
		et il dist qu il est de la maison du roy artus	225
		et qu il a a nom agloual	226
		et que alles uous querant fait griffon	227
		et il luy compte laduanture de la royne	228
		et de lancelot	229
		et comment ung cheualier emportoit sa teste par deuant luy	230
		Et sy auons tous iure	231
		que se iamais nous pouons le cheualier congnoistre ou trouuer	232
		que nous emporterons la teste au roy	233
		et a la royne	234
		et sommes partis iusques a dix cheualiers les meilleurs	235
		que len puisse trouuer en la court du roy artus	236
		qui iamais ne finerens de aller	237
		tant que nous laurons trouue QUant griffon entent ce	238
		que agloual lui a compte	239
		si se pourpensa comment il pour ra faire	240
		car il scait bien	241
		et cengnoit	242
		que se agloual sauoit comment il auoit naure lancelot a la iouste il ne creoit pas quil ne leust occis	243
		Lors lui respont griffon	244
		et dist	245
		que trop seroit grant dommage se lancelot estoit occis	246
		Mais toutesfois ny perdistes uous	247
		que lancelot	248
