144	si a geté son escu derieres son dos	et met son escu derriere son dos	167
145	si s en vet cele part ou la damoisele li enseigne	si sen torne cele part ou la damoisele lenseigne	168
146	tant que ce vint aprés midi qu il voient en un tertre I	Tant que chou vint apres miedi|que il virent deuant euls vn moult bel castel	169|170
147	bel a chastel		
148	et lors ataignent Il	Et lors ataingnent|ij	171|172
149|150	escuiers|qui issoient d un bossel	escuiers a lentree dun boskel	173
151	et aportoit chescuns venoisons trosee detriers soi	et portoit cascuns venison torsee derriere lui	174
152	Quant il virent la damoisele	Et quant il voient la damfolisele	175
153	si descendent a pié	si descendent a pie	176
154	et li font grant joie com a celi	et li font|si grant ioie comme a celui	177|178
155	qui lor dame estoit	qui lor dame estoit	179
156	mais molt se merveillent de ce qu il la virent plorer:	mais moult sesmerueillent de ce quil la voient plorer	180
157	si li enquierent	si li demandent	181
158	que ele a	que elle a	182
159	Et ele lor dit comment ses amis avoit esté ocis	Et elle lor conte comment sez amis auoit este ochis	183
160	et je meismes euisse esté morte	et iou meisme eusse este ochise	184
161	se ne fust cis frans chevaliers	se ne fust cils frans cheualiers	185
162	qui par sa debonaireté me resqueust	qui par Sa debonairete ma rescousse	186
163|164	et se mist em peril de mort|por ma vie sauver	et se mist en peril de mort pour moi sauuer	187
		Et lors conseilla elle a	188
		j	189
165	Et lors conseille a l un de ses escuierset cil se destrosse maintenant de sa venoison	de ses escuiers|Et cil destorse tout maintenant sa venison	190|191
166|167	si la baille a son compaignon|por porter	et le baille a porter a son compaignon	192
168	si s en vet vers le chastel quanqu il puet traire del roncin	& sen vait vers le castel quanque il pot del ronchi traire	193
169	Et Boors demande a la damoisele comment li chastials a non ou ses amis a esté ocis	Et bohors demande a la damoisele comment li castiaus auoit non ou ses amis auoit este ochis	194
170	Sire fet ele il a non Galedon	Sire fait elle il a a non Galdon:	195
171	et l eve par ou vos passastes a non Galede	Et laigue ou vous passastes a a non Galide|?	196|197
172	Ensi parolent tant qu il sont venu jusqu al chastel	Ensi sen vont parlant tant quil sont venu pres del chastel	198
173	si le voit Boors bien seant	si le voient moult bel	199
174	et fort	et moult fort	200
		et moult bien seant	201
175	Et quant il montent ! le tertre	Et quant il furent monte le tertre	202
176	si voient de laiens issir dames	si voient issir dames	203
177	et damoiseles a grant plenté	& damoiseles a grant plente	204
178|179	dont les unes karolent|et les autres dancent	dont lez vnes dansoient	205
180	et les autres joent de divers geus;	et lez autres karoloient|& baloient	206|207
		et gieuent de diuers ius	208
181|182	si estoient acesmees|et vestues richement	Si estoient toutes vestues trop richement	209
183	et avec venoient chevaliers jusqu a X	Et auec elles venoient cheualier iussPtis elques a|X	210|211
184	qui molt faisoient grant joie;	qui menoient la plus grant ioie	212
185	et quant il voient Boort	et dient a bohort	213
186	si crient tuit encontre lui Bien viengniés sire	Sire bien veignies vous soi tous lez hommes del monde	214
187	qui nostre dame avez delivres de mort	qui nostre dame aues rescousse de mort	215
188	et rescosse des mains a ses enemis	et deliuree des mains a sez anemis	216
189	Et lors font descendre lor dame	Et lors font descendre la damoisele	217
190	et lui avec :	et lui auekes	218
191	si ne vos porroit nus conter la joie	si ne porroit nus conter la grant ioie	219
192	qui li fu fete	qui li fu faite EN tele ioie	220
193	et a tel feste enmainent Boort jusqu al palés del chastel	& en tele feste com vous oliles enmenerent bohort en vne moult bele sale	221
194	si le font desarmer ou il volsist ou non		
195|196	et il le fist a envis|kar il n estoit encore mie tens de herbergier	et les tables furent mises	222
197	Ensi remist Boors laiens		
198|199	si li firent grant joie li un|et li autre	si alerent mangier	223
200	Et quant il orent mengié	Et quant il orent mangie	224
201	a damoisele demande a Boort comment il avoit non ét ¡l dist qu il avoit non Boors li Essilliés	La damoisele demanda bohort comment il auoit non|Et il li dist quil auoit non bohors li escillies	225|226
202|203	Et vos fet il|damoisele quels est li vostre nons	Et vous dame fait il comment est vostres nons	227
204	? — Sire fet ele	Sire fait elle iou ai a non benigne	228
205	je ai non Blevine de Glocedun issi a non cist chastials ou nos somes	? de Glochedon|Et ensi a a non chis chastiaus	229|230
206	A ces paroles qu il disoient es vos I escuier	A ches paroles quil disoient es vous vn escuier	231
207	qui laiens entre	qui laiens entra	232
208	si s agenoille devant la damoisele	si sagenoille deuant la damoisele	233
209	Dame fet il la damoisele de Honguefort vostre cosine vos salue	& l dist|Dame : la dame de hongrefort vous salue	234|235
210	et vos mande qu ele vient herbergier o vos	& vous mande|que elle veult anuit herbergier o vous	236|237
211	Et quant cele l entent	Et quant cele lentent	238
212	si saut sus	si saut sus	239
		si ioieuse	240
213	si liee	& si lie	241
214	et si joiose		
215	que nule plus	que nulle plus	242
216	et demande al vaslet ou ele est	Si demande a lescuier ou elle est	243
217|218	Dame|fet il a mains de demie lieue pres de ci	Dame ce dist cil a demie lieue pres de chi	244
219	Et ele fet maintenant sa sele metre	Iors fait maintenant sa sele mettre	245
220	et dist qu ele ira encontre li;	& dist|que elle yra encontre li	246|247
221	si monte	Si Lmonte maintenant|& vi	248|249
222	et maine o li	cheualier aueques li|&	250|251
223	VI	iiij	252
224	chevaliers	escuiers	253
225|226	et Illl|en laisse	Et si laisse auec bohort	254
		iiij	255
227	por fere compaignie a Boort ;	cheualiers|por lui faire compaignie	256|257
228	si se part atant de laiens	& puis sen ist de laiens	258
229	Mes Boors	Et bohors	259
230|231	qui les noveles a of̈es de cele de Honguefort|si ne set	qui lez noueles ot entendues de la dame de hongrefort ne set	260
232	que fere	que faire	261
233	kar se il remaint laiens ne puet estre	quar bien set	262
234	que l en nel conoisse	que elle le connistra	263
235|236	et ce ne voldroit il|por rien:	Et chou ne voldroit il pas	264
237	si pense longuement a ceste chose	si pense a cheste chose moult longement	265
238	Quant il ot une piece pensé	Et quant il ot pense	266
239	si se drece en estant	si se lieue en son estant	267
240|241	et demande ses armes tost|et isnel	si demande sez armes	268
242	Sire font cil	Sire font cil	269
243	qui avec lui estoient qu en volés vos fere	qui aueques lui estoient pourcoi vous voles vous armer	270
244|245	? — Je me vueil|fet il un poi aler esbatre jusqu a cel boschel	Iou me voel fait il aler esbatre iusken cel bosket	271
246	si revendrai orendroit	si reuendrai maintenant	272
247	Cil n osent son commandement refuser	Et cil nosent son commandement refuser	273
248	si aportent ses armes	Si li aportent sez armes	274
249	et il les prent		
250	Et quant il est armés	Et il sen arme	275
251	si monte en son cheval a	puis monte sor son cheua	276
252	si se part de laiens par une posterne par devers le boschel ne ne velt	& se part de laiens|et ne veult	277|278
253	que nus li face compaignie	que nus li face compaignie	279
254|255	Et quant il est l|poi eslongiés del chastel	Et quant il est vn petit eslongies	280
256	si torne a destre vers une forest qu il voit haute	si sen torne vers vne haute forest|quil vit haute	281|282
257	et espesse	& espesse	283
258	et s en vet al ferir des esperons;	& sen vait au ferir des esperons	284
259|260	si se fiert en la forest|et eirre tant qu il li anuite ;	et se fiert en la forest tant quil	285
261	et lors escote	si anuite	286
262	si ot une cloche soner	Lors oy vne cloche sonner	287
263	et il sot bien tantost	et sot bien tantost	288
264	que c estoit hermitages:	que ce estoit vns hermitages	289
265	si s en torne cele part	si torne cele part	290
266	et descent a l uis	& descent a luis	291
267	si apele	& apele	292
268|269	et li hermites li oevre son huis|si a le reçoit a bele chiere	Et hermites le rechoit a bele chiere	293
270	et le desarme il meismes	et le desarme il meismes	294
271	puis vet cueillir de l erbe al cheval	& puis vait coillir de lerbe pour le cheual	295
272	et por fere lit al chevalier	& fait le lit au cheualier Nsi est remes bohoors chies le prodomme	296
273	et la damoisele de Glocedun chevalcha tant a qu ele encontra cele de Honguefort;	Et la damoisele de Glochedon tcheualche|tant que elle encontre cele de hongrefort	297|298
274	si s entresaluent	si sentrefont moult grant ioie	299
275	mais molt se merveille cele de Glocedun	Si sesmerueille moult cele de glochedon	300
276|277	quant ele voit sa cosine|si atornee	quant elle voit sa cousine ensi atornee	301
278	et tote sa maisnie:	et toute sa maisnie	302
279	si li demande l acheison	Si li demande locoison	303
280	et cele li conte de chief en chief	Et elle li conte lauenture de chief en chief	304
281	et dist	Et dist	305
282	que jamés ne finera d errer jusqu el ait le chevalier trové	que iamais ne finera desrer	306
283	et bien sachiés fet ele bele cosine	deuant|que elle asulra troue le cheualier	307|308
284	que c est li plus bials chevaliers	Car cest li plus biaus	309
285	et li mieldres	& li mieudres	310
286	que je onques mes veisse	que iou onques veisse	311
287	et si est encore jovenes enfés;	et si est iouenes enfes	312
288	si ai tel duel	Si ai tel doel	313
289	quant il me membre de la vilenie	quant il me membre de la vilonnie	314
290	que je fis qu a poi	que iou li fis|que a poi	315|316
291	que li cuers ne me part el ventre	que li cuers ne me part del uentre	317
		Enon dieu bele cousine fait cele de glochedon sil vous est auenue bele auenture elle ne mest mie auenue mains bele	318
292	Si li conte tot ensi com il li estoit avenu	Si li conte comment il li estoit auenu|Et li dist	319|320
293	et dist qu ele a le chevalier herbergié	que elle auoit le cheualier herbergie	321
294	mais bien sachiés fet ele	mais bien sachies	322
295|296	que c est li plus bials chevaliers|que je onques mes veisse	que cest li plus biaus cheualiers del monde	323
297	et jovenes durement ;	et iouenes est il durement	324
298	si li devise sa façon	Si li deuise sa fachon	325
299	et son grant	et son grant	326
300	et sa mesure tant qu a cele de Honguefort est avis	Tant que a celer de hongrefort samble	327
301	que c est cil qu ele quiert	que che soit cils|que elle quiert	328|329
302	si li tarde molt qu ele le voie	Si li est moult tart|que elle le voie	330|331
303	si descendent la damoisele molt honorement	Si cheuauchent|tant que elles sont uenues au castel	332|333
304	et molt font grant joie de li		
305	Et lors sont montees el palés;	& puis montent el palais	334
306	si demande cele de laiens ou ses ostes est	Si denande la damoisele de laiens ou sez ostes estoit	335
307|308	Par foi font|si chevalier ¡l s en vet orrendroit tos armés fors de cest chastel	Par foy dame font li cheualier de laiens il sen va orendroit tous armes hors de chest chastel	336
309	mais il nos dist qu il revendroit tantost; n onques	mais il nous dist quil reuendroit tantost	337
310	por nul pooir ne volt soffrir	ne onques pour nul pooir ne volt soffrir	338
311	que nus de nos alast avec lui	que nus alast aueques lui	339
312	—		
313|314	Quel part s en ala il|? fet ele	Et quel part ala il fait elle	340
315	— Dame font il vers cel boschel	Dame font il vers chest bosket	341
316	— Or tost fet ele montés alés aprés lui	Or tost fait elle montes|si ales apres lui	342|343
317	si le nos ramenés	si le me amenes arriere	344
318|319	Lors sont monté li X|chevalier	LOrs sont monte tout li cheualier	345
320	et vienent jusqu al boschel	et sont uenu au boskel	346
321	si le cerchent amont	et cerkent amont aual	347
322	et aval mes del chevalier ne pueent riens trover	mais le cheualier quil quierent ne poent trouuer	348
323	si en sont molt irié	Lors reuienent a lor dame	349
324	et dolent	& li dient	350
325	et mandent a lor dame qu il ne le pueent trover	que il ne seuent quil est deuenus	351
326	En non Dieu fet ele ensi ne remandra il pas	Enon dieu fait elle ensi ne remandra il mie	352
327	Si monte	Si monte	353
328	et tote sa maisnie	et toute sa maisnie aueques li	354
329	et commande a cerchier le bois de totes pars	si com¬ menchent a cerkier le bosils de toutes pars	355
330	et il en font son commandement		
331|332	Mais tot ce ne lor valt riens|kar il n'em puent avoir nul asenement a	mais che ne lor valut riens Car il nen pueent oir nulles enseignes vraies	356
333	Quant ele vit ce	Et quant la damoisele voit chou	357
334	si s en retorne en son chastel dolente	si sen retorne a son castel dolante	358
335	et corociee	et corouchie	359
336	et conte a cele de Honguefort comment ses ostes s en estoit alez	et conte a cele de hongrefort comment sez ostes sen estoit partis de laiens	360
337	puis demande a cels de laiens Bials seignors	Puis demande a chiaus de laiens|Biau seignor	361|362
338	quant s em parti il — Par foi dame font il	& quant se parti il de chaiens|Dame ce dient cil	363|364
339	si tost com il vos en vit aler	si tost comme se il vous en vit aler	365
340	et dist qu il revendroit tost	et dist quil reuenroit tantost	366
341	— Par foi fet ele gabez nos a	par foy fait elle gabe nous a	367
342	Lors demanda cele de Honguefort quels armes il portoit	ors demande cele de hongrefort queles armes il portoit	368
343|344	et ele li devise|En non Dieu fet ele je te trovai hui matin a l entree d une forest mes il ne portoit mie tel escu com cil	Et elle li deuise Enon dieu fait elle iou le trouuai hui matin a lentree dune forest	369
345	que je quier	mais il ne portoit mie tels armes comme cils	370
346	— Bele cosine fet cele de laiens il le puet bien avoir changié	que iou quier Bele cousine fait cele as de laiens|il lez puet bien auoir cangies	371|372
347	et je vos di al mien cuidier	Et iou quit bien a mon escient	373
348	que ce est cil	que che soit cil	374
349	que vos querez :	que vous queres	375
350	si vos prie	Si vous pri	376
351	que vos me laissiés o vos aler	que vous me laissies aler aueques vous	377
352	tant que trové l aions	tant que nous laions trouue	378
353	et lors savrai l acheison	Et lors	379
354	por quoi il laissa mon ostel a tel ore	si nous dira locoison pourcoi il a laissie mon ostel en tel maniere	380
355	— Il m est molt bel fet cele de Honguefort	Il men est bel fait cele de hongrefort	381
356	que vos i viegniés	que vous y ueignies	382
357	puis qu il vos plest	puis quil vous plaist	383
358	Ensi remistrent la nuit laiens	Ensi remestrent cele nuit laiens	384
359	et al matin	et lendemain	385
360|361	si tost com eles ! virent le jor|si leverent	quant il virent le ior sen alerent	386
362	et se partirent del chastel	& partirent del castel	387
363	et entrerent en la queste de lor chevalier	et entrerent en la queste del cheualier	388
364	Mais or laisse atant li contes a parler d eles	Mais ore laisse li contes a parler daus	389
365	et de Boort	et de bohort	390
366	et retorne a parler de Lancelot la ou il est entrez en la forest de Sarpenic	& retorne a parler de lancelot del lac|si comme il entra en la forest de la sapine	391|392
367	si com li contes a devise ariers	si comme li contes a deuise	393
368	Or dist li contes qu il fist grant chaut le jor	? Ne dist li contes|que trop grant chaut fist celui ior	394|395
369	que Lancelos entra en la forest de Sarpenic	que lancelot fu entres en la forest de la sapine	396
370	et por ce ne remest il mie qu il ne chevalchast jusqu à none;	Et por chou ne remest il mie quil ne cheualchast iusques a nonne	397
371	si li avint ensi qu il n encontra home ne feme jusqu al vespre;	Si li auint ensi quil nencontra ne homme ne femme iusques a uespres	398
372	mais lors sans faille	Mais lors sans faille	399
373	si com il dut issir de forest	si comme il dut issir de la forest	400
374	qui tot le jor li ot duré encontra une damoisele	si encontra vne damoisele	401
375	qui molt faisoit grant duel	qui moult faisoit grant doel	402
376|377	et chevalchoit I|palefroi noir a molt riehe lorain	si cheualchoit vn moult riche palefroy a vn moult cointe lorain	403
378|379	et a molt cointe sele de l'oevre d Engleterre|Il salue la damoisele	& a vne sele dengletere Il salue la damoisele	404
380	et ele lui	& elle li rent son salut	405
381|382	Damoisele fet il|kar me dites s il vos plest	Damoisele fet il sil vous plaisoit iou sauroie volentiers pourcoi vous plores	406
383	por quoi vos plorés	Sire certes dist elle se iou y	407
384|385	— Certes sire fet ele se je i' cuidoie avoir preu je le vos diroie|— Damage fet il ll i avrez vos ja se Dieu plest	qui doie auoir aucun preu iou le vous diroie Damage fait il ni aurois vous ia se dieu plaist	408
386	mais dites le moi par covent que se je vos	Dites le moi par tel conuent que|? se iou vous	409|410
387	puis aidier a vos esleecier je vos aiderai a mon pooir	puis aidier a esclairier vostre cuer iou le ferai a mon pooir	411
		Enon dieu sire fet elle	412
388|389	donc le vos dirai je|ll est voirs	dont le vous dirai iou IL fu voirs	413
390|391	que Meleagans li fiz al roi Baldemagu ala a la cort le roi Artu|por la roine Genievre conquerre s il peust;	que melyagans li fiex au roy baudemagu ala a la cort au roy artu pour la royne genieure conquiere	414
392	et endementiers fist tant une damoisele	Et endementres fist tant vne damoisele	415
393	qui estoit	qui sa suer estoit	416
394|395	? sa suer qu ele geta Lancelot d une tor ou Meleagans l avoit mis en prison ne sai|por quoi	que elle geta lancelot de prison dune tour ou il estoit mis : iou ne sai porcoi Ouant elle lot deliure	417
396	Quant ele l ot delivré		
397	si le tint avec li tant qu il fu garis	si le tint aueques li	418
398	kar molt avoit eu mesaise en la prison	tant quil fu garis Car moult auoit eu mesaise en la prison|Et Io	419|420
399	et puis l envoia a la cort le roi Artu ou il ocist Meleagan ce savons nos or bien	puis quant il fu garis|si lenvoia a la cort au roy artu ou il ochist melyagant chou sauons nous bien	421|422
		Mais si tost	423
400	Mais si tost com li parent sorent qu ele avoit Lancelot osté de la prison	que si parent le sorent|que elle auoit lancelot gete de prison	424|425
		Si distrent	426
401|402	si distrent qu ele l avoit fait|por Meleagan ocirre;	que elle lauoit fet pour melyagant ocirre	427
403	si le pristrent a force	Si le pristrent a force	428
404	et l acheisonerent de sa mort	et locoisonnerent de sa mort	429
405	et distrent que s ele ne trovoit	Et distrent|que se elle ne trouuast	430|431
406	qui l en desfendist	qui len deffendist	432
407|408	qu'il feroient de lui justice|si grant com l en doit fere de cele	que on feroit de li autel iustice com on deueroit faire de femme	433
409	qui son frere ocist	qui son frere auoit ocis	434
410	Et ele dist qu ele troveroit bien	Et elle dist quele le trouueroit bien	435
411	qui la desfendroit:		
412|413	si mist jor d amener I|chevalier	Si mist iour dun cheualier amener auant	436
414	por li desfendre	pour li desfendre	437
415	si s est	Si sen est	438
416	puis porchaciee en Pluisors liex	puis pourchascie en pluisors lieus	439
417	mais onques ne trova chevalier	mais onques ne troua cheualier	440
418	qui ses armes en osast prendre contre celui	qui sez armes en osast prendre encontre celui	441
419	qui apelee l avoit	qui apelee len auoit	442
420|421	Or|si est tant la chose alee	Ore est la chose tant alee	443
422	que li jors est aterminés a hui ;	que li iors fu atermines a hui	444
423	si n a trové la pucele nul desfendeor	si na trouue nul desfendeour	445
424	et por ce dient li un	Et pour chou dient li vn	446
425	et li autre qu ele est atainte del meffet	& li autre quele est atainte del mesfait	447
426	que l en li met sus :	que on li a mis sus	448
427	si l ont jugiee ce m est vis a ardoir le matin	si lont iugiee lal ardoir le matin	449
428	et por ce qu il m en membroit or em ploroie je		
429|430	si durement|kar certes ele estoit une des plus cortoises damoiseles ! del monde	Et pour chou quil men ramenbroit ore ploroie iou Car elle estoit vne des plus hautes damoiseles del monde	450
