103	ut per eam resisteret, et ageret in contraria corruptiua. 	per eam resisteret |et ageret in contraria 	83|84
104	Si ergo igni, 	corruptiua.Si ergo igni 	85
105|106	et rebus inanimatis natura dedit duplicem potentiam, |unam per quam adipiscuntur propriam quietem, 	et rebus inanimaris namtur adedit dupłicem potent lam ynam per quaz ad ipis cuntur propriam quietem 	86
107	et aliam per quam agunt in prohibentia et contraria: 	et aliam per quanagunt in prohibentia et contraria: multomagis boc dedit auimalibus 	87
108|109	multo magis hoc dedit animalibus. Tribuit ergo eis duplicem appetitum sensitiuum, |unum per quem prosequuntur propriam quietem, 	:tribuit ergo eis duplirem appeticum sensiterinum ynum perquem cosisequitur propriam quietem 	88
110	et propriam delectationem, 	et propriam 	89
111	ut concupiscibilem: 	delectationem:ut concupiscibilem 	90
112	et alium per quem resistunt, 	et alium nperque nres istant 	91
113|114	et aggrediuntur prohibitiua, |ut contraria, 	et aggrediuntur prohibiriua ux contraria utirascibilem. 	92
115	ut irascibilem. 		
116|117	Ita quod concupiscibilis se habet sicut leuitas, |vel grauitas, 	Ita quod concuplscibilis se habet sicurleuitas uel grauicas inleuibus 	93
118|119	in leuibus, |et grauibus. Irascibilis vero se habet quasi caliditas, 	et grauibus .Irascibilis uero se habet 	94
120	vel frigiditas in eis. 	quasi cali aitas uelfrigi ditas in 	95
121	Nam sicut grauia per grauitatem recedunt a loco sursum tanquam a non conueniente, 	eis:nam sicur grauia pergrauitatem recedunt a locosur sum tanquam anon conueniente: 	96
122|123	et tendunt in locum deorsum tanquam ad locum conuenientem, |et conformem: 	et tendunt in locum deor sum tanquam ad locum conuenientem et conformem: 	97
124	per frigiditatem vero resistunt contrariis, 	per frigi ditatem uero resistunt contrarns 	98
125|126	ne corrumpantur a propria natura, |et deserant propria loca, 	ne corrumpantur a propria naturaet de seruit propria loca et propriam quierem. 	99
127	et propriam quietem. 		
128	Sic animalia per concupiscibilem fugiunt mala tristia, 	Sic atimalis per concupsscibilem fuguunt |malatristia 	100|101
129	et prosequuntur bona delectabilia. Per irascibilem vero aggrediuntur contraria, 	et prosequumtur bona delectabilia. 	102
130	quae possent ea ab huiusmodi delectationibus prohibere. 	Per in rascibilem pero aggrediuntur contrariaque possent ea ab huius modi de lecrationibus prohiber e: 	103
131|132	Ut Leo per concupiscibilem pergit, |ut prosequatur cibum 	ut leo per concupis cibile zpergirut prosequaturcibum 	104
133	tanquam quid delectabile: 	tanquam 	105
134|135	per irascibilem vero aggreditur animalia illa volentia ipsum prohibere in cibo adepto. |Propter quod bene dictum est, 	quid de lectabile perirascibilem yero aggreditur ammalia illa yolentia inpsum prohibere incibo ade pto propter quod bene dictum est 	106
136|137	quod concupiscibilis respicit bonum, |et malum 	quod concupis cibilis respicit bonum et malum sederise: 	107
138|139	secundum se: |irascibilis vero respicit bonum, 	Irascibilis reto respicit bonum 	108
140	et malum inquantum habent rationem difficilis, 	et tualum |inquantum habem trationem difficilis 	109|110
141	et ardui. Nam cum bonum 	et 	111
142|143	secundum se dicat prosequendum, |malum vero quid fugiendum: 	arduin:nameum bonum scdm sedicat prosequendum malum reroqđ fugiendum . 	112
144|145	concupiscibilis, |quae secundum se tendit in quietem 	Concupis cibilisque scdm seten dit inquierem 	113
146	et in bona delectabilia, 	et in bona delectabilia: 	114
147|148	et fugit mala tristia, |pro obiecto habet mala, 	et fugit mala tristia proobiecto habet mala 	115
149|150	et bona sensibilia |secundum se considerata. Irascibilis vero, 	et bona se sibilia scderm se considerata. Irascibills rero seeundum quam aggredumur 	116
151	secundum quam aggredimur, et resistimus prohibentibus, 	et resistimus prohibentibus 	117
152|153	et nociuis, |tendit in bona, et mala sensibilia, 	et noc 	118
154|155	non secundum se considerata, |sed ut habent rationem ardui, et difficilis: 	iuis:tendit in bona et mala sen sibilia non scd ̃in se considerata sed ut habent rationem ardui et difficilis 	119
156	nam arduitas, 	:nam arduiras 	120
157|158	et difficultas potissime sunt repugnantia, |et prohibentia, 	et difficulras potissime sunt repugnantia et prohibem.tiane possimus consequi bonum 	121
159	ne possimus consequi bonum, 		
160|161	et vitare malum. |Imperfecto ergo egisset natura, 	et uitarema. lum. Imper secte ergo egis ser naturas ide disser animalibus concupis cibilem per quam uitarent mala 	122
162|163	si dedisset animalibus concupiscibilem, |per quam vitarent mala, 	et prosequerentur 	123
164|165	et prosequerentur bona, |nisi dedisset eis irascibilem, 	bona:niside disset eisirascibilem per quam agrederentur 	124
166|167	per quam aggrederentur impedientia delectationem illam: |ut igitur animalia, 	imped ientia delectationem 	125
168|169	secundum modum sibi conuenientem, |prout bene possint delectari per concupiscibilem, 	illam:ut igitur animalia scdm modum sibi conue nientem prourbene possint delectari per concupiscibilem: 	126
170	data est eis irascibilis, 		
171|172	per quam resistant, |et aggrediantur impedientia delectationem illam. Duplex est ergo appetitus sensitiuus, 	data est eisirascibilis per quam resistantet aggrediantur impedientia delectationem illam. Duplex est ergo appetirus sensitluusirascibiuslis 	127
173	irascibilis, 		
174|175	et concupiscibilis. Appetitus autem intellectiuus, |qui dicitur voluntas, 	et concuplscibilis. Appetitus aurem icirel. lectiuus qui dicitur yoluntas remanet indiuisus: 	128
176|177	remanet indiuisus. |Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 	nam cum in rellectus yniuersaliori modo respie iat suum obiectum quez sensus appetitus: 	129
178	appetitus intellectiuus, 	intellectius 	130
179|180	qui sequitur intellectum uniuersaliori modo, |fertur in bonum, 	qui sequitur intellectum yniuersaliori modo fertur in bonumquez appetitus 	131
181	quam appetitus 		
182	secundum sensum: 	secundum sensum 	132
183	et quia quanto aliquid 	et quia quanto aliquid 	133
184|185	sub uniuersaliori modo accipitur, |tanto unum 	sub uniuersaliori modo accipitur tantopnum 	134
186	et idem existens ad plura se extendit, 	et idenex istens ad plura se extendit: 	135
187|188	licet appetitus sensitiuus sit alius, |et alius, 	licer appetitus sensitiuus sit alius et alius scdmquem prosequius mur de lectabilia 	136
189	secundum quem prosequimur delectabilia, 		
190	et secundum quem aggredimur terribilia: 	et sedermnquem aggredimur tertibilia. 	137
191	appetitus tamen intellectiuus unus, 	Appetitus 	138
192	et idem existens fertur in omne bonum intelligibile. 	tamen intellectiuusrnus etidem existens ferrur in omne bonum intellig inbile: 	139
193	Non ergo est alius appetitus intellectiuus, 	non ergo est alius appetitus intelle |etiuus 	140|141
194	secundum quem prosequimur bona delectabilia per intellectum, 	secundum quem prosequimur bona delectabilia. |per intellectum 	142|143
195	et aggredimur bona ardua: 	et aggredimur bona ardua: 	144
196	sicut est alius appetitus sensitiuus, 	sicut enalius appetitus sensitiuus sedermquem prosequimur 	145
197	secundum quem prosequimur bona sensibilia delectabilia, 	bona sensibilia delectabilia: 	146
198	et aggredimur terribilia. 	et aggredimur terribilia. 	147
199|200	Quare si omnis virtus moralis, vel est in intellectu, |vel in appetitu: 	Quaresi omnis uirtus moralis uel est in intellectu uel in appetitu: 	148
201	et appetitus alius intellectiuus 	et appetitus alinus intellectiuus 	149
202	ut voluntas, 	ut roluntas: 	150
203	alius est sensitiuus: 	alius est sensitinuus 	151
204|205	et hoc duplex, |irascibilis scilicet, 	et hoc duplexitas cibilis.s. et concupis cibilis: 	152
206	et concupiscibilis: 		
207|208	oportet omnem virtutem moralem, |vel esse in intellectu, 	oportet omnem uirtutem motalem uel esse in intellectu uel in xoluntare uel iniras cibiliuel in concupiscibi łi: 	153
209	vel in voluntate, 	accipiendo ergo rirtut ez mora lem large 	154
210|211	vel in irascibili, |vel in concupiscibili. Accipiendo ergo virtutem moralem large prout ipsa prudentia dicitur quaedam virtus moralis, 	pro ut ipsapiudentia dieiturque damuirtus moralis: 	155
212	dicere possumus 	dicere possumus 	156
213	quod secundum has quatuor potentias animae in quibus habet esse virtus, sumptae sunt quatuor Virtutes Cardinales; 	secundum hasqua tuor potentias anime inquibus habet esse uirtus sumpte sunt |qua tuot uirtut es cardinalesui delicet prudentia iusticia fortitudo 	157|158
214|215	videlicet, Prudentia, |Iustitia, Fortitudo, et Temperantia. 	et 	159
216|217	Nam Prudentia est in intellectu, |Iustitia in voluntate, 	tenperantia:nam prudentia est in intellectu. iusticia in uo luntate: 	160
218|219	Fortitudo in irascibili, |Temperantia in concupiscibili.	fortitudo in irascibilitempe.rantia in concupiscibiłi.	161
