47	in intellectu, et appetitu sic esse contingit. Dictum est enim, 	aq̃.sta manera en lo entenimẽt e en lo appetit. |Car ia es dit 	31|32
48|49	virtutem esse aliquid |secundum rationem: 	que uirtut es alguna cosa segons rao. 	33
50	oportet ergo esse rationalem potentiam, in qua potest esse virtus. 	Es necessa ri donchs |que la potencia on ha es¬ser 	34|35
51	Rationale autem duplex est secundum Philosophum, 	uirtut:sia racional. E la cosa ra¬cional es en duas maneras |segons lo philosoph enlo primer delas 	36|37
52|53	per essentiam, |et per participationem. 	ethicas.ço es per essencia e per 	38
54	Intellectus autem est rationalis per essentiam. 	partici¬pacio.lo enteniment es 	39
55	Appetitus vero per participationem. 	racionalꝑessencia.e lo appetit per participa¬cio. 	40
56|57	Nam appetitus licet non sit ipse intellectus, |vel ipsa ratio essentialiter, 	Car lo appetit ꝑ be no sia ente¬niment o pura rao essencialmẽt: 	41
58	dicitur tamen participare rationem, 	ꝑo ell es dit participar rao ꝑ 	42
59|60	quia est aptus natus rationi obedire. Potentiae autem naturales, et sensus, |nec sunt rationales per essentiam, 	tal comes apte obeir a aquella. 	43
61|62	quia non sunt ipsa ratio: |nec ratione participant, 	mas las potencias naturals e los senys no sonracionals per essencia ꝑque no son la rao ne participam de rao. 	44
63	quia per se, 	perço que per si 	45
64	et secundum quod huiusmodi non obediunt rationi. Igitur in sensibus, 	e segons que son tals noobeexen ala rao. 	46
65|66	et in potentiis naturalibus |(ut supra dicebatur) 	Dõchs las uirtuts no han a esser en los senys ne en las potẽcias naturals segõs damũt hauem dit. 	47
67|68	non habent esse virtutes, |sed solum esse habent in intellectu, et appetitu. In nobis autem duplex est appetitus, 	mas han a esser solament en lo entenimẽt e en lo appetit. 	48
69|70	intellectiuus, |et sensitiuus. 	Ennosaltres es doble appetit.ço es intellectiu e sensitiu. 	49
71	Nam sicut appetitus naturalis sequitur formam naturaliter adeptam, 	Car axicõlo ap¬petit natural seguex la forma naturalmẽt 	50
72	sic appetitus cognitiuus sequitur formam per cognitionem apprehensam. 	apresa:axi lo appetit cognitiu segueix la forma presa ꝑ conexẽça. 	51
73	Sicut enim grauia, 	Car axicõlas cosas greus ꝑço 	52
74	ex eo quod habent formam grauis, 	com han forma de cosa 	53
75|76	sequitur ea quaedam naturalis inclinatio, |et quidam appetitus naturalis, 	greu:les segueix alguna inclinacio natural 	54
77	ut naturaliter desiderent esse deorsum: 	abla qual appeteix enesser baix: 	55
78|79	sic habentia cognitionem prout habent in seipsis formam apprehensam, |sequitur quaedam inclinatio, 	ꝑsemblant aq̃llas cosas q̃ han coneixen¬ça ꝑque han en si forma presa les segueix alguna inclinacio e appetit segons aq̃lla forma. 	56
80	et quidam appetitus 		
81|82	secundum formam illam. |Propter quod sicut in nobis duplex est cognitio, sensitiua, et intellectiua: 	Perq̃ axicõ es en nos dobla coneixença ço es sen¬sitiua 	57
83|84	sic etiam est in nobis duplex appetitus, |videlicet, 	e ĩtellectiua axi es en nos doble 	58
85|86	sensitiuus, |qui sequitur formam apprehensam per sensum: 	appetit.ço es sensitiu q̃ segueix la forma presa per lo seny, e intelle¬ctiu qui segueix la forma presa ꝑlo 	59
87|88	et intellectiuus, |qui sequitur formam apprehensam per intellectum. Appetitus autem sensitiuus duplex est. 	entenimẽt.¶Mas lo appetit sensi¬tiu es doble. 	60
89	Nam cum animalia sint supra inanimata, 	car com las cosas ani¬madas siẽ superiors alas 	61
90|91	si natura elementis |et rebus inanimatis dedit duplicem potentiam, 	inanima¬das:si natura ha dada dobla potencia als elements e alas cosas inanimadas una 	62
92|93	unam per quam tendunt in propriam quietem, |et aliam per quam resistunt, 	per la qual uan en sonꝓpri repos altra ꝑ 	63
94	et agunt in prohibentia, et in contraria: 	la qual cõtrastane yesesteixen cõtra las cosas 	64
95	multo magis hanc duplicem potentiam natura dedit ipsis animalibus, 	cõtra¬rias:molt mes natura ha dada aq̃¬sta potencia alas cosas animadas. 	65
96	quae sunt perfectiora illis. Videmus enim quod ignis naturaliter est calidus, 	Car ueem quel foch naturalmẽt escalent e leuger. 	66
97|98	et leuis per leuitatem autem tendit in locum proprium, |et in quietem sibi conuenientem: 	ꝑ leugeria ua en ꝓ¬ pri 	67
99	per caliditatem vero agit in contraria: 	repos.per calor resesteix alas cosas contrarias 	68
100	ne ergo ignis per quaecunque contraria agentia impediretur, 	ꝑque lo foch |per ca¬scunas cosas cõtrarias no fos em¬patxatque per rao dela leugeria 	69|70
101	ne per leuitatem in proprio loco quiesceret, 	en son ꝓpriloch no reposas. 	71
102	dedit ei natura potentiam calefactiuam, 	ha li dat natura potencia calefactiua ꝑque 	72
103	ut per eam resisteret, et ageret in contraria corruptiua. 	per ella resistis alas cosas cõtrarias 	73
104|105	Si ergo igni, |et rebus inanimatis natura dedit duplicem potentiam, 	corruptiuas.dõchs si al foche alas cosas ĩan imadas natura ha dat potencia doble una ꝑ 	74
106	unam per quam adipiscuntur propriam quietem, 	la qual aconse¬guesquen son ꝓpri repos altra 	75
107	et aliam per quam agunt in prohibentia et contraria: 	per la qual resistesquen alas cosas 	76
108	multo magis hoc dedit animalibus. Tribuit ergo eis duplicem appetitum sensitiuum, 	con¬trarias:molt mes la ha dada als homens. Donchs ha los dat doble ap petit 	77
109|110	unum per quem prosequuntur propriam quietem, |et propriam delectationem, 	sensitiu,un ꝑ lo qual acõseguesquen son ꝓpri repos. 	78
111	ut concupiscibilem: 	e aq̃st es cõcupiscible. 	79
112	et alium per quem resistunt, 		
113|114	et aggrediuntur prohibitiua, |ut contraria, 	altre per lo qual contrasten alas cosas 	80
115|116	ut irascibilem. |Ita quod concupiscibilis se habet sicut leuitas, 	cõtrarias.e aquest es irascible. ⁊xi que lo appetit cõcupisci¬ble es semblantmẽt enlas cosas 	81
117	vel grauitas, 		
118|119	in leuibus, |et grauibus. Irascibilis vero se habet quasi caliditas, 	animadas.cõ es leugeria e grauitat en las cosas leugeras e greus. 	82
120|121	vel frigiditas in eis. |Nam sicut grauia per grauitatem recedunt a loco sursum tanquam a non conueniente, 	E lo ir a¬scible es axicõ la calor e fredor del'las. Car axicom las cosas greus se partexan del loch alt com aq̃llas 	83
122|123	et tendunt in locum deorsum tanquam ad locum conuenientem, |et conformem: 	q̃nols es naturale uan abaix axicoz a aquell quils es natural. 	84
124|125	per frigiditatem vero resistunt contrariis, |ne corrumpantur a propria natura, 	E per fredor contrasten alas cosas cõtrari¬as. ꝑque no sien corrũpudas de sapropria natura 	85
126	et deserant propria loca, 	ne desemparen los lochs de son ꝓpri 	86
127	et propriam quietem. 	repos.axi las co¬sas animadas 	87
128	Sic animalia per concupiscibilem fugiunt mala tristia, 	per potẽcia concupiscibla fuian los mals trists 	88
129	et prosequuntur bona delectabilia. Per irascibilem vero aggrediuntur contraria, 	e segueixen los bens delitables. Der la irascible uan contra las cosas cõtrarias 	89
130	quae possent ea ab huiusmodi delectationibus prohibere. 	quels porian uedar los bens 	90
131|132	Ut Leo per concupiscibilem pergit, |ut prosequatur cibum 	delitables.Axicõlo leo per potencia con¬cupiscibla 	91
133	tanquam quid delectabile: 	ua ꝑque aconseguesca la uianda axicõ a cosa 	92
134	per irascibilem vero aggreditur animalia illa volentia ipsum prohibere in cibo adepto. 	delitable.mas per potencia irascibla ua cõtra las bestias |que li uolen leuar la uianda 	93|94
135	Propter quod bene dictum est, 	E perço es ben 	95
136	quod concupiscibilis respicit bonum, 	dit:que la potencia concupiscibla guarda be 	96
137|138	et malum |secundum se: 	e mal en quant be e 	97
139	irascibilis vero respicit bonum, 	mal.Car cõbe de si diga alguna cosa 	98
140	et malum inquantum habent rationem difficilis, 	que deu esser ꝓseguida 	99
141|142	et ardui. Nam cum bonum |secundum se dicat prosequendum, 	e mal diga alguna cosa q̃ deu esser 	100
143|144	malum vero quid fugiendum: |concupiscibilis, 	fugida:la potẽcia concupiscibla q̃de 	101
145|146	quae secundum se tendit in quietem |et in bona delectabilia, 	si ua en repos e en bẽs delitables 	102
147	et fugit mala tristia, 	e fuig mals	103
148|149	pro obiecto habet mala, |et bona sensibilia 	trists:ha ꝑ obiecte bẽse mals sensibles segõs si cõsiderats 	104
150|151	secundum se considerata. Irascibilis vero, |secundum quam aggredimur, et resistimus prohibentibus, 	Mas la irascibla segons la qual cõ¬trastam a las cosas cõtrarias e 	105
152	et nociuis, 		
153|154	tendit in bona, et mala sensibilia, |non secundum se considerata, 	noibles,uae enten en los bens e en los mals sensibles no segõs si 	106
155|156	sed ut habent rationem ardui, et difficilis: |nam arduitas, 	pẽçats'mas segõs han rao de cosa grã e difficil. 	107
157|158	et difficultas potissime sunt repugnantia, |et prohibentia, 	Car granesa e difficultat molt cõtrastan 	108
159	ne possimus consequi bonum, 	q̃ no aconseguescam be, 	109
160	et vitare malum. 	e esquiuem mal. 	110
161|162	Imperfecto ergo egisset natura, |si dedisset animalibus concupiscibilem, 	Dõchs imꝑfetamẽthaguera fet natura: si hagues dat alas cosas animadas potencia con cupiscibla, 	111
163	per quam vitarent mala, 	per la qual esquiuassem mals 	112
164	et prosequerentur bona, 	e seguissem bens 	113
165	nisi dedisset eis irascibilem, 	:si potencia irascibla nols hagues dat, 	114
166|167	per quam aggrederentur impedientia delectationem illam: |ut igitur animalia, 	ꝑla qual contrastassem a las cosas quẽs em¬ patxen aq̃lla dilectacio. 	115
168|169	secundum modum sibi conuenientem, |prout bene possint delectari per concupiscibilem, 	Dõchs doble es lo appetit sensitiu. 	116
170|171	data est eis irascibilis, |per quam resistant, 	ço es ira¬scible e cõcupiscible. 	117
172|173	et aggrediantur impedientia delectationem illam. Duplex est ergo appetitus sensitiuus, |irascibilis, 	¶Lo appetitintellectiu 	118
174	et concupiscibilis. Appetitus autem intellectiuus, 		
175|176	qui dicitur voluntas, |remanet indiuisus. 	qui es appellat uolũtat'resta indiuis. 	119
177	Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 	Car cõ lo entenimentesguart lo seu obiecte ab manerames uniuersal que no fa lo 	120
178|179	appetitus intellectiuus, |qui sequitur intellectum uniuersaliori modo, 	seny:lo appetit intellectiu es aportat en beab manera mes uniuersal 	121
180	fertur in bonum, 		
181|182	quam appetitus |secundum sensum: 	que no losensitiu. 	122
183	et quia quanto aliquid 		
184	sub uniuersaliori modo accipitur, 		
185|186	tanto unum |et idem existens ad plura se extendit, 	E ꝑco quãt mes alguna cosa es presa sots manera uniuersas: tant mes ella stant una mateixa se esten a mes cosas. 	123
187|188	licet appetitus sensitiuus sit alius, |et alius, 	ꝑ be quel appetitsensitiu sia altre 	124
189|190	secundum quem prosequimur delectabilia, |et secundum quem aggredimur terribilia: 	e altre segons lo q̃l seguim las cosas delitablas segõs lo seny corporal e escometez las cosas tristas. 	125
191	appetitus tamen intellectiuus unus, 	Mas lo appetit intelle¬ctiu un mateix ua en tot be intelle, 	126
192	et idem existens fertur in omne bonum intelligibile. 	ctual. 	127
193	Non ergo est alius appetitus intellectiuus, 	Ho es dõchs altre lo appetit intellectiu 	128
194	secundum quem prosequimur bona delectabilia per intellectum, 	segons loqual ꝑ lo ente¬niment seguim las cosas bonas e delitablas 	129
195	et aggredimur bona ardua: 	e animosamẽt comẽ cã las grans e difficils 	130
196	sicut est alius appetitus sensitiuus, 	:axi cõ es altrelo appetit sensitiu 	131
197|198	secundum quem prosequimur bona sensibilia delectabilia, |et aggredimur terribilia. 	segons lo qual seguim los bẽs sensibles e delitables e animosament escometem las co¬sas terriblas. 	132
199|200	Quare si omnis virtus moralis, vel est in intellectu, |vel in appetitu: 	Perque si tota uirtut morales en lo entenimẽt o enlo appetit: 	133
201|202	et appetitus alius intellectiuus |ut voluntas, 	lo appetit altre es intellectiuaxicõ la uoluntat altre 	134
203|204	alius est sensitiuus: |et hoc duplex, 	sensitiu.e a¬quest es 	135
205	irascibilis scilicet, 		
206|207	et concupiscibilis: |oportet omnem virtutem moralem, 	doble.ço es irascible e con¬cupiscible. Es necessari dõchs q̃ to¬ta uirtut moral 	136
208|209	vel esse in intellectu, |vel in voluntate, 	sia en lo entenimẽto en la uoluntat o en lo appetit ira¬scible o en lo cõcupiscible. 	137
210|211	vel in irascibili, |vel in concupiscibili. Accipiendo ergo virtutem moralem large prout ipsa prudentia dicitur quaedam virtus moralis, 	Donchs prenent largamẽt uirtut moral se¬gons que prudẽcia es dita alguna uirtut 	138
212	dicere possumus 	moral:podem dir q̃segõs a¬q̃stas quatre potẽcias dela anima 	139
213	quod secundum has quatuor potentias animae in quibus habet esse virtus, sumptae sunt quatuor Virtutes Cardinales; 	en las quals u̾tut ha a esser |:son pre¬sas quatre uirtuts cardinals. 	140|141
214|215	videlicet, Prudentia, |Iustitia, Fortitudo, et Temperantia. 	ço es prudencia iusticia fortitut tẽperã-cia. 	142
216	Nam Prudentia est in intellectu, 	Car prudẽcia es en lentenimẽt iusticia |en la uoluntat 	143|144
217	Iustitia in voluntate, 	fortitut 	145
218|219	Fortitudo in irascibili, |Temperantia in concupiscibili.	en la potencia irascibla tẽperancia en la concupiscibla.	146
