96|97	quae sunt perfectiora illis. Videmus enim quod ignis naturaliter est calidus, |et leuis per leuitatem autem tendit in locum proprium, 	Car xeem quel foch naturalment es calent e leuger. 	78
98	et in quietem sibi conuenientem: 	per leugeria ua en proꝑi repos. 	79
99	per caliditatem vero agit in contraria: 	per calor resesteix a las cosas con¬trarias 	80
100	ne ergo ignis per quaecunque contraria agentia impediretur, 	perque lo foch per cascunas colas contrarias |no fos empatxat. 	81|82
101	ne per leuitatem in proprio loco quiesceret, 	que per rao dela leugeria en son propri loch no reposas. 	83
102	dedit ei natura potentiam calefactiuam, 	ha li dat natura potencia |calefactiuaperque 	84|85
103	ut per eam resisteret, et ageret in contraria corruptiua. 	per ella resistis a las cosas cõtrarias corruꝑtiuas dõchs 	86
104|105	Si ergo igni, |et rebus inanimatis natura dedit duplicem potentiam, 	si al foc e alas cosas ĩanimadas natura ha dat potencia doble xna ꝑla 	87
106	unam per quam adipiscuntur propriam quietem, 	qual aconseguesquen son propri repos altra 	88
107	et aliam per quam agunt in prohibentia et contraria: 	per la qual r̃sistesquen a las cosas 	89
108	multo magis hoc dedit animalibus. Tribuit ergo eis duplicem appetitum sensitiuum, 	contrarias:molt m̃s la ba dada als homens. |Donchs ha los cat doble appetit.sensitiu 	90|91
109	unum per quem prosequuntur propriam quietem, 	xn per lo qual aconseguesquen son propri repos. 	92
110|111	et propriam delectationem, |ut concupiscibilem: 	e aquest es concupiscible. 	93
112|113	et alium per quem resistunt, |et aggrediuntur prohibitiua, 	altre per lo qual contrasten a las cosas contrarias. 	94
114	ut contraria, 		
115|116	ut irascibilem. |Ita quod concupiscibilis se habet sicut leuitas, 	e aquest es irascible. Ari que lo appetit concupiscible es sem¬blantment en las cosas animadas. 	95
117|118	vel grauitas, |in leuibus, 	com es leugeria e graui¬tat en las cosas leugeras e greus. 	96
119|120	et grauibus. Irascibilis vero se habet quasi caliditas, |vel frigiditas in eis. 	E lo irascible es axicom la calor e fredor dellas. Car axicom las cosas greus se partexã del loch alt: 	97
121	Nam sicut grauia per grauitatem recedunt a loco sursum tanquam a non conueniente, 	com aquellas que nols es natural. 	98
122|123	et tendunt in locum deorsum tanquam ad locum conuenientem, |et conformem: 	e xan a baixaxicom a aquell quils es natural. 	99
124	per frigiditatem vero resistunt contrariis, 	E per fredor contrasten a las cosas 	100
125	ne corrumpantur a propria natura, 	contrarias.perque no sien corrumpudas de sa propria natura 	101
126|127	et deserant propria loca, |et propriam quietem. 	ne desemparen los lochs de son propri repos. 	102
128	Sic animalia per concupiscibilem fugiunt mala tristia, 	axi las cosas animadas 	103
129	et prosequuntur bona delectabilia. Per irascibilem vero aggrediuntur contraria, 	per potencia concupiscibla fuian los mals trists e segueixen los bens delitables. |Rer la irascibleuan contra las rosas cõtrarias. 	104|105
130	quae possent ea ab huiusmodi delectationibus prohibere. 	quels porian xedar los bẽs |delitables.Axicom lo leo 	106|107
131	Ut Leo per concupiscibilem pergit, 	per potencia concupiscibla xa 	108
132|133	ut prosequatur cibum |tanquam quid delectabile: 	perque aconseguesca la uanda axicom a cosa delitable. 	109
134	per irascibilem vero aggreditur animalia illa volentia ipsum prohibere in cibo adepto. 	mas ꝑpotencia irascibla xa contra las bestias. |que li xolan leuar la uianda . 	110|111
135	Propter quod bene dictum est, 	E perço es 	112
136	quod concupiscibilis respicit bonum, 	bendit:que la potencia concupiscibla guarda be 	113
137|138	et malum |secundum se: 	e mal en quant be e mal. 	114
139	irascibilis vero respicit bonum, 	Car com be desi diga alguna cosa 	115
140	et malum inquantum habent rationem difficilis, 	que deu esser proseguida 	116
141|142	et ardui. Nam cum bonum |secundum se dicat prosequendum, 	e mal diga alguna co¬sa 	117
143	malum vero quid fugiendum: 	que deu esser fugida: 	118
144	concupiscibilis, 	la potencia concupiscibla 	119
145|146	quae secundum se tendit in quietem |et in bona delectabilia, 	que de siua en repos e en bes delitables 	120
147	et fugit mala tristia, 	e fuig mals 	121
148|149	pro obiecto habet mala, |et bona sensibilia 	trists:ha per obiecte bens e mals sensibles 	122
150	secundum se considerata. Irascibilis vero, 	segons si |considerats.Pas la i¬rascibla 	123|124
151	secundum quam aggredimur, et resistimus prohibentibus, 		
152|153	et nociuis, |tendit in bona, et mala sensibilia, 	segons la qual contrastom s los cosas contranias enoibles: ⁊a e enten en los bens e en los mals sencibles nosegons 	125
154|155	non secundum se considerata, |sed ut habent rationem ardui, et difficilis: 	si pençats mas segons han rao de cosa gran e difficil Car granesa e difficultat molt contrastan 	126
156	nam arduitas, 		
157	et difficultas potissime sunt repugnantia, 		
158|159	et prohibentia, |ne possimus consequi bonum, 	que no acõsegues cam be. 	127
160	et vitare malum. 	e esquiuem mal. 	128
161	Imperfecto ergo egisset natura, 	Doncbs imperfetament haguera fet 	129
162	si dedisset animalibus concupiscibilem, 	natura:si hagues dat ales cosas animadas potencia con cupiscibla 	130
163	per quam vitarent mala, 	per la qual esquiuassem mals 	131
164	et prosequerentur bona, 	e seguissem bens: 	132
165	nisi dedisset eis irascibilem, 	si potencia irascibla nols hagues dat 	133
166|167	per quam aggrederentur impedientia delectationem illam: |ut igitur animalia, 	per la qual contrastassez a las cosas 	134
168|169	secundum modum sibi conuenientem, |prout bene possint delectari per concupiscibilem, 	quens empatxen aquella delectacio. 	135
170	data est eis irascibilis, 	Donchs doble es lo appetit 	136
171|172	per quam resistant, |et aggrediantur impedientia delectationem illam. Duplex est ergo appetitus sensitiuus, 	sensitiu.ço es irascible e cõcupiscible. 	137
173|174	irascibilis, |et concupiscibilis. Appetitus autem intellectiuus, 	Lo appetit intellectiu 	138
175|176	qui dicitur voluntas, |remanet indiuisus. 	qui es appellat xoluntat. resta indiuis. 	139
177	Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 	Car cõ lo enteniment esguart lo seu obiecte ab manera mesmniuersal. 	140
178	appetitus intellectiuus, 		
179	qui sequitur intellectum uniuersaliori modo, 		
180	fertur in bonum, 	que no fa lo 	141
181|182	quam appetitus |secundum sensum: 	seny:lo appetit intellectiu es aportaten be ab manera mes xniuersal 	142
183|184	et quia quanto aliquid |sub uniuersaliori modo accipitur, 	que nolo sensitiu. E perço quant mes alguna cosa es presa sots manera 	143
185|186	tanto unum |et idem existens ad plura se extendit, 	xniuersal:tantmes ella stant una mateixa se esten a mes cosas. 	144
187|188	licet appetitus sensitiuus sit alius, |et alius, 	per be quel appetit sensitiu sia altre e altre segons lo qual seguim las cosas delitablas segons lo sens corporal 	145
189|190	secundum quem prosequimur delectabilia, |et secundum quem aggredimur terribilia: 	e escometem las co¬sas tristas. 	146
191	appetitus tamen intellectiuus unus, 	Mas lo appetit intellectiu 	147
192	et idem existens fertur in omne bonum intelligibile. 	xn mateix ua en totbe intellectual. 	148
193	Non ergo est alius appetitus intellectiuus, 	Elo es donchs altre lo appetit intellectiu segons lo qual 	149
194|195	secundum quem prosequimur bona delectabilia per intellectum, |et aggredimur bona ardua: 	per lo enteniment seguin las cosas bonas c d̃litables e animosament començam las grans e difficils: 	150
196	sicut est alius appetitus sensitiuus, 	axicom es altre lo appetit sensitiu 	151
197|198	secundum quem prosequimur bona sensibilia delectabilia, |et aggredimur terribilia. 	segons lo qual segui los bẽssensibles e delitables e animosament escometem las cosas t̃riblas. 	152
199	Quare si omnis virtus moralis, vel est in intellectu, 	Perque si tota xirtut moral es enlo enteniment o en lo 	153
200|201	vel in appetitu: |et appetitus alius intellectiuus 	appetit:lo appetit altre es intellectiu axicom la xoluntat altre 	154
202	ut voluntas, 		
203|204	alius est sensitiuus: |et hoc duplex, 	sensitiu.e aquest es doble. 	155
205|206	irascibilis scilicet, |et concupiscibilis: 	ço es irascible e cõcupiscible¶ 	156
207	oportet omnem virtutem moralem, 	Es necessari donchs |que tota xirtut moralsia 	157|158
208	vel esse in intellectu, 	en lo ente¬niment o en la uoluntat 	159
209|210	vel in voluntate, |vel in irascibili, 	o en lo appetit irascible o en lo concupiscible. 	160
211	vel in concupiscibili. Accipiendo ergo virtutem moralem large prout ipsa prudentia dicitur quaedam virtus moralis, 	Donchs prenent largament uirtut moral 	161
212	dicere possumus 	segons que prudencis es dita alguna uirtut 	162
213	quod secundum has quatuor potentias animae in quibus habet esse virtus, sumptae sunt quatuor Virtutes Cardinales; 	moral:ꝑodem dir que segons aquestas quatre potencias dela anima |enlas quals xirtut ha a esser :son presas quatre xirtuts cardinals. 	163|164
214|215	videlicet, Prudentia, |Iustitia, Fortitudo, et Temperantia. 	ço es paucencia uisticia sortitus remgtans. 	165
216|217	Nam Prudentia est in intellectu, |Iustitia in voluntate, 	Car ptucendia es en lentenimẽt iusticĩa 	166
218	Fortitudo in irascibili, 	enla ⁊oluntat fortitut |en la poten-cĩa irascibla temper 	167|168
219	Temperantia in concupiscibili.	ancia en la concupiscibla.	169
